username,tweet
natmeg2,Happy 22nd Quarantined Birthday! I hope this year is just a great as your last year! Wishing you nothing but the best and I hope you get everything you wish for. I love you to the moon… https://www.instagram.com/p/B_OvrXjFYQjtNENpLD5_jkwwPLWlkfuL_HNDE80/?igshid=1fvsvexjbav87
Frankl1970,Happy birthday man! Mines the 22nd! It would April is a popular month 
foundchimsjams,Happy birthday!! mines the 22nd!!
KnightKunZX,"Happy 22nd Birthday Yoonie, Wishing you all the best today "
justcallmedenae,Happy 22nd birthday! Baby let me find out he got older but never grew
TheSafeSquadYT,"It’s one of my best friend’s birthday. This guy has created an empire and has given me relative purpose. Happy 22nd my dude, and thanks for everything. To atleast 22 more years, my brother. #abandoned… https://www.instagram.com/p/B_Oq_BolB1p/?igshid=1n7jddmrtz0c0"
Its_RheRhe,"Happy 22nd Birthday to my sis, my bestie @yaakiaaa"
danessaT13,Happy Birthday and congratulations! Mine was the 8th and my sons was the 6th. Granddaughter 22nd and daughter 24th. Hoping May is better 4 more then.
__mulattoxo,Happy 22nd birthday to meeee!! 
Crudes,@mariss HAPPY Birthday!!!!! 22nd BDAY!! you’re my best FRIEND #friendzoned enjoy your day!!! 
flickzify,if u text me gm/happy birthday on the 22nd ima love the shit outta you
LauraJLundy,"Happy 22nd Birthday to my favorite guy in the world, my brilliant, loving son, Ben . Official birthday: Tuesday April 21, 9:17 pm . #lundypainesrule https://www.instagram.com/p/B_Olf9zDKolAhk8qrHwMtFLh5ooINl5Wo6x5b00/?igshid=1493st8pewdzx"
price_nikk,"Ghost adventures (Zozo episode) A T.B., Sims and lil Debbie's oatmeal creampies, while next to my beautiful girlfriend. This is exactly how I wanted my day to end. Happy 22nd birthday to me "
__lilforeign,Happy 22nd birthday to me 
JackAttack467,Never Happy Ever After is one of the first albums that really got to me. I love every single track on this record &amp; I will always remember seeing it in full at my first of many As It Is gigs at Camden's Underworld Happy 22nd Birthday to me &amp; Happy 5th Birthday to #NeverHappy
Treyliner4Life,Happy 22nd Birthday to my Son Brandon “B for 3” Roach 
shhhhiane,Happy 22nd birthday to me 
dessi_desss,"This quarantine got everybody wishing me a happy birthday, it’s not untill the 22nd tho I still love y’all "
MandyMemishofs,"happy 22nd birthday to my perfect best friend @briannaeads_ this is brianna out of context, a thread :"
hollyxmilligan,Happy 22nd Bday @fraaserr love u so very much had the best year’s celebrating birthdays with you and cant wait to celebrate when things get back to normal X 
Kbrx2,Loved the new vid!! You inspire ME EVERYDAY!! I Wish I could meet you one day. Your videos helped me be happy and put me through my hard times and the pallette is officially ordered for my birthday 22nd april&lt;33 #SISTERFORLIFE #UNLEASHYOURINNERARTIST #JAMESCHARLES #INSPIRED
MiraLostItAll,"So I may have just said fuck it and bought everything from the new @Misfits drop... Eh, it’s my 22nd birthday tomorrow so why the fuck not? Happy birthday to me! @goodguyfitz @SwaggerSouls @McCreamy @Zuckles @TobyontheTele"
DubzyVR, Happy Birthday to the broski @NWKayz My #1 G over the past 5 years. Have a good 22nd lad Can't wait to celebrate properly after lockdown is over 
ShammilaB,Happy 22nd birthday to me 
_rosaespinosa,"2x for the BIRTHDAY BITCH Happy 22nd mamas, love you @lizsanav98"
WilliamNot98,My 22nd Birthday! But also national pot day (I don’t partake in smoking but Happy (4/20) to all who do)
CorvelloTim,Yay I’m going to be that number switched around on the 22nd. Happy birthday!!
camojohnston,Happy 22nd Birthday to my eldest boy Jack. You are one of the toughest humans i know mate. This photo to me resembles how you have always had my back and how much it hasn’t gone unnoticed. Kid you worked out on your… https://www.instagram.com/p/B_OBhk7AUFf/?igshid=gqageg92plek
HypeBeastWhispr,Yo mine is April 22nd!!! Happy Birthday!!!
erikaf1motogp,"@stopbeingthem Happy 22nd birthday Adel I hope you have an amazing day and some bubble tea too Hopefully we can reschedule our Europe trip one day with Steph and finally go to a race together to support Michael Take care, love you "
graceful_fight,The 22nd?? Yay! Happy Birthday! 
applin_pie,"my 22nd was yesterday and I know the feel,, its just,, shitty. Happy birthday! hope you feel better!!"
mjazminhg,"@averagedornan Happy 22nd Birthday sweet girl I wish you nothing but the best, sending you lots of love and virtual hugs"
Kimmi_Lee,"Like quite a lot of children right now my daughter will be having a lock down birthday. Ava will be 8 on the 22nd April, and is missing her school friends so much. She is a massive fan of @twhiddleston, if she got a birthday wish from Tom she'd be so so happy (long shot I know)"
CallMeCottom,HAPPY BIRTHDAY ANGEL I HOPE YOUVE HAD THE BEST 22ND BIRTHDAY also this is the closest thing we have to a photo:( we would have had a sleepover n seen Harry by now but it’s okay we will see eachother soon and I’ll teach you how to woah hehe thankyou for everything ily 
twinbats1,"Happy 22nd Birthday @dmcb_ryan Ryan Kristopher Williams...May God continue to Bless you. We Love You Son... @Plantation, Florida https://www.instagram.com/p/B_N0XWND0hiEnvagIf5G08HJbgCKUVB6P-Cpq80/?igshid=1ssyqj9rjokip"
febradley71,Happy birthday to you! It's my daughters 22nd today
bshyland, Happy birthday to You &amp;amp; Happy 22nd anniversary to me &amp; the hub! 
limhyunin,happy 22nd birthday to me 
Destinyy_gibson,happy birthday @GSchewy !!! happy to have a friend that will always be down to take jäeger shots with me haha. happy 22nd pal :) 
coachvickypage,Happy 22nd Birthday to our beautiful daughter @baylee_page . For the first time in 4 years we get to spend it together. We will all go out to celebrate soon but for now we have you all to ourselves. We love you so… https://www.instagram.com/p/B_NsgAepThH/?igshid=unv4ry2x2236
sheila_oriel,Happy 22nd birthday self 
___pasdesoucis,never had 2 do 2 much! happy 22nd birthday to me! 
msdel98,May the success of this life never miss my way. I ask God to increase me in knowledge and bless me in abundance. Happy 22nd birthday to me 
EMAFIAesports,EMG would like to wish you a Happy 22nd Birthday! 
RebeccaLock22,Happy Birthday Me!!! ....another chance to watch @MusicalCurtains ....available to stream for 24hrs on wed 22nd April MY BIRTHDAY...yep..hoorah! (Did I mention it’s my birthday?) 
babyamas,Me everyday from December 22nd to January 20th: Happy Birthday Sakusa!
Tantrums2Smiles,Aww well happy 22nd birthday! Pancakes sound like a fab idea to me. I think I might make some brownies lol! Xx
zaaatp,"*࿐ 𝐻𝑎𝑝𝑝𝑦 𝐵𝑖𝑟𝑡ℎ𝑑𝑎𝑦! *࿐ 𝙰𝚙𝚛𝚒𝚕 𝟸𝟷, 𝟷𝟿𝟿𝟾 Happy 22nd Birthday! Happiest Birthday to our one and only Dean Ratthanon Wongnate who later changes his name to Dean Chatpokin #ohm_thitiwat #fluke_natouch #ohmfluke #DeanPharm"
St_Patch_C,Happy 22nd birthday my love!! I hope it’s your best 22nd birthday yet! I love you more than you know!! #236days https://www.instagram.com/p/B_NiUlwBIGV/?igshid=e2yhht089351
ellaenylander,@stopbeingthem happy birthday to one of the funniest people on this birdapp!!! happy 22nd adel! hope you have an amazing day. love u 
takdirnayuta,"happy 22nd birthday cintaku. Gausa sombong,nnt tanggal 30 gua nyusul!!! @deardreamyy "
Mudiaga__,Ah ahn! Happy Big 22nd Birthday 
bubblenilla,"once again, happy 22nd birthday beb @deardreamyy "
jmra_80,Happy 22nd Birthday Forrest!! Hope you have a great quarantined or rather Stay at Home safe and healthy birthday with all of us https://www.instagram.com/p/B_Ncl1wBIm88GiI6fG50efpL-v7m8g6X05iXH40/?igshid=kcjfzfohz3yh
KevinDav96,Happy 22nd birthday to my younger Brother Aaron! 
McKinleyWooten2,Happy 22nd Birthday to the best daughter in the world! 
og_poppa,Happy Birthday 
labour_lives,A 150th birthday of an amazing political figure is surely worth noting ? So happy Birthday Vladimir Ilyich Ulyanov aka Lenin for 22nd April 1870 . 
sabarjes,Happy 22nd birthday sweetheart! @Aoalbarazi
yaaannalurvs,"HAPPY 22ND BIRTHDAYYY, LOML! last birthday celeb mo ‘to grabe time flies so fast huhu see u later buhbah pagluluto kita ng konti hehe kasi wala ka naman bisita tayo lang bawi nalang after ecq! I love you @RadMagaling"
markbenedick_,"Happy 22nd birthday, @libyarry!! Stay safe and God bless! Hope to see you after ECQ! "
itskemmediwa,Happy 22nd Birthday Ate Roms! See you soonest. Miss you and Love you! Mwaaaaaa 
hannornahh34,HEY BITCH I HOPE YOU HAVE THE BEST DAY EVER. HAPPY MF 22ND BIRTHDAY TO MY BB. Wouldn't trade your annoying ass for anything else thanks for always thinking of me before yourself. You mean more than you know LETS GO FCK SHIT UP!!!! 
MitchTheF1Bitch,I don't think you do your 22nd birthday right if you don't use it! Happy Birthday! 
kstevanus_,happy 22nd birthday i love you bubby!! 
Tomsbecky,"@dantdm my grandsons birthday is April 22nd, you are his favorite, he is turning 8 and his birthday has been cancelled. Can you please wish him happy Birthday. His name is Boston. He is Boston blaster on YouTube."
GabrielYujen,HAPPY 22nd BIRTHDAY SELF! 
bbyhyun2104,happy birthday hyunsuk ! sweet 22nd ! 
cjaaaaaaayyyy,Happy 22nd birthday.
shidahchan_,Happy 22nd birthday to my wife @DoubleOuhSeven . Swipe until the end to watch a video i made for him i think social distancing has made me appreciate him more https://www.instagram.com/p/B_NWdiIpiCjGIrEeAlkWPTP9uDK--tHKXhqgKo0/?igshid=155wf78h2ez7q
OnlyPjw,Happy Birthday Choi leader wish u have the best of 22nd Birthday eat well and have fun 
hafor22,"April 22nd is my birthday, thank u. Happy birthday me"
WORLDMUSICAWARD,Happy 22nd Birthday to #Italy's very talented rapper #CapoPlaza! https://www.facebook.com/worldmusicawards/photos/a.310614765686310/2913425232071904/?type=3&amp;theater
EbikueluyeH,Happy birthday to the man that make me laugh. Following you cos 22nd April is my birthday too. Handsome men are born in April 
RelaxRenewUK,Happy Birthday to the Islington &amp; Clerkenwell Chiropractic Clinic! Today is their 22nd anniversary. I wish all the staff and customers all the best and I am missing them all terribly. @clerkenwellchiro &amp; @clerkenwellbeing 
patreesyya,Happy 21st/22nd birthday babe! 
es__kreme,Happy 21st (22nd ) birthday to Choi Hyunsuk #TREASURELeaderHyunsukDay #우리_든든한_리더_최현석_데이 @treasuremembers @ygtreasuremaker
ChoiChae1,"You've gone through a lot and worked hard all through out. From now on, lets just shine incredibly like how were supposed to be Choi Hyunsuk uri-morning star ^^ HAPPY 22nd BIRTHDAY TO YOU! @ygtreasuremaker @treasuremembers #TREASURELeaderHyunsukDay #우리_든든한_리더_최현석_데이"
treasure_exe,"Treasure's very own fashionista leader is now celebrating his 22nd birthday. Happy birthday, Choi Hyunsuk! #TREASURELeaderHyunsukDay #우리_든든한_리더_최현석_데이"
hyuncukgans,"Happy birthday extraordinary leader I pray that you will always be happy and healthy, Your career well carried out Happy 22nd birthday on your birthday Let's hurry up and debut, We are waiting for you and other treasures @treasuremembers #TREASURELeaderHyunsukDay"
eliana_719,Happy 22nd birthday girly! @Mikayla70501817
kalayaanx,"Happy birthday kuya restian! Iloveyouuuu! Tutuparin ko lahat ng gusto mong mangyari para sakin, At alam kong isa ka sa magiging proud sakin! Happy 22nd!"
peteotterson,Happy 22nd Birthday @godessofshit (not my favorite twitter handle - aka Mackenzie) The best daughter in the world! #daddysgirl
treasure_exe,"Happy 22nd birthday to our strong leader, swag rapper and dancer, fashionista, Choi Hyunsuk! #TREASURELeaderHyunsukDay #우리_든든한_리더_최현석_데이"
Ibarry117,Happy 22nd Birthday Kyle!!!⁦. ⁦@KyleKBarry⁩ ⁦@TheOrangeKrush⁩ ⁦@IlliniAthletics⁩ ⁦@AyoDos_11⁩ ⁦@IlliniAD⁩
Malachygibbons,@alydenisof been introducing my daughter to Buffy during quarantine. She’s obsessed with willow. Especially this smile. She’s 9 on 22nd any chance of a little happy birthday message she would be made up. TIA x 
itsaerikazul,Happy 22nd Birthday!! 
amyrebeiro97,"Happy 22nd birthday to my adventure / drinking buddy!!! Can’t wait till we can properly celebrate but until then, quarantine drinking it is @CoralFoell"
brishabands,Happy 22nd birthday Reginald forever in my heart
Azza15149,"Coastie is live right now he is playing Call of duty black ops 4 right now, his birthday is less than 2 hours away come through wish the guy a happy 22nd maybe follow and show some love to this guy @coastie"
chubbylynna,Happy 420 este happy 22nd birthday to me! 
detxygeo,They are damn big I must say. Happy 22nd Birthday
KimMGoBucks,Happy 22nd Birthday to this most amazing and beautiful daughter . Luv ya Micaela Jo 
MakaylaNicolexO,"Happy 22nd birthday to my not so little anymore baby sister, Janaya aka Jaya, naya, nay. "
man_sethooo,Happy 22nd birthday Have a good one! 
Lewis___Gillott,"Happy 22nd birthday big man, much love x @kanewhelan2"
pariiselizabeth,Me and my last two brain cells Celebtating my 22nd BIRTHDAY BITCHHHHHHH HAPPY ME DAY TO YOU!! 
capitalgroup10,Happy Birthday to our tech guru Jordan. Swipe to see our attention loving Jordan #happybirthday #22nd #cakebaking #thecapitalbakeoff https://www.instagram.com/p/B_MrDKsp6Jb/?igshid=1teer6balchbw
pymm_lauren,"Happy 22nd birthday to the best boyfriend a girl could ever ask for !! I hope you have the best day even though all this is going on , I’m so grateful for everything you do for me , God knows where I would be without you , I love you forever and alwayss "
jaortiz0712,Happy 22nd Birthday Lexi I miss you and think about you everyday ..
AbikuI,Happy 22nd birthday to me 
Lbryceland54,Aw happy 22nd birthday @NickIsiekwe hope you have a great day x
AnnaP2007,"@StaffsPolice our daughter Darcey turns 7 on Wednesday 22nd April. The neighbours are coming out at 4pm to sing happy birthday, it would be wonderful if an officer could come too in their car, if not busy on response calls of course!"
axleeny,Bro it’s my 22nd birthday too whaaat 4/20! Happy birthday 
RugbySaracens,Happy 22nd birthday to @Saracens &amp; @EnglandRugby’s @NickIsiekwe. Hope you have a great day despite all the lockdown restrictions. #SarriesFamily
fuchi_enrique,"happy 22nd birthday to my favorite, @little_senteno love and miss you! thank you for everything you do for me, i appreciate you &amp; i couldnt ask for a better sister texas roadhouse is on me once this rona virus goes away :)"
eyeloveyourlove,HAPPY BIRTHDAY BEAUTIFUL #420baby #22nd 
Velocityw63,Happy 22nd birthday @wallsey_98 enjoyed the lockdown zoom party. Lots of highs and lows in these years with plenty more memories to make #AlwaysProud
ashmadeli,"sanah helwah mamai @maiisrhyadi dh tua ktk mai yarabbi happy 22nd birthday, may Allah bless you always and showers you with happiness saranghae unnie "
kansangamanda,Happy birthday dear
NadiaCaitlyn,Happy birthday to my one and only. You should’ve been able to see your 22nd birthday. I love you. I’m sure this will change me but I will try my best to make the rest of our days positive. I wish I could’ve saved you. You deserve to be here. send me a sign. Please. 
BoOM_ToSH,It’s my muthafucking birthday.. happy 22nd birthday to me 
jackieefregoso,It’s my 22nd birthday + Happy 420 bitchesssss 
FuturaSportsSA,Wishing our Athlete @hudders4589 a very happy 22nd birthday! Wishing you everything of the best young man &amp; keep on keeping on! Just enjoy! #Legend #ManOnAMission #Cricket #Athlete #Macer #FSA
karamhendrix,HAPPY MFN 22ND BIRTHDAY BABY! You hold my heart forever. I LOVE YOU! @Dylan_Matthews2
emmakilger,"In other news, for my 22nd birthday, my family threw me a “twenty second birthday” where they sang happy birthday super fast handed me a gift and then a timer went off and they all walked away and now I’m just feeling like the celebration was more for them than me"
tracywilkruss,"Happy 22nd birthday, Maddie Leigh!! The Russman Family is extending an Open Invitation to all Friends, Family and Countrymen to celebrate - Social Distance Style- by driving by, waving and honking between 4 pm and… https://www.instagram.com/p/B_MO6b6jbQG/?igshid=dlaf11a8p23i"
kaaaaaty_97,feeling nostalgic so here’s a major throwback! happy 22nd birthday to one of my very best friends. we’ve shared many memories over our almost 6 years of friendship and i cannot wait to graduate college with you in december. i love you! @bailey_barlow
Heyyou_Devin,HAPPY 22nd BIRTHDAY to the sweetest funniest and most loving soul! Everyday with you is a memory and definitely unforgettable! I’m so glad Schreiner brought us together and that nothing could keep us apart @AddisonHutch420
vvana_,"happy 22nd birthday to my handsome guy @jCruz_11, so grateful to celebrate you another year. i love you and that smile so much!! "
LaDeja__,Happy 22nd birthday to me 
SeheriaLyn,@machinegunkelly can you call me I have to tell you happy birthday it’s almost april 22nd
ItsJustMarieXO,Happy 22Nd birthday to me!!
andreaagon_,Happy 22nd birthday to my handsome baby @JR_Villarreal23 &lt;3
YueyeeV,"Happiest 22nd Birthday to the not so baby, baby of the family! Happy Birthday Sueyeng! #22 https://www.instagram.com/p/B_MHazShQkW/?igshid=1no3ltqsofzuc"
haKilaJ_,4.20.98 happy 22nd birthday to my guardian angel 
ItsJa__NotJay,"Happy 22nd Birthday to my good sis @_NagChampa I wish you were here to celebrate but i know you're going crazy up there. You know its going up today keep watching over me and especially James. Rest on babes, I love you forever "
zaddyziggler,"Happy 22nd Birthday to one of my favourite people @symscoochie, I hope you have the best birthday even if it’s in lockdown, you mean so much to me bitch, love you "
Briannaashtonn_,Happy Freakin 22nd Birthday To My Forever Heart @amber_goggans
D3VAS7ATOR,@soyMurdox Happy 22nd birthday nephew. 
katori_ine,☆HAPPY 22nd BIRTHDAY☆ のどのどおめでとう▽ 子供っぽさを持ちつつ いつまでも明るいのどのどで♪
isaiahBeaver20,Would you wish me a happy Birthday on my birthday. It’s April 22nd
SueP329,@_brittnnii HAPPY 22nd birthday! Where did the last four years go? 
mohammedshorif7,"@connorjbyrne it is Muzahidl birthday on 22nd April, will you wish him a happy birthday"
ThomasD56949983,"@JMeans25 My son Mitchell turns 11 on April 22nd. He can't have a party, so we are having family and friends record a short happy birthday message to surprise him. Would you be able to record a short 5-10 second birthday message? It would mean the world to him!"
ThomasD56949983,"@Jim22Palmer Mr. Palmer My son Mitchell turns 11 on April 22nd. He can't have a party, so we are having family and friends record a short happy birthday messages and to surprise him. Would you be able to record a short birthday message? It would mean the world to him!"
Wtfelijah_,You have grown to became apart of my family in the past 4 years . But all these photos where taken around our birthdays and I wanted to tell you that no one can make me smile the way how you do. Happy 22nd birthday I wish you a lifetime of happiness. 
familytreeman8,My 9 year old daughter Matilda's birthday is on the 22nd and hope to get one of her heroes to wish her happy birthday as I've not been able to get her the present I promised due to CV 1 of 2 @thomasadoherty @DoveCameron @SofiaCarson @booboostewart @MitchellHope @ChinaAnneRules
killocheryl,Love you the mostest happy 22nd birthday grandma @LolaAlectra
RdrgzToral,Happy quarantine birthday to my my baby boy my #1 hero. Today marks his 22nd birthday. Nothing makes me more proud than to see him become the man he is. I'm so grateful &amp; Proud to be his mother! Proud Navy Mom 
racheltecson,"Happy 22nd Birthday, bb. I love you so much "
ceeblake1,Happy birthday mines is 22nd
MaizuraAmira,HAPPY 22nd BIRTHDAY AJAMMMMMM!! 
TheHeauxBrujita,"Happy Birthday Taureans this week we have a ☉, ☽, ☿, Uranus conjunct in Taurus. ♉︎ is ruled by Venus &amp; brings out the luxurious side of her. With a new moon occurring on the 22nd in ♉︎ it’s time to manifest that $hmoney, new car, new house, or that rich nigga you been+"
Jesskhayes,"Today would have been Liz’s birthday. Miss you. Love you, happy 22nd birthday "
Rapunzellifee,Happy Birthday Sarah! We are both April babies. 
lenardoftheking,Hi @TwitterSupport @verified kindly verify @reginevalcasid account.She has more than 2M followers!It’s her 50th birthday on 22nd.I will be very happy if you will do so. 
fi9MD,Happy 22nd birthday 
SNstats,Happy 22nd birthday to #GoJetsGo Patrik Laine! His 138 career goals prior to turning 22 are the 7th most in NHL history
Lion_WSOC,"Happy 22nd Birthday, @Ksorbes Thank you for being on the front lines to fight Corona Virus!"
_Antwanikaaa,Happy 22nd Birthday To Me 
_LilBoat_,Happy 22nd Birthday to myself 
quincelikefruit,"HAPPY 22ND BIRTHDAY TO *MY* MAN, MY FAGGY BOYFRIEND, MY PERSONAL CHEF, MY TRANSITION PAL @isssssacgray"
TreyQuinn9,Some of you will be spending your birthday in quarantine. And you're sad about it. I spent my 22nd birthday and DRDC waiting to be shipped off unsure of how much of the 14 year sentence I was going to actually do. I sung Happy birthday to myself alone in a dark cell.
Kaysmommi,happy 22nd birthday to my brotherrrrrrr @shaheemthetruth
nic_kapsalis,"Happy 22nd birthday to my best friend @macy_milller 22 &amp; counting!!! Can’t wait for all the adventures, laughs, memories, Lous Pub stories, and SO SO much more to come. Love you!!! 22 never looked so good "
BritMasterFlash,"Hey Twitter, I need your help!! My oldest will be turning 10 on the 22nd and since we cant have a party it would really mean a lot if you all could join me in wishing him a happy 10th and t1dstrong Birthday. #HappyBirthdayLouis"
WCMatt2,We clearly need a new photo that isn't from his 22nd birthday party! Happy Birthday T - Wolf
LACEYYYB_,Happy 22nd birthday to the biggest goofball ever @Avent_34
gmarzullo7,Happy 22nd birthday to my longtime bff I love you &amp; our indescribable friendship enjoy your day as much as you can 
James_E_Shannon,"Happy birthday! Hope you have a great one. I celebrate my 68th on April 22nd, (Earth Day). Hopefully we will be celebrating one more birthday a year from now, (assuming tRump and the GOP don't kill us all first)!"
mmbroadway01,Happy Birthday To Becky Bennett In Your 2nd Account! Hope You Enjoying Your Very Great Day Weekend! Here's Your Great 22nd! @BeckyBen7330 @BeckyBen7332
UAFSGolf,Happy 22nd Birthday to Junior @jeremy_bates3 have a safe and blessed Birthday. #UAFSGolf #HappyBirthday 
_LillyAnnaa,"Birthdays come around every year, but friends like you only come once in a lifetime. Happy 22nd birthday Izzy, I love you soul sisters @IsabelVictoriax"
nisafarahana_,Happy 22nd birthday to the sweetest fwen @Beautyflwr_ 
EllisMillard,Happy 22nd Birthday to my girl @beckOXOX hope you’re enjoying. Just gutted I can’t be with you spoiling you 
greenleeves,"Happy Birthday, Kevin! Mine is the 22nd and I will be making my own cake."
orquideae_,"Happy 22nd Birthday to my younger sister, you are truly a blessing to me te amo fea from seeds to women "
RuyerasFatima,"Happy 22nd birthday, self! "
warnickk,Happy 22nd Birthday to my life long best friend. Love you lots @metzger_sammy
kampelafella,"Happy 22nd Birthday to my Stepson Lawson/Lawdude/Lozenge!! Even though I asked him not to outbeard me, or outheight me, or outhandsome me and he did anyways I still love him. He training… https://www.instagram.com/p/B_Kx4VPDWX0MRpAf8ptJFxWWYVK4owNWqm3BFY0/?igshid=113rbodlvunjx"
nubu515,Happy 22nd Birthday!! 
madishon71,"My whole world! I want to wish my amazing husband a happy 49th birthday and my son a happy 22nd birthday! I can’t imagine what my life would be like without them (and my Sistine, too)!!! I love traveling with them,… https://www.instagram.com/p/B_KoZ8QFqv0/?igshid=vmeo9tkfktxs"
am_bermay,"wow taylor swift really predicted 2020 AND my 22nd birthday when she said: ""we're happy, free, confused and lonely at the same time"""
jmendenhall97,Happy 22nd birthday to my absolute best friend. Love you queen 
westhamtransfer,Happy 22nd Birthday Grady Diangana Roll on next season 
really1977,"@thebodycoach Please Nicky, can you wish my sister Joe in Little Sutton, Ellesmere Port a HAPPY 45th BIRTHDAY on WED 22ND APRIL? She's joined in with P.E. EVERY SINGLE DAY &amp; has a shout out on her wish list. Here she is on fancy dress Friday. "
KellsBells_nz,"Happy 22nd birthday to my 1st born TJ! Beautiful, funny, smart and a great older sister to her younger siblings! Sorry you have budget decorations your present is coming when the shops re-open! Don’t smack your head when you get up in a few hours "
akodori1,ゆぽぽちゃん Happy 22nd birthday 更に素敵な1年間になりますように〜 おめでとうございます 
12voltnews,"Happy Birthday to our friends celebrating their special days this week including Paul Von Feldt, Cory Himel, Ed Johnson, Paul Sonoda and celebrating Earth Day on Wednesday, April 22nd. Happy Birthday to all from the… https://www.instagram.com/p/B_KZkCdgn7w/?igshid=3ivj5oktzhl5"
TF4726,"Happy 22nd birthday to our ‘little girl’ @FarrimondL #ourbabysgrownup #fromthistothis #alwayssmiling @Standish, Wigan, United Kingdom https://www.instagram.com/p/B_KXk6ZhsWHRfE7GPy9YsOG8xj46PegEZFitn80/?igshid=pii6jcapqfaq"
WHUFC_News_6,"Happy 22nd Birthday to our next big thing, Grady Diangana! Been on fire for West Brom this season and will be a massive boost to our squad next season. #WHUFC #COYI"
PattiBrookd,"Happy Sunday Mike , Good Morning . Ill do my hobbies rest of weekend and the week too . Wednesday is my birthday . Ill be 64 years old like in The Beatles song about being 64.I turn 64 at 2.10 Am .I was born April 22nd 1956 at 2.10 AM .Have a wonderful Sunday . Love you . Hugs. "
SibaMazwai,Happy 22nd birthday my baby. Ulonwabele usuku lwakho sthandwa. To many more. @LunaSowata
KristenKemp03,"Happy 22nd Birthday Abby! We are so proud of the beautiful, independent woman you’ve become. We’re amazed at your determination, how hard you’ve worked and all that you have achieved. We pray that God continues to bless and guide you. We love you very much! @kemp_abby"
Kego27848479,Happy birthday in advance Mine on 22nd 
AnnaP2007,@hollywills @Schofe @thismorning Please please please can you wish our little girl and happy 7th birthday on Wednesday 22nd April. She’s absolutely devastated not to be able to see her extended family and friends! Her name is Darcey from Staffordshire. 
palaceboy,I received Introduce yourself yesterday on 12inches of joy so I listened to that!! .....Happy 22nd birthday single release ‘Anne’s song’ 
stopgetsomehelp,"https://www.paypal.me/ronacsta Oh well Happy 22nd birthday to me,"
luceeva_9,@BBCR1 please say Happy 22nd Birthday to my little sister Elise! From Lucy on the Wirral 
luceeva_9,@jordannorth1 please say Happy 22nd Birthday to my little sister Elise! From Lucy on the Wirral 
jojorbbit,"happy 22nd birthday, mahoy!!!! hope you have the best one "
samclarkson6,"@JackGrealish it's my Grandsons 8th birthday on Wed 22nd April. I cant get to see him, and you are his number 1 man...... please please please can you send him a happy birthday tweet. You will make his year xx from a very greatful nana x"
AnalGoddess770,"Lol. I was talking about Easter. Happy birthday, love (mine is the 22nd)"
Monica9214,Happy 22nd Birthday Grady hope you have a great birthday!!! Can’t wait to see you back at the Hawthorns boing boing ktf xx 
hammers_social,Happy 22nd birthday Grady Diangana 
COYIrons_com," Happy 22nd Birthday, Grady Diangana What a performance on his debut! No doubt his pace, age and quality will play a part next season #WHUFC"
BroadcastMoose,"Happy 22nd Birthday @WestHam winger (on loan at @WBA) Grady Diangana, have a great day my friend"
marddez,HAPPY 22ND BIRTHDAY QUEEN I LOVE YOUU you still my lil babyy @_exquisitesaudy
Emmyy_wemyy,Happy 22nd birthday to my soulmate! I love you so much! 
AliElf_,Today is one of my soulmate best friends birthday. His 22nd birthday. I love you dom. Happy birthday Harley. Your ivy loves you with all my heart. You deserve the world.
kaleharlot,birthdays don’t count in quarantine my birthday is april 22nd tho pls say happy birthday please
ibaileyrenee,"happy 22nd birthday to my bestfriend/boyfriend have the best day everr, you definitely deserve it "
_LilBoat_,"Happy 22nd birthday to myself , Thank you Lord for letting me see another year "
cheyrosee_,happy 22nd birthday Carmen Chase!! Thanks for being my best friend all these years I love you 
okhayeeee,FIRST EVERYTHING WAHAHAHAHHAHAHA I LOVE YOU SO MUCH!! HAPPY 22ND BIRTHDAY!!!! 
NisibinD,Every social media platform calls for different posts because what I post here I can’t post on Facebook so.. with that said.. Happy 22nd Birthday sis @inzben
_crownjayy,Happy birthday 22nd birthday fendiiii 
adlinnnazifa,Happy 22nd birthday Jasmine 
coltspark,Happy 22nd birthday Lauren Madison. We love you 
thatgirlChance,happy 22nd birthday to me 
jobiiiiiiii,TIMMY MY 22ND BDAY IS MONDAY CAN U SAY HAPPY BIRTHDAY TO ME @RealChalamet
mostellata,April 22nd is my birthday May I have a happy birthday in advance?
mcdirteam,"In 2016, Hurricane Hermine tried to take Inside Story away from me - broken scapula. Thanks to the angels at UF, I still get to see his beautiful face! As it's almost the 19th, I don't want to wait to wish my miracle boy a Happy 22nd Birthday! God willing, many more! "
KayWithLuv,HAPPY 22ND BIRTHDAY TO ME!! #BANGBANGCON_D2 LET’S GOOO 
ed_cooney,"Happy Birthday, I was listening to MLB radio today and Dave Koza was on telling a story about the “longest game” and how your dad giving him some advice on his way to bat after he was the manager when Joe Morgan was tossed in about the 22nd."
lightscambenson,Hey @pagetpaget tomorrow is my 22nd birthday and a happy birthday from you would make my life. Thank you for being such a light in my life. 
glonattaa,Best birthday I’ve had yet. happy 22nd to me
HardenRuss13,"a short 5 second video of you wishing my girlfriend Megan, a happy 22nd birthday. Her family has season tickets and always go to the games, I would greatly appreciate it if you could do this short video. Thank you so much for considering it and I look forward to hearing from you!"
ABLovesSC,And my grandson’s 22nd birthday. Happy Birthday!
