username,tweet
_STILL_WATERS,Happy 33rd Birthday To Our Leading Lady @DaytimeEmmys Winner #JacquelineMacInnesWood #TeamSteffy #QueenSteffy #SteffyForrester #JacquiMac #ElanRuspoli #RiseHarlenRuspoli #Jamie #DonDiamont #STILL #BoldandBeautiful #BoldandtheBeautiful
ninamarierivas,"Happy 33rd birthday, Mister! I love you to the moon and back #teamEnriquez11 17Apr20 https://www.instagram.com/p/B_FTawhAFzjFZSeUEg2ctzHXh8rQoZ4mJw4XZw0/?igshid=1a14xs0tnplt2"
ninamarierivas,"Happy 33rd birthday, Mister! I love you to the moon and back #teamEnriquez11 17Apr20 https://www.instagram.com/p/B_FTUD9AMTHMRMznq3uEYMTO-Aln82LHa6X0sE0/?igshid=xc47fnnv9av6"
mssexyshorty87,Happy 33rd Birthday to me!!!!!! #AriesNation #Quarantine
Joshlovesit19,Happy 33rd birthday @Chris_1987 love ya mate we’re celebrate probably once this is all over. 
justinscarboro2,"On 17 April 1987 I first said Happy Birthday to a very special 18 year old, so Happy Birthday D for the 33rd time, stay young, stay safe please A&amp;F"
meleahwhite42,"Happy 33rd Birthday to my rock This has been quite the year! From our very first photo together and every memory leading up to our first photo as a family, I have always been blessed to call you mine! You’re the best husband and dad! Nolan and I love you so much! @ddwhite42"
LIHockeyHistory,"Happy 33rd birthday, @bookerT2116!"
sportspuffkenya,Al-Duhail and Morocco defender Medhi is celebrating his birthday. Happy 33rd Birthday. Bayern Munich Bundesliga DFB-Pokal Juventus Serie A Coppa Italia Supercoppa Italiana Al-Duhail Qatar Emir Cup 
Raejayy4721,"Happy 33rd birthday, boy @GrimMBoneZ It's hard to find words, but riding the rollercoaster with you has been incredible. Have the best day, turd."
BappyRayhan8,"#Happy_Sparkling_33rd_Birthday (12th_April) To The One Of My Most Favourite Exceptional And Extraordinary Super Cute, Pretty, Beautiful, Adorable, Sweet, Smiley And Lovely American Actress And Model @BrooklynDecker.....#Brooklyn_Danielle_Decker !!!!!!!!!!"
SpursUpdates2, Happy 33rd Birthday to former winger @AaronLennon12! We hope you have a great day! ~ Tottenham Hotspur Statistics (2005 - 2015) ~ Appearances - 364 Goals - 30 League Cup - 2008 #SpursUpdates #HappyBirthday #THFC
disforus,"Returning 32nd in international age and 33rd for Japanese age? Btw happy birthday for dear vocalist I'm glad to know you and one ok rock,bcause your songs changes my life. "
leiladastmalchi,@KensingtonRoyal My family and I wish dear Mr. James William Middleton a very Happy 33rd Birthday and all of the best.
leiladastmalchi,My family and I wish dear Mr. James William Middleton a very Happy 33rd Birthday and all of the best.
MikeZimmersEars,"Folks, one of the nicest blue checks on Twitter has a birthday today. She has been very supportive of my football pursuits. Take a second (I know you have the time) &amp; wish @CourtneyFallon_ a very happy (&amp; symetrical) 33rd birthday. "
HonorInstitute,Happy 33rd birthday to the United States Special Operations Command! . . . . . #ussocom #socom #happybirthday #specialoperations #specialoperationsforces #sof #usasoc #army #specialforces #greenberets #rangers #nswc… https://www.instagram.com/p/B_Cx5M8J9mA/?igshid=zu9g955ogs88
bbcmerseysport," It’s a many happy returns to former #EFC winger @AaronLennon12, who celebrates his 33rd birthday today We’ve delved into the archives to bring you some of his goals in an #Everton shirt, starting with his first for the club against #QPRFC Sound ON"
Burnley_FC_Live,Happy 33rd birthday to Aaron Lennon. He's scored once since joining Burnley - in the 4-0 win over Bournemouth in September 2018. #twitterclarets #utc
TheClarets_com,Happy 33rd Birthday to @AaronLennon12 #TwitterClarets
nifemiosho,Congratulations on your 33rd big man @boiitaiio more cheese and more wonderful adventures Happy birthday bro
Sleet_Thomas,Happy 33rd birthday to this amazing woman &amp; mother. Hope you have a brilliant day. Lots of love ⁦@NicholaJean87⁩
COYS_com, Happy 33rd Birthday to @AaronLennon12 364 games 30 goals 77 assists League Cup 07/08 That winner vs Chelsea #THFC
AlohamemCo,"Happy Birthday Sean! Happy 33rd Birthday! May your Days be Guided by the Lord for I thank God For Blessing me with You! 1 Samuel 1:27 27 I prayed for this child, and the Lord has granted me what I asked of him… https://www.instagram.com/p/B_B0HqajBP0/?igshid=1kbqb2cdeduga"
Suicide_Run,"Happy 33rd birthday, Striker. "
ChrisCowlin,Happy 33rd birthday @AaronLennon12. Thanks for the great memories! #COYS #THFC #AaronLennon #HappyBirthday #Tottenham #Spurs
sallyrhooker,Happy 33rd(+VAT) birthday!
MiddletonMaven,Wishing James Middleton a Happy 33rd Birthday! Pippa and James pictured @Wimbledon last year.
RealCapricorn01,"@ksbw In this new COVID-19 era, we celebrated our special daughter, Jennifer's, 33rd Birthday by immortalizing it wearing our home-made masks, and with family on our cell phones calling in to sign ""Happy Birthday."" A historic picture. "
leishabreanna,somebody that works at a school just said “happy 33TH birthday “ ... 33RD???
bismarcabataboa,Happy 33rd Birthday to Samira Wiley 
mariano305,Happy 33rd Birthday to Samira Wiley 
Jawadspeaks_,Ohh 33rd Happy birthday 
mefeater,Happy 33rd Birthday to Samira Wiley 
rschaefer20,Happy 33rd birthday!
OrangutanSSP,"It's Tax Day! Well, typically it is. And that is why we are celebrating Iris and her 33rd birthday today at the Smithsonian's National Zoo. Iris was named because of the day she was born and we think it's pretty fitting for this pretty gal. Happy Birthday Iris! "
Grassrootsckt,"Happy 33rd Birthday - Sohaib Maqsood Elegant and stylish batsman from Multan, scored 56 on his ODI debut followed by 53. Sohaib played 46 international matches and scored 956 runs with 5 half centuries. Southern Punjab batsman also made more than 11K runs in domestic cricket "
TheQueenKelsey2,Happy 33rd birthday to my boy Iyaz Singer-Songwriter 
lovecambridges_,Happy 33rd Birthday to James Middleton -April 15th 2020. . I love the relationship he has with William . . #JamesMiddleton #DukeofCambridge
ninny0410,So Big [Official Music Video] - Iyaz https://youtu.be/H3samZDs0ak via @YouTube Happy 33rd Birthday Iyaz!
cambridgesnews,Happy 33rd Birthday James William Middleton 
InvestinRen,Happy 33rd birthday to the Lagoon. We have supported many clients into work there over the years including assisting with Pool Lifeguard training. Is this your dream job? Call us on 0300 300 1180 to register for support. 
bigdecoy,Happy 33rd Birthday!!! https://www.instagram.com/p/B-_WoC0JIng/?igshid=1f6zhnc9l7exz
SMarieFetzer,Happy 33rd Birthday @samirawiley
ChukNwokorie,"Happy 33rd birthday to me!! Though in lockdown, I have so much to be thankful for. I am gratful Lord. "
cool_3rd,Happy 33rd birthday to me! 
B1GLLL,• Happy 33rd Birthday to former @BadgerMBB star Trévon Hughes. Last season he played for Maccabi Hod HaSharon.
aishacalvo,"Happy 33rd Birthday, @aprilabillar "
linkspeanutbutt,Happy 33rd ( ) birthday to @FlemilyEming hope you having an awesome day and get cake (and get the one from @MythicalChef when you can haha) love your humour and attitude 
B1GLLL,Happy 33rd Birthday to former @BadgerMBB star Trévon Hughes. Last season he played for Maccabi Hod HaSharon.
brendonist,Happy 33rd Birthday Brendon! [Pls ignore the fact that I am 2 days late ] @brendonurie @PanicAtTheDisco #brendonurie #patd
williard_anna,happy birthday @FlemilyEming !! hope you have a great (second) 33rd birthday 
NessaMitchell5,Wishing my twin brothers a very happy 33rd birthday. RIP Parnell and can't wait for you to get home Darnell. 
lie_stats,"Happy 33rd Birthday @susierowe6 T20s for ODI for Also a talented hockey player, having represented at under 21 level #Happybirthday #WomensChampion #WhatWeDo #TuesdayMotivation #Cricket #Hockey"
EDrabek,Happy Birthday! I'm going to be in the same position as you in 9 days - my 33rd birthday too. I empathise! 
loubinasworld,Happy 33rd birthday keep smiling x
IamKhaleesiMay,Happy 33rd Birthday in heaven to my one &amp; only braduh 
nathancroucher,"Happy 33rd birthday to my beautiful Angela. It's a shame we can't see each other at the moment but we will have plenty more dates and adventures to look forward to after all this, everything will be okay in the end. https://www.instagram.com/p/B-8FO5TBZvr/?igshid=152tw5rdfn0ze"
QuiGonTrade,Happy 33rd Birthday Ms. @AprilLeeTan !!! 
LeonieWoolf,"Reminder that its not just cards for this project, can be a typed letter (in view of outside restrictions and postage), pics, song covers, messages of your favourite song and fan art. Get creative and wish Noah a happy 33rd birthday. Just think it's the release of Gemini too "
Stacy_B,HAPPY 33RD BIRTHDAY TO @fleetwoodmac's #TangoInTheNight!! I will be listening to it all day What's your favorite Tango song?
JayKranda,I put on a show last night and decided to turn it off because it was too dark & sad. I’m clearly getting old. Happy 33rd birthday to me :)
imforeverjas,Wishing my old bestfriend a very Happy 33rd Birthday! I’m SO grateful for our friendship. Today I celebrate you 1000 miles away! Enjoy your day old man! 
japanwtheweeknd,fuck it’s homestuck day happy like 33rd birthday to john
tymisha_04,I WILL NEVER FORGET THE NIGHT I SAW YOU AND THE WORDS YOU SAID. Can’t wait to meet you one day! Happy 33rd birthday @brendonurie LOVE YOU ps. I’m getting my first tattoo this year and it’s deffo going to be a @PanicAtTheDisco one #HappyBirthdayBrendonUrie
LisaAppleyard1,#HappyBirthdayBrendonUrie Happy 33rd Birthday Brendon. 
NatPS26,happy 33rd birthday to the man that with his voice and without knowing saved my life. I appreciate and love you 
abigail_646,happy 33rd birthday bby @brendonurie have a good one !!
MorningMatch,"Feliz Aniversário! One of the biggest underdogs, which have played around the world and won a World Cup, in football celebrates his birthday. Luiz Adriano celebrates his 33rd birthday today, we wish him a happy birthday! #football #soccer #Brazil #birthday #morningmatch"
mnralphie,Happy 33rd Birthday to Brendon Urie! The lead singer of Panic! at the Disco and the only member remaining in the band. #BrendonUrie
IAmAHSRocky,Happy 33rd birthday @brendonurie hope you had a great day
TReese82,APR.15 B-DAYS:Happy 33rd Birthday to Journalist Brooke Boney!
somenerdywolfok,happy 33rd birthday brendon heres my little drawing its nothing special. thank you brendon for sharing your beautiful music and mind with the world. i hope you keep maturing and growing and creating as the years go by. much much love. 
SophiaC1200,Happy 33rd Birthday @brendonurie! Hope you and @hellosarahurie are doing safe! Wishing you too a very #HappyEaster 
imouttosea,"happy 33rd birthday vro, we all love u @brendonurie"
ninny0410,Panic! At The Disco : Lying Is The Most Fun... [OFFICIAL VIDEO] https://youtu.be/8AZxUtZ2ZgI via @YouTube Happy 33rd Birthday Brendon Urie!
_JunchanAngel_,Today is the 33rd birthday of one of the best people in the world and one of the best voices I've ever heard in my life Happy birthday @brendonurie! Thanks for making the world happy with your talent and cute personality. Greetings from Chile #brendonurie #PanicAtTheDisco
uselessdreamers,it’s a king’s birthday today! happy 33rd @brendonurie @PanicAtTheDisco 
loveIybandito,Happy 33rd birthday to the legend himself @brendonurie 
BFTP4780,Happy 33rd birthday to singer @brendonurie! Urie is best known as the lead singer of the band Panic! At the Disco.
vicky16oxox,Happy 33rd Birthday! @brendonurie of @PanicAtTheDisco https://twitter.com/rocksound/status/1249306270135435264
vmspier,"today's the bday of such an outstanding human being that has been making my days happier since i found out bout him. thank u brendon, happy 33rd birthday hon "
Evplicxt,Happy 33rd birthday to the most talented amazing man ever !! ‘Preciate ya! @brendonurie
livEvil_ross,happy 33rd birthday to Brendon mf Urie an angel among men with one hell of a voice I love him and his music and wish him yet another great year amongst this chaos :)
stephjantzen,"Happy 33rd birthday!!! Thank you for taking care of all of your peds patients...and in ER. Stay safe, doc."
Charlet_Art,"Happy 33rd Birthday Brendon Urie!! Drawn a doodle of Brendon from his Twitch streams and such an amazing singer and legend!!! Thank you for inspiring people and being dope as always, high hopes you have a wonderful day!! #HappyBirthdayBrendonUrie"
sourcedcode,happy 33rd birthday to my favorite person. thank you for allowing me to be myself and be fully comfortable with the person i am! i truly wouldn’t be who i am today without you. you’ve done so much for me without even realizing. thank you for all that you do and for being you 
questioningpig,"HAPPY BIRTHDAY TO BRENDONNNN, HAVE A GOOD 33rd BIRTHDAYYY "
CaitlinTake2,Happy 33rd Birthday to my birthday twins @brendonurie and @BrooklynDecker !! And a Happy Easter too!!
andrea_goyao,HAPPY 33RD BIRTHDAY @brendonurie &amp;amp; HAPPY 26TH BIRTHDAY @mycatgoesyeow &amp;amp; HAPPY EASTER!!!!! 
ironicnyeh,Happy 33rd birthday Brendon 
BappyRayhan8,"Happy_Sparkling_33rd_Birthday To The One Of My Most Favourite Exceptional &amp; Extraordinary Super Cute, Pretty, Beautiful, Adorable, Sweet, Smiley And Lovely Indian Young Actress, Dancer &amp; Model-The Only Sweetie @vinu_vidya.....#Vidya_Vinu_Mohan !!!!!!!!!!"
SteelNTemper,Happy 33rd birthday to this amazing human being!! Ily bb!! #happybirthdaybrendon 
mxdnightfranta,Happy 33rd Birthday to this amazing man who has brought so much joy into my life! @brendonurie #HappyBirthdayBrendonUrie
KaydnlovesPanic,Happy 33rd birthday to the one and only @brendonurie!! Just know you mean sooooo much to me and I love you so much! I hope your day is full of love and time spent with those around you in this crazy time! Stay safe and happy birthday!! 
LOVE4JIHOON,happy 33rd birthday to this man. #HappyBirthdayBrendonUrie
kaleidoscopesin,"Happy 33rd birthday to the most sweetest, thoughtful, kindhearted, genuine, inspirational, incredible, talented, caring and loving person in the world.u’re the most precious being to exist, one of a kind and such an amazing FRIEND @brendonurie i hope u have the happiest bday ever"
kaleidoscopesin,"Today the legend was born happy 33rd birthday, you made a huge impact on my life and Im forever grateful for it. Love you appreciate you thank you for existing and as always remember how dope you are @brendonurie #HappyBirthdayBrendonUrie"
happyygraceffa,Happy 33rd birthday dumbass 
VicesAndUwUs,"#HappyBirthdayBrendonUrie happy birthday to my most favorite person, you changed mine and many other people’s lives for the better. I love you and hope you have an amazing 33rd birthday!! https://twitter.com/vicesanduwus/status/1116693693447180294"
alec_behan,Happy 33rd Birthday to Brendon Urie! The lead singer of Panic! at the Disco and the only member remaining in the band. 
Rock_Pistol_Neo,"ブレンドン ユーリー Brendon Urie (V,G& Synth of Panic! At The Disco) Happy 33rd Birthday!!! 12 Apr 1987 ..... American EMO / AlternativeRock / powerPop / PopPunk / BaroquePop / Electronica Musician "
Rock_Pistol_Neo,"ブレンドン ユーリー Brendon Urie (V,G& Synth of Panic! At The Disco) Happy 33rd Birthday!!! 12 Apr 1987 ..... American EMO / AlternativeRock / powerPop / PopPunk / BaroquePop / Electronica Musician "
Rock_Pistol_Neo,"ブレンドン ユーリー Brendon Urie (V,G& Synth of Panic! At The Disco) Happy 33rd Birthday!!! 12 Apr 1987 ..... American EMO / AlternativeRock / powerPop / PopPunk / BaroquePop / Electronica Musician "
Rock_Pistol_Neo,"ブレンドン ユーリー Brendon Urie (V,G& Synth of Panic! At The Disco) Happy 33rd Birthday!!! 12 Apr 1987 ..... American EMO / AlternativeRock / powerPop / PopPunk / BaroquePop / Electronica Musician #SteamPunk"
Rock_Pistol_Neo,"ブレンドン ユーリー Brendon Urie (V,G& Synth of Panic! At The Disco) Happy 33rd Birthday!!! 12 Apr 1987 ..... American EMO / AlternativeRock / powerPop / PopPunk / BaroquePop / Electronica Musician "
high_sinner,"No words can express how much of a fan i am of this incredible artist and beautiful human being. Happy 33rd birthday, B ! I am grateful to know your music, your character, and your heart. Thank you for being you &amp; for everything that you do. LYV #HappyBirthdayBrendonUrie"
resnujr,"Happy 33rd birthday, my dad @brendonurie #HappyBirthdayBrendonUrie"
spaceprincesolo,"happy 33rd birthday to my fave, brendon urie "
la_rannnn,"happy, happy, happy 33rd birthday to my main bitch !!! I love you, @brendonurie. I ain't ever gonna stop loving you, bitch."
anathema_halsey,HAPPY 33rd BIRTHDAY TO THE LOVELY MR. BRENDON URIE!! HE HAS DEFINITELY HAD ONE OF THE MOST POSITIVE IMPACTS ON MY LIFE AND HAS DONE SO MUCH FOR ME THROUGH HIS MUSIC AND HIS WORDS!! HAVE A GREAT DAY BRENDON ILY WITH MY WHOLE HEART AND IMY SM!! HOPE I CAN SEE U LIVE AGAIN SOON 
sunofadolan,"HAPPY BIRTHDAY LEGEND!!! i love this man so much. happy 33rd, old man @brendonurie"
_aidameera,happy 33rd birthday sayang &lt;33 #HappyBirthdayBrendonUrie
deltarunedjh,"Happy 33rd Birthday to the King of the Clouds, Brendon Boyd Urie You are a living legend and your music has inspired people from all walks of life. I hope you have a great birthday despite the circumstances and I wish you all the best #HappyBirthdayBrendonUrie"
siavneurie,happy 33rd birthday to this Lil angel @brendonurie #HappyBirthdayBrendonUrie
thejemperor,"Happy 33rd birthday, King of The Clouds, The Ultimate Aries, G. O. A. T. I drew you again. #HappyBirthdayBrendonUrie #brendonurieday #brendonuriefanart"
swiftchearous,Happy 33rd birthday to one of the best male vocalist of all time!! I love you @brendonurie hope you're having a great birthday 
creativediscID,Happy 33rd Birthday @brendonurie ! What's ur fave @PanicAtTheDisco Songs?
baedonurie,Happy 33rd birthday I love u B! 
Aleesha33611479,#brendonurie happy 33rd birthday to this incredible man. @brendonurie you have inspired me so much and I wish I could meet you and give back how much you have done for me. You have made me a bigger person and taught me many things.I hope you have the best birthday ever you legend 
redofabachelor,Happy 33rd birthday to this amazing human being #HappyBirthdayBrendonUrie
wkn_mitsuba,2020/4/12 Panic! at the Disco Brendon Urie Happy 33rd Birthday!! #HappyBirthdayBrendonUrie #panicatthedisco #patd #brendonurie #patdfanart
TSwiftChartSG," | Happy 33rd Birthday to the incredible @brendonurie! He previously collaborated with Taylor on “ME!”, which is currently certified Platinum in the US by the RIAA. Here’s a quick throwback to Brendon listening to “CTF” on his stream "
blessedswifty,"Happy 33rd Birthday to the one and only @brendonurie! He collaborated with Taylor Swift last year with ""ME!"". The song peaked at #2 on Billboard HOT 100, It's already eligible for 2x PLATINUM in the US and won a VMA for ""Best Visual Effects""."
emilyvi0letx,"#HappyBirthdayBrendonUrie happy birthday brendon thankyou for everything youve done fot me, your music keeps me going and you remind me its okay to be myself even if others don't like it.thankyou so much brendon and i hope you have an amazing 33rd birthday and a happy easter "
thendofalthings,"HAPPY 33rd BIRTHDAY to my favorite artist of all time, one of the most talented, passionate, devoted and incredibly warm-hearted individuals on earth! i love you endlessly "
potatoepoopy,Happy 33rd birthday dad. You are so awesome and one of the most amazing precious human being I know. One of my inspiration when it comes to everything. Thanks for the 33 years of existence #HappyBirthdayBrendonUrie
GarnettJoe7,Happy Easter everyone! And not only that but also a very happy 33rd birthday to the amazing Brendon Urie 
jdgaf_16,HAPPY 33RD BIRTHDAY LOVE!! @brendonurie I LOVE YOUUU // @PanicAtTheDisco
TawanPun,"Happy 33rd Birthday, @brendonurie Thank you for inspiring me , Your smile lights up this world. I love you so much my fav singer ever #HappyBirthdayBrendonUrie"
violetseokjin,"Life doesn’t give every opportunity that will make a man great. He looks for them himself and takes them. So much thanks to God you took all the opportunities that come your way. Happy 33rd Birthday, Brendon Urie_ "
sweetipie1219,HAPPY 33RD BIRTHDAY BEEBO! IN HONOUR OF OUR VRO KING I HAVE MADE AN “EVOLUTION OF BEEBO” SLIDESHOW! ENJOY! R~ https://www.instagram.com/p/B-4B_N7glFR/?igshid=2fhao9sjfc0w
CohlenCl,"@brendonurie Happy 33rd birthday Brendon!You are my greatest idol, your voice is something spectacular, your music is something with which I found peace and many feelings too, they make me a very happy person, maybe you never read this but you are a fucking hero.P.D:pasalachevere"
toloveyoumore7_,"Happy 33rd Birthday to this lovely perfect man thank you for existing , pls stay healthy and happy. I LOVE YOU BEEBO #HappyBirthdayBrendonUrie"
PrettyPxnic,Happy 33rd Birthday you King!! We all love and appreciate you sooo much!! @brendonurie #HappyBirthdayBrendonUrie
ItsChyene,Happy 33rd Birthday @brendonurie ... hopefully it’s a good quarantined birthday because you get to spend it at home with your wife and dogs I love you 
bugsvani_,"HAPPY 33rd BIRTHDAY TO OUR FOREHEAD GOD, #BEEBO! Art is inspired from PRETTY ODD [Sunflowers] X PRAY FOR THE WICKED [Paints] and incorporated with his birth sign, ARIES. #BrendonUrie #panicatthedisco #artwork #ArtistOnTwitter #sinners #artshare #artph #ArtOfQuarantine #fanart"
Jsuisc,"@brendonurie Happy birthday to you, happy birthday toooo you, haaaaappyy biiiiiirthdaay, my dearest Brendon, HAAAAAAAAPPYYYYYYYYY 33rd BIIIIIIIIRTHDAAAAAY TOOOOOOOOOOO YOUUUUUUUUUUUUUUUUUUU! Stay FOREVER SMILING… https://www.instagram.com/p/B-34HbWqCf4/?igshid=1tb5vbnzbnvq2"
ElsaFanpage,Happy 33rd Birthday to stunning babe Brooklyn Decker. 
sporksnfrogs,#HappyBirthdayBrendonUrie Happy 33rd birthday! I got to see you in 2018 and You were my first concert ever! And Its was the best! Ps. You are now the honorary Easter bunny :D @brendonurie #MakeBrendonUrietheEasterBunny
Jsuisc,"@brendonurie Happy birthday to you, happy birthday toooo you, haaaaappyy biiiiiirthdaay, my dearest Brendon, HAAAAAAAAPPYYYYYYYYY 33rd BIIIIIIIIRTHDAAAAAY TOOOOOOOOOOO YOUUUUUUUUUUUUUUUUUUU! Stay FOREVER SMILING like… https://www.instagram.com/p/B-34HbWqCf4/?igshid=kd8e1xuyhqqf"
JosephFongWK1,@brendonurie Happy 33rd Birthday Brendon Urie.
patschneiders,"happy 33rd birthday to the dude whose smile could light up any room @brendonurie brendon, you are one of the kindest people in this world. you bring so much happiness to so many peoples lives. i hope you know that you're a hero, my hero. ilysm enjoy your day "
whatser_namereb,"happy 33rd birthday, we love you, we appreciate you, thank you so much for existing, and as always - remember how dope you are! #HappyBirthdayBrendonUrie"
panic_gain,"► Gain Panic! Mutuals ◄ ✦ ‘Retweet’ & ‘Like’ this post ✦ Reply with “IFB” ✦ Follow everyone who does the above ✦ Ta-dah! You’ve gained mutuals vros! ✦ We appreciate you, thank you for existing THANK U FOR EXISTING @brendonurie !!! HAPPY 33RD BIRTHDAY YOU LEGEND! "
naranpanic, happy 33rd birthday dumbass 
JerisUniverse,"Happiest of birthdays to the one and only @brendonurie !!! I know you won’t see this but in the slim chance that you do, I hope you have a wonderful day, staying inside and chilling with your gorgeous wife!!!!!! Happy 33rd Birthday!!! "
callmelexis,"happy 33rd birthday @brendonurie my fellow Aries, you'll never see this because you're never on Twitter but pls enjoy the irony of sharing your bday with Easter #panic #brendonurie"
AllysonDisco,"happy birthday to the one and only brendon boyd urie! thank u so much for blessing us with your god given talent on singing, dancing, &amp; bringing a smile to our faces. you’re truly an inspiration to me. thank u for everything brendon, &amp; enjoy your 33rd bday! you’re the best "
Drosky36,"Happy 33rd birthday to myself Covid -33 lol you know how I bring it in with my baby Laila. Thanks for all the well wishes we still gonna turn up send a dolla to my cash app so I can get a bottle lol @Los Angeles,… https://www.instagram.com/p/B-3xz9ogSrU/?igshid=1ozehviwgv48w"
obessedbrendon,Happy 33rd birthday Brendon! We absolutely love you! 
obessedbrendon,Brendon is my favorite person to and ik it is Brendon’s birthday because I am really good with birthdays! Happy birthday Brendon! We love you and wish you a happy 33rd birthday Beebo! We love you happy Birthday Beebo! 
obessedbrendon, @BrendonUrie Happy 33rd birthday Beebo! We love you 
yunkicrossing,happy 33rd birthday brendon i can’t wait until i can see panic! again and i promise that i will bake you a cake today. i hope you have an amazing day and amazing 33rd year 
obessedbrendon,@brendonurie Happy 33rd birthday Brendon! Love you Brendon and a birthday and lots of love and I want to wish you a happy birthday from @obsessedbrendon Beebo Happy Birthday Brendon! Tell me TY when you get a chance please! I love you birthday boy! 
sabiwabl,happy 33rd birthday Brendon Urie #HappyBirthdayBrendonUrie
d0riez_,happy 33rd birthday beebo 
aaemrh,"Happy 33rd birthday, Beebo!!!!! @brendonurie #BrendonUrie"
lisegirl2003,"Happy 33rd Birthday @brendonurie You have truly made my life better, thank you for being such a positive role model"
Benson28882011,"#brendonurie #happybirthdaybrendon You're so gorgeous, I can't say anything too your face… King of my Heart, body and soul Happy 33rd birthday！ "
SMarieFetzer,Happy 33rd Birthday @BrooklynDecker
SMarieFetzer,Happy 33rd Birthday @brendonurie
balladofhali,"Happy birthday to my favorite rocker, twitch streamer, and vro! Thank you for being such an amazing role model to me and many others @brendonurie , happy 33rd! "
shanenxxx_,"Happy 33rd birthday, Brendon Boyd 'Beebo' Urie of Panic! At The Disco. i love you beebo @brendonurie"
GianoliIi,"Happy 33rd Birthday to Matt Magnone, the YouTuber who plays the claw machine and the arcade! Feel free to subscribe to his YouTube channel. "
Garratt_Shelly,"@brendonurie Happy 33rd birthday, enjoy your day with Sarah during these times "
Ocean29150815,Happy 33rd birthday @brendonurie this is a repost of my fan art will post more in the morning
ughwisa,"Happy 33rd quarantine birthday to this man @brendonurie!! Sending safe and covid-free love from Manila to your home, man! Continue to inspire many people with your undying emo to theatrical music "
philconcerts,HAPPY 33rd birthday to @brendonurie. Hope you have a great day despite the lockdown.
Miyapi_PATD,Happy 33rd birthday to @brendonurie !!!!! I love your singing voice. I wish you sing again in Japan!! #HappyBirthdayBrendonUrie @PanicAtTheDisco
mnralphie,Happy 33rd Birthday to Matt Magnone! The YouTuber who plays the claw machine and the arcade. Feel free to subscribe to his YouTube channel. #MattMagnone
CamiStathakis23,"Happy 33rd birthday to the man with the purest heart and the brightest smile! Thanks Brendon Urie for everything, thanks for being a simple inspiration, thanks for existing !! You are a legend! You will always have a place in my heart #BrendonUrie #HappyBirthdayBrendonUrie"
aigdmgz,"Happy 33rd Birthday to Panic! at the Disco Frontman, Brendon Urie! "
BlaiseNadjah,happy 33rd birthday Beebo!!!
tourismbhutan,"On the joyous occasion of the 33rd Birth Anniversary of His Royal Highness Prince Gyaltshab Jigme Dorji Wangchuck, the Tourism Council of Bhutan would like to join the Nation in wishing His Royal Highness a very Happy Birthday la. Tashi Delek la! "
aira_torresss,"Happy 33rd Birthday to my Favorite Hooman I love you, I appreciate you, thank you so much for existing, and always remember how dope you are!! Thank you for saving me with your music, beebo, I'll see you soon @brendonurie @PanicAtTheDisco"
yukiyawaa,Happy 33rd birthday Brendon Urie 
panicnalyd,"happy 33rd birthday to this absolute dumbass! thank you so much for being your selfless, kind, caring self. you've made me want to become a better person, your music has helped me through so much. I'll forever be grateful for having you in my life #HappyBirthdayBrendonUrie"
ivzav,Happy 33rd Birthday Brendon Urie 
chichaaaaay__,Happy 33rd Birthday @brendonurie of P!ATD 
buckysdumpling,happy 33rd birthday! @brendonurie can't wait for new album from panic!
breadbinboyd,Happy 33rd Birthday Beebo! @brendonurie I'd wish you all the best but you already had it. chAr ako nalang kulang 
gloomysandei,happy 33rd birthday! things are bad right now and i hope you and your family are okay. take care of your health and stay safe! love you. xX 
KayleighFrogga3,Happy 33rd Birthday @brendonurie !!! I love ya 
twtlivetrtdie,"happy 33rd birthday, Brendon Urie #HappyBirthdayBrendonUrie"
BFTP4780,"Happy 33rd birthday to singer/actress @jossstone! Stone is best known for her music, especially her album ""Soul Sessions"" and the TV series The Tudors. @Ely, Iowa https://www.instagram.com/p/B-22OA_DzHF/?igshid=12bpgjs1qohfp"
WJeffreyRobins1,33rd wedding anniversary dinner. Take out of course. We’ll all get through this together! Happy birthday. 
elIevee_,Wow cool! My 33rd is in two weeks! Never knew we were so close to being twins Happy birthday!!
Emppen,I want to wish my daughter @Fitz87Kt a happy 33rd Birthday. Sorry we had to cancel your surprise party. I had lined up @thebrianfallon @googoodolls @backstreetboys and @spicegirls all to perform live. Now I’ll just have to let you beat me at cribbage. #15-2-15-4
jonkhicks,Happy 33rd birthday to @Lights!! #33LightsYears 
alec_behan,Happy 33rd Birthday to Matt Magnone! The YouTuber who plays the claw machine and the arcade. Feel free to subscribe to his YouTube channel. 
MikaellaPerri,"@lights happy 33rd birthday queen, you changed my life and I'm forever grateful #33lightyears"
yoitsmeianne,Happy 33rd Birthday love I love you so much 
AnimSports,Happy 33rd birthday to McDonald Mariga Wanyama. First Kenyan to play in LaLiga First Kenyan to play in Serie A First Kenyan to play in the Champions League First Kenyan to win the Champions League Trailblazer. 
sal_vench,"happy 33rd birthday, baby brendon! "
EpKap,"Happy 33rd birthday to Donald Brown, who has the most rush yards, scrimmage yards and TD in the NFL by any player from UConn. #GoHuskies"
