username,tweet
thetedhill,"it's St George's birthday or something tomorrow. Let's throw him a surprise. At 9am tomorrow, 23rd April, we call on the whole country to sing a big Happy St George's Day from our windows and doorsteps."
sujutwaiinct,"I know yall dont care but my dumb head literally went ""Happy Birthday Jeno!"" only to realize it's not yet the 23rd of April. I am totally lost in time."
IAmNongculaViwe,Happy 23rd birthday my love @Zandaa_ I pray you have a lovely day 
PrincestoKings_,"Today is our amazing big bro Luke’s 23rd Birthday. He is safe and well in his care home but we do really miss seeing him atm. He is our inspiration. Today is all about him, let’s get him as many happy birthdays as we can. Maybe one from @ManUtd ? Do your thing twitter!"
ItIsClit,Me on my birthday tomorrow( 23rd ) so one see me happy crying because it’s been both the craziest and best year of life. An absolute dream and nightmare but I made it here . So please ride those waves . I used to just be like Murphy’s Law in mind now I’m like what if it alright 
Farhana_Mazlan_,"Pic 1: Looking forward to a nice party cuz it’s your special day Pic 2: Practicing your dance item for the guests Pic 3: On your way to the birthday party Pic 4: Realizing the party is on bed because of the circuit breaker, Aw man! Hahaha, Happy 23rd @Thameeeem #Dachshund"
Zandaa_,"With this smile I’m manifesting happiness in all aspect of my life, resilience and I pray for a clear and a pure heart. Happy 23rd birthday to myself "
leveIofdoubt,alec can you sing me happy birthday on my birthday which is tomorrow which is april 23rd please sir it’d be the best birthday present ever @AlecBenjamin
moodyman1956,Born #OnThisDay 23rd April 1949 #JohnMiles https://en.wikipedia.org/wiki/John_Miles_(musician)… … … … https://youtu.be/T-z4Y7MJnNc?list=PL7MjXEbPWBOMgVvOcYUVLVsWlUt_OShna… … Fella In The Cellar. From the album #Sympathy Fantastic #Musician. Listen to link and enjoy. @Albums2Hear @Albumism Happy Birthday John 
leveIofdoubt,@AlecBenjamin my birthday is tomorrow (the 23rd) can you sing me happy birthday?
90sbabyvibes3,Happy 23rd birthday to me Jordan year I’m blessed and highly favored. 
MatthewShine3,"@DylanHyper hey! so, april 23rd is my bestfriends birthday. i wanted to know if you could surprise her and give her her dream item which is a valkyrie helm on roblox. i’m not asking for anything big, just for u to say a happy birthday and a birthday gift to my bff tommorow! "
_Lovely_Letta_,Happy 23rd birthday to me. 
Jossy_smilez,Happy 23rd Birthday Baby 
Olivia_Morones,Happy 23rd birthday to my not so little sister. I hope you have a magical day. Love you lots little sis. https://www.instagram.com/p/B_RRxPGpt4V/?igshid=g0ni5aqygqhv
lisacasamassino,Sooo touched by all you said..... thank you! and Happy Birthday on the 23rd....May God use you in His Perfect Plan.
ScoutyHimself,Happy 23rd birthday @Avxry. Hope you have a great day. Also if you see this I’ve been loving the streams recently.
tbyrd423,It's my best friends birthday. My ride or die. Happy birthday @like_finechina. Love you and enjoy your day
Hurricane_Mane,"Happy 23rd birthday to the streamer who inspired me to get into what I love today @Avxry, I hope you have a great birthday despite the quarantine and that this year will be one of your best yet! "
AmirNadim97,Happy 23rd Birthday Sayang @AnisFalahiahhh
miloaisxnkstraw,@OhAiyman asal takde balloons bagai dekat profile kau???? happy 23rd birthday again bossman!! nantikan persembahan khas daripada aida dan arai sebagai tanda penghargaan persahabatan 
Andrea5325,"@ColonyHouse Hi! This Thursday, the 23rd, is my son Caleb’s 18th birthday. I was wondering if you might be willing to help make his day for this ‘crazy quarantine’ birthday by one of his favorite bands (band members) wishing him a happy birthday. If not, no worries. Hope... "
TegilaBoneka,Happy Birthday Beautiful! Queeen no wonder we clickkk suh! Mine is April 23rd! 
livnjoshy,hey @joshuatbassett!! @singuIarbassett is celebrating her 18th on the 23rd!! you greeting her a happy birthday would mean the world!
VickieToryy,@oxladeofficial happy 23rd birthday to you Live long and prosper and shine like the star that you are! 
reaLarAlbert,Happy Birthday to her....April babies are the best...Mine is the 23rd... 
getyeosanglines,Happy birthday Jeno bby it’s not the 23rd here yet but it is in Korea. I love you 
TokyoMandala,Thankful for another year to be a bad bitch. Happy #23rd Birthday to me 
BLINK_ALTERNAT,"Happy birthday fellow April baby! Mine is on the 23rd, I hope you have an amazing day "
motowncrowne,"Happy 23rd Birthday to my favorite Wang Chung Dance Partner (in crime), @Kit_Maple - Love ya lil bro! – at Detroit, Michigan"
ella68143576,happy 23rd birthday @jillroordnl 
ngvickytoriaaa,Lmao kept thinking it was jeno’s birthday today cus I thought today was 23rd lmao but I’m actual fact it’s only 22nd okay Jeno Lee happy advanced 
unsenttmessages,to: @stsyhrh from : you know me messages: happy 23rd birthday my basketball partner!!! May allah bless you. X dpt nk celebrate birthday sama2. One thing aku nk ckp im so grateful jumpa kau dlm dunia basketball hahaha. Tq for everything. Kau selalu up kan aku.
Gbewa1,The day your mama born you nau. Happy 23rd Birthday in advance
lovesofya_,"hi Sav, 23rd Thursday is my birthday, can you send me a happy birthday ??? ilysm"
hamoncutta,Happy birthday king! I hope you’re having a fabulous day like you deserve 
MJW1906,Happy 23rd Birthday!! Forever young.
BecharaJo,Hi sister just wanted to tell you that your show that I am soo stoked to watch is coming out just the day after my birthday because my birthday is on April 23rd and since I can't do anything because of Quarantine the best gift I could ever get is you wishing me and happy birthday
WarnerMusicU,sending Sydney of @echosmith the BIGGEST virtual hug! happy 23rd birthday @sydneysierota 
ARMYBTS84977908,My birthday is on the 23rd...2 days away now. Im not so happy for it. I dont get why I have to celebrate being born when I regret being born in the first place.
MidlifeMollie,"Have been a bit quiet on here today as been busy celebrating my son’s 23rd birthday: scavenger hunt for gifts, virtual extended family gathering singing happy birthday, Mexican inspired meal &amp; I saved enough eggs to bake a cake! "
lovecambridges_,Three pictures of Prince Louis were released on the occasion of his first birthday (on April 23rd 2019) at Anmer Hall in Norfolk -April 22nd 2019. . Louis is so cute and he is such a happy baby boy . . : The Duchess of Cambridge. . #PrinceLouis
sabsingularlove,@SabrinaAnnLynn miss my birthday is on the 23rd so in two days will you wish me a happy birthday 
MelnikKenzia,Happy 23rd birthday to my honey! Love you 
Andrea5325,"@switchfoot Hi! It’s my son Caleb’s 18th birthday this Thursday, the 23rd. I was wondering if you might be willing to help make his day for this ‘crazy quarantine’ birthday by his favorite band (band members) wishing him a ‘happy birthday’. If not, no worries. Hope you... "
BernMold,Even with all these distractions I've tried I still can't stop missing you today Happy 23rd birthday
nataliaresto,"happy 23rd birthday baby I love you so much, can’t wait to spend many more birthdays with you "
thezobelle,HAPPY 23RD BIRTHDAY @sydneysierota! you are such a light to everyone you meet and i hope you have a lovely birthday. i love you tons! 
HoodieRamey,"Happy 23rd birthday DeShon Elliott, coming back stronger than ever next season #RevengeTour "
faithphis,"About three and a half years later, he came back to Japan, right before Katsuki's 23rd birthday. He appeared on his door on that same day, a big bag in his hands. ""Happy birthday Kacchan!"" he exclaimed, that bright smile Katsuki only got to see through the phone shining right~"
TaylurInc,Happy 23rd Birthday to my brother Aaron • i'd post a picture of him but he's not a fan of social media and prefers to stay private •
Debbie55924865,@TheNorrisNuts please can you wish my daughter Bethany key a Happy Birthday!! She's 10 on the 23rd of April and she's one of your biggest fans 
urfave_jocey,Can everyone please @nick jonas to send me a happy birthday video for my 23rd @Isaiah13680066
NanaYusuf_,Wow 23rd! No wonder we get on easily. Someone very important to me has their birthday on 23rd too Happy birthday in advance 
Charith57482504,@shinin_five ignore the last one... I don't know how to use links ....but anyways... Happy 23rd birthday 
kristianv97,As long as the world doesn’t end before my 23rd birthday I’ll be fucking happy 
tokyodrexms,Dear @JeffreeStar My cousin’s birthday is the 23rd &amp; she’s a huge fan of yours. Since we’re all stuck in quarantine I was wondering if you’d be willing to wish her a happy birthday. Her name is Angelina
ashleighhadd,on april 23rd? happy birthday to me 
ThabangYountu,A revolutionary Happy Birthday VIC many more years for you we share the month I’m on the 23rd. Indeed April has it’s people.
lumieredieu,"i wanted to be the last one to wish you happy birthday but i overslept and here i am, 1 hour 37 mins late. happy 23rd birthday @Syahiramran97 thanks for having my back since matrics"
krisssyranae23,HAPPY 23RD BIRTHDAY @tannerharding12 . Come back to Ohio so we can party it up! But thank you for serving our country. I hope you have the best day!
picsofsamg,It's our co-owners 23rd birthday today so happy birthday @rickysballerina
arijana_o,Happy 23rd birthday Damir I hope you have the best day even though it’ll be spent working from home in quarantine I can’t wait to finally celebrate once this is over I love you 
WORLDMUSICAWARD,Happy 23rd Birthday to #Echosmith's beautiful and talented #SydneySierota! @sydneysierota @echosmith https://www.facebook.com/worldmusicawards/photos/a.310614765686310/2915879635159797/?type=3&amp;theater
hailey_utley,"Happy 23rd birthday to the best guy i could’ve asked for! We will make the best out of this quarantine birthday, Kody and i love you "
PheDOMOnal,"Happy 23rd birthday, @FullTimeDB!!!!!!"
smilingforavery,all i want is jack to wish me a happy birthday on the 23rd
clarice_salcido,"Happy birthday (23rd) to one of my favorite home school student, my Jolee @HumbleISD_FE @srhodes64"
lightofjiwon,HAPPY 23rd BIRTHDAY ATE DANEEEE!!! ILABYUUUU AND MORE BIRTHDAYS TO COME!! MORE AUs TO COME!! @shiningdotdae #ShiningDotDaneDay
Laszlo86891952,"@jksheva7 Dear Mr. Shevchenko!I'm writing on behalf of my son who's one of your biggest fans. You are a true inspiration in his life. It would mean a lot if You could wish him a happy birthday on the 23rd of April at Peter Szigeti(Shém)on Facebook. Regards,Marta,a hopeful mom."
dornhub_,"happy 23rd birthday @Shak2412 .. is your lebron year, live it up. ily bruv"
L00KATMEGW1SUN,oh!! The 23rd!! so in my country its your bday rnnn~~ HAPPY BIRTHDAY!!!!
KierAdrian,Happy birthday. I dont know you personally but I am genuinely wishing you good health and happiness. Cheers to us mine is this coming 23rd. 
KierAdrian,Happy happy birthday. I wish all the best in your day. And Guess what mine is this coming 23rd cheers to more birthday to us. #PaidGang
tbyrd423,@southbreeze706 happy birthday man
dmbr_,Happy 23rd birthday to my sissy. My twinny !! The noodles to my fried chicken (don’t judge me). My forever sissy! My partner in crime WINS Chaperone. LOVE YOU MICHELLE @young_shellz21
Jones_SarahE,"It is my mum’s 60th on Thursday (23rd) we had to cancel her party if anyone would like to send a card, video message etc to help make her day I would be grateful, PM me P.S if anyone knows @JDonOfficial he’s her all time fave a happy birthday song from him would make her melt"
_cocopufffs,HAPPY MF 23RD BIRTHDAY TO MY BEBE @Kalikalinn_ 
Janet90325850,@OwainWynEvans its my daughters 16th birthday on thurs 23rd and was wondering if you could wish her happy birthday when you do the weather she has missed out on so much her name is Katie chaplin
sturgess_nick,Ahhhh shit everyone it’s bigdaddyburks @bburks15 23rd birthday today everyone wish him a big happy birthday! 
sabrillena,"Happy 23rd birthday ""In It For The Money"" ! A perfect album. "
echosmithmexico,"¡HAPPY BIRTHDAY SYDNEY! Today we celebrate the 23rd birthday of Sydney Sierota, a key part of Echosmith. Great singer, sister, daughter and wife. We love you Syd @sydneysierota @echosmith"
roSHELL_lynn,"Happy 23rd birthday to the most loving, kindhearted, funny, and soon to be husband of mine. I can’t imagine life without you. I love you! https://www.instagram.com/p/B_PzhANp6DiNEpgBdGzV7iwN2os1DfPxkK5UW40/?igshid=ekx5rtvoa2v0"
JuunOwO,Happy 23rd bday Mikey! You're an amazing friend and I hope you have the best day today. Honestly ur literally family to me and like I said Happy 23rd birthday!! 
_alliciaaa,I thought today was the 23rd and I was about to go say happy birthday to my sister 
trizhareamico,Sending all my love from LPC to QC! Happy 23rd birthday to my favorite person i love you kahit masmahal mo COD. Ako na magaadjust suportahan ko pa laro mo with dem midnight snack. Ok lang talaga CHAR gsto na kta makita mishu 
Justmeggy__,I got my first pair of Jordan’s for my 23rd birthday and I am so happy about it.
SpokaneBraves,We would like to wish a happy 23rd birthday to former Braves defenseman Jason Hambelton! 
76_vinicius,"Hi, I’m your big fan and I’m going to be 23 years old on April 23rd, what I wanted was a happy birthday message from you. @TeamDemiLovato @ddlovato"
_MeiyaBia,I’m genuinely grateful for every birthday I have. I didn’t even think I’d make it past 16 but HAPPY 23rd BIRTHDAY TO ME 
SSB_OAKS,Thanks for being there since day 1 homie! Happy 23rd birthday Spencer! EVERYONE POST YOUR FAVORITE BOOST PICS!!!! 
afqnmk,Thank you girl! Btw happy 23rd Birthday 
_J_C_2,Happy 23rd birthday baby! I love you and I hope your days great 
babyechosmith,"Happy 23rd birthday to the legend and icon herself @sydneysierota !! Thank you for the light, love, and warmth you bring into the world. I love u can't wait to see u again "
jillpotilechio,"Happy 23rd birthday to my favorite person!! I hope your day is filled with lots of presents and beer can’t wait to celebrate after the quarantine, I love you! "
MarlinSMartin,** HAPPY 23rd BIRTHDAY Dave ** My middle son’s biological father was murdered before he was born...so GOD placed me in his Life at the age of 2! I’m honored to be called “Dad”! I remember holding you up at your… https://www.instagram.com/p/B_Pj7jOBHR0/?igshid=71dracuryrgl
NurSyhirh,"Happy 23rd birthday syahirah &amp; Happy Fasting to all my muslims fellows! #ootdpkp #homemadecake @Sunway City, Tambun, Ipoh https://www.instagram.com/p/B_Pi_q8nvRNSd3Z4NQqaLUfS5ivJ2YyM0j8kcE0/?igshid=oo1mswucrvsx"
Cathymu67270139,#mytodayplaza #mybigbrother #brotherswedding Happy 23rd Birthday Casey MURPHY!!! Rum Buckets to celebrate when this pandemic is over! love you 
APL_Esports,Happy 23rd Birthday to @KaotikRL of @1NEeSports! Have a good one! 
blackunix,Happy 23rd Birthday hope 
kamken_0, Happy 23rd Birthday #高木紗友希 #高木紗友希誕生祭 #高木紗友希生誕祭 #juicejuice
stormzz27,Happy Mf 23rd Birthday To My Queen!! I Love You So Much!! I Hope You Enjoy Today And No One Ruins Today For You Mama! Thank You For Another Year Spent With You On This Day Baby! @seanagonzales
Sayuki_Tommy,Happy 23rd birthday!!!!!!!! いやぁメデタイ。
obsessedbysehun,"Dear Lee Jeno who has the same birthday as me, 23rd of April. Happy birthday, Jeno. Happiest birthday for you. Thank you for giving your greatest energy when I see your smile and your performance on stage. Jeno, I wish you also give your greatest energy for yourself."
KimberlyRoseNe1,Happy 23rd birthday to us palangga. Chour! No more long speeches coz you already know how blessed I am to have you. Iloveyouuuuu palangga. fampulmek #KR KG https://www.instagram.com/p/B_PTCtMFtll/?igshid=lrjnei4fh16x
heyitsshanaya,"Celebrated my birthday last saturday. HAPPY 23RD BIRTHDAY TO ME! To my friends, family, workmates na nageffort sa pagbili ng food and of course kay labidabs.. BIG THANK YOU! Let's keep moving forward and focus… https://www.instagram.com/p/B_PRqk4nj_7/?igshid=gn1kc9pdwrqo"
blackcherryuran,"It is officially @fuwa_meroxx birthday in America!! Happy Birthday Panda, I love you and can’t wait to see more videos/ Posts of you in the future, I will always support you! Thank you for making me happy, Uran! Happy 23rd Birthday! #Uran #お茶の水うらん"
LaLigaEN," @RealSociedadEN 158 games 41 goals Happy 23rd Birthday, @mikel10oyar! #LaLigaSantander #StayAtHome"
CLadyweed,Happy 23rd birthday 2 my beautiful daughter 
RWinspeare,"@Queen_UK Your Royal Highness May I wish you a very Happy Birthday. Each year I feel proud that on the 21st it is Your Majesty's Birthday followed by My own on the 22nd, followed by Our Patron Saints Day on the 23rd. May the Lord Bless You and keep you in good health."
andylance1977,Happy 23rd Birthday to this beautiful young lady who I'm proud to call my daughter. Have a great day. Dad misses and loves you so much. See you soon Paigey-Lou 
released_otd,"Happy 23rd birthday to #TellinStories, the 5th studio album by @thecharlatans, originally released on 21 April 1997. The album was dedicated to keyboardist Rob Collins who died in a car crash on 22 July 1996. Re-visit the album here https://open.spotify.com/album/62am3NUQVvmFOqLNy4EMBw?si=7IFbLuFxTS6yBQGD0zQMwQ"
PoGee42813437,Happy 23rd birthday my dear friend
TalkReading,Happy 23rd Birthday to @andyrinomhota! #OneOfOurOwn #readingfc
DeniseKollock,"Who, himself has grown so much & I am the luckiest girl to have an amazing, sweet, caring, and hard-working guy I know. Happy 23rd Birthday Edward, I love you so much. I feel so blessed and grateful to have you in my life and I am proud to be your girlfriend. "
palmertrees,Isn't St George's day the 23rd? Happy birthday Ma'am.
thahhhhhhhh,happy 23rd birthday dearself 
RFCLatest,Happy 23rd Birthday to Andy Rinomhota! #readingfc
OluwaPelumiAAb3,"Alabi Abdulfatai Oluwapelumi, 23rd of April .. Wishing Myself Happy birthday in Advance #WakeUpNigeriaOnTVC"
KateByrne_x,"Happy 23rd birthday @conor_nichols Love you so much xxx @Woodford Green, Redbridge, United Kingdom https://www.instagram.com/p/B_O9mfwn0KCp4onYEakFhWcuxeZHFY5QXh6TR80/?igshid=7cbnl3e0ovsl"
HrishikeshJais9,@mipalkar Hello Maam My friend Pragati is a big fan of yours She's gonna turn 19 on this 23rd Can you please say a happy birthday to her She is in love with little things @netflix @NetflixIndia
ElsaFanpage,Happy 23rd Birthday to gorgeous Sydney Sierota 
Str8BADASS_,"HAPPY 23RD BIRTHDAY to my other half, my soul mate, my kid’s papa! "
_VolleyballBaby,It’s my 23rd birthday !!!! Happy birthday to me #JordanYear #FreeTheBull 
RONSONORIGINALS,"Happy 23rd Birthday To my beautiful daughter India Raven McDowell with Love from your mother LaTonya your two brothers Jordan and Ronson Jr. and me Ronson Sr. Photos all by @RONSONORIGINALS @Youngstown, Ohio https://www.instagram.com/p/B_OrHyHhB8J/?igshid=20shtrezsfvk"
tbyrd423,Happy birthday
tonicoreyevans,Happy 23rd Birthday @Rylie_Evans3 Love you always and forever 
Carlaaa__,"Happy freakin 23RD BIRTHDAY to one of my best friends in this whole entire WORLD @Meg_Kaylee I’m just so grateful that I get to have you in my life, because you make it a million times better in every single way."
VenuSpeak,"Happy Birthday Dhruv Menon your 23rd. Dad. I love you b You have been my best friend. Thanks for talking to me like an equal as long as I cañ remember. We used to talk in the park, during our morning walks WHEN YOU WERE 1! – at Moroccan"
VenuSpeak,"Happy Birthday Dhruv Menon your 23rd. Dad. I love you b You have been my best friend. Thanks for talking to me like an equal as long as I cañ remember. We used to talk in the park, during our morning walks … https://www.instagram.com/p/B_Ol2pGpjQR/?igshid=307kc2sqnxz0"
Cathymu67270139,HAPPY 23RD BIRTHDAY CASEY MURPHY! we will have some rum buckets when the pandemic is over! Love you 
sunshinefIuke,[D-17] Cooheart at the event you like most Cooheart's 23rd birthday event! He looks really happy this day #30DaysChallengeWithCooheart #cooheart
hidalgochumps,"hey ryan, first happy bday, you are an amazing person and deserve all the best. You are very talented and will still conquer the world. You have a surreal energy that always catches me, besides having a birthday in April, right (I'm also from April, the 23rd) #happybirthdayryan +"
realskoban,Happy 23rd birthday to Juice=Juice's Takagi Sayuki-chan! 
LianeSoer,Happy Birthday Philippe! Who will take the camera from @C9Maddie on the 23rd and sing to her? Let's go boys!
sammymac1969,"Happy 23rd birthday Luke, we love you and are very proud of you! @Edmond, Oklahoma https://www.instagram.com/p/B_OZdNTFNr2-R7ufGEvNbyz3r1ZLg8_wA8Td5A0/?igshid=1e3cotk3cv0xz"
suecribs,"My QUARANTINE birthday is the 23rd! Happy early birthday, Kelly!"
OriginalWheezy,My birthday is Thursday the 23rd! Happy Birthday!
nndllraja7,"@hiphoptamizha Ennoda Bestfriend 'Gowtham Narayanan 'ku April 23rd Birthday meenga wish panra oru video ,post or dm kooda pannaalum prechna illa saying 'Happy Birthday Goss Gowtham' He is your top fan in FB too ."
lifeofkuru,@dee_4327 happy birthday dlo we sparkin 23 on your 23rd. Orrrr 22 soon ya
Breana86668682,"Spent my 23rd birthday with some of my favorite people today So thankful to go into this year safe, healthy, happy, with goals and plans. This is my year, I can feel it "
crunchii_noodle,@ericnamofficial It’s my friends birthday on 23rd of April make sure to send a happy birthday wish Allie 
glohanys,so happy i spent my 23rd birthday with my son and my baby (3rd birthday i spent with my hubby) I’m so grateful for them 
IsaiahKolesar,Happy birthday @TorsThe ! My birthdays on the 23rd!
MuguruzaG1993,Happy 23rd Birthday @AlexZverev #teamadidas
j_amesbrown,Say happy birthday to me right now 
LumiChuBrand,Happy birthday Better Mother
meredithpolzin,"Happy 23rd Birthday to one of my best friends since high school! I hope you had an awesome day, wish we could go celebrate! Thanks for all the fun laughs and memories! Lucky to have you as one of my best friends @HabbenChristi"
zeroOclocknj,happy 23rd birthday to mee 
Stringfellowe_,Happy birthday! I appreciate your positive attitude and support you give to your friends and community. You are a wonderful example of what a streamer should be. I had a fun 23rd bday many moons ago. I hope yours is amazing. Wishing you an even more successful year!
Jennifershadda,Happy birthday sweetie. I understand how you feel.. mine is on Thursday 23rd. Would try as much as possible to make myself happy. I really wanted this birthday to be special..
random_rn,Happy 23rd Birthday!! I turned 23 tooo !! I can't believe I found my birthday twin!! 
BLINK_ALTERNAT,"Happy birthday, mine is on the 23rd! "
lubna_shaikh55,"@iamsrk Hi sir, Big fan of yours. I’m a student studying in the US while my parents are in India. It’s my mom’s birthday on 23rd april and it would mean a lot if you could send a video message of wishing her happy birthday. She loves you a lot thank you :)#AskSrk"
lubna_shaikh55,"@iamsrk Hi sir, Big fan of yours. I’m a student studying in the US while my parents are in India. It’s my mom’s birthday on 23rd april and it would mean a lot if you could send a video message of wishing her happy birthday. She loves you a lot thank you :) #asksrk"
qtkyaks,I would be happy this would be a early birthday present because my birthday is the 23rd of April
1solidnigga4sho,Made Myself Legit. Happy 23rd Birthday To A Real One. Clay Co Stamped 
hbicc_lex,HAPPY 23rd birthday to my sisterrrrr it’s up tonight 
E44Ma,“No Pets Allowed Here ”... A cat would be my choice ... HAPPY BIRTHDAY “My B’day is Thursday the 23rd”... 
rogerscup,"Just look at that champion's smile! Happy 23rd birthday to @AlexZverev our 2017 victor, annual fan favourite and owner of one of the coolest monograms (see left shoulder) on tour."
swedin6,"my ex lied to me about everything. i thought i was dating a twenty year old , yesterday was his birthday &amp; i see his friends talking about “happy 23rd birthday to my mans” bitch what "
Rahh_BeTheOne,Happy Heavenly 23rd Birthday Renisha 
sophieRblake,Ready for tonight’s Zoom party for my sister Charlie’s 23rd! (Yes there’s a few years between us ). See you soon @charlblake_ and a happy lockdown birthday! X 
ItsMiri,hey dad keep servin them birthday ~*cakes*~ happy 23rd @joshmseaman 
hamoncutta,"Happy birthday to @UncleBenRIP! So glad to know you, and hope you have a wonderful birthday man!"
MHMillinery,Actual Drinks (and cake) with @UKOUGpresident. Virtual presidential drinks on 23rd April 17:15 - register with the @ukoug Happy birthday @MDWidlake !
TakenByKoreans,aww that's cuute! please greet her a happy birthday for me in the 23rd! 
TakenByKoreans,OMG HAPPY BIRTHDAY!!! ENJOY YOUR DAY!!!! (im on the 23rd this month)
NatalieTaste_,@keepnupwkaie idk why I thought your bday was the 23rd but happy birthday love 
eveloon__,Happy 23rd birthday to my baby! 
RipGuruJeremy,Happy 23rd birthday to my newest bestest friend @RipGuruJerem I promised I wouldn’t talk about her size anymore. She is a beautiful soul. ENJOY UR JORDAN YEAR. DONT STRESS ABOUT LIFE. USE UR CHARM AND CHARISMA TO BRING JOY TO THE LIVES OF THISE BLESSED TO KNOW YOU 
xobeee_,happy 23rd birthday 
imsanaspet,ok but- theyll drop chaeyoungs trailer on her birthday......... idk if i should cry or happy on the 23rd dksyejdhekdijddi
unjieee,"Happy 23rd birthday ble-ble!!!! My forever supportive photographer ing’ana jd ka kasupportive, samot na sa last pic amping kanunay, ayaw pa kombip19. Shat puhon after quarantine @blessiejayme"
crtnrsjannine_,happy beerday! to our future ptrp happy 32nd birthday charot 23rd!! wishing you genuine happiness stay at home and stay safe @blessiejayme
HaveaDillyBar,Happy 23rd birthday dillsunlvmom again.... https://www.instagram.com/p/B_NYcAOnQ3O/?igshid=1646qdzdzzpt2
istimsyf,Happy 23rd birthday Liu laoshi #HappyXINDay0420 #HappyLiuYuxinDay #LiuYuxin #XinLiu
viverenea,Happy 23rd birthday 
Rafzanfar,Happy 23rd Birthday magic of Sayubee 
letsfallinlove,"It’s my 23rd birthday &amp; I don’t have money to buy things to honor @420oldfatlesbia and @SnoopDogg with, throw me a bone? Or a blunt? Cashapp is $loveliestpersie and Venmo is @/lovely-Persie Anyway happy #420day #420blazeit"
anderson32500,Happy 23rd Birthday to my oldest Austin!!! Hard to believe it has been 23 years since you came into my life. I love you and proud of the young man you have become!! 
EllaChingono,Happy 23rd birthday to me 
TSUKIPRO_wiki,"Since it’s past midnight in Japan it’s now April 21st; the birthday of SOARA’s guitarist and vocalist, Morihito Arihara! As usual, please look forward to special tweets and art from the official accounts to celebrate this special day ^^ Happy 23rd Birthday Mori "
GoostavoRivas,Happy Birthday @cancun you bring my nuttiness out every time. Been visiting since my 23rd birthday! #seeyousoon #paradisecanwait #cancun50
Jennifershadda,Happy birthday. You’re blessed.. I know how bad it feels to be home on your birthday.. mine is on the 23rd I’m trying to even forget that day it’s crazy 
AndyRob39099339,"Happy birthday fella, Hope you have a great day, It's mine on the 23rd St George's day, I have no access to any post or a shop so I won't be getting or doing anything, I'm really looking forward to a chilled out day for a change as this may never happen again in my lifetime "
_____04122729,Happy 23rd birthday 早くうちの高木の歌を聴いてくれ！！！！！ #高木紗友希生誕祭
dayleannclark,Happy 23rd birthday to my son Sean! Love you and I’m so proud of you! 
LSMsportsmgmt,"Happy 23rd Birthday, @JacobVoss9 !! Have a great day #TeamLSM"
RooHeyKay,Happy 23rd birthday to me! I’m spending my day being an accommodating member of my pharmacy team during this pandemic #preregpharmacist
raimenine,"Yehey, I hope I get noticed this time. It's gonna be my birthday on 23rd. Pls, wish me a happy birthday. :&lt; #talkwith9"
scottm9633,Hi @MarcusRashford can you wish my 10 year old son Liam a happy birthday on Thursday 23rd as he is a massive fan and would love it @ManUtd. Hoping to take him to his 1st game when lockdown is over
AngelHKnottss,Happy 23rd birthday to my friend &amp; sister @aridanielle__ the hooded AKA! I love you dearly &amp; I’m so proud of you.
just_paytonj,Happy 23rd birthday baby @SenseiEzzy
SiimplyKelz,Happy 23rd Birthday to me . Thank God fr adding another year in my life... cheers to More Money n Securing bags Darling 
onyegaegbochi_,"In Addy to me.. I rep April 23rd.. Happy birthday to me.. I pray for God's continual blessings.. Amen . #Aprokorepublic #Birthday #aprilborn #covid-19 #covid19 @Lagos, Nigeria https://www.instagram.com/p/B_NAOPnBrdvRlpVGOgyLlSadsWzfLeb4hOgMcw0/?igshid=namfkzo9ow0o"
tbyrd423,...and yall really tweeted her happy birthday smh. Thats why you look at people's bio lol 
nevermindbitch8, Happy 23rd birthday to me! 𝓘'𝓶 𝓪 𝓑𝓲𝓻𝓽𝓱𝓭𝓪𝔂 𝓖𝓲𝓻𝓵. 
amandaa_yousif,Happy 23rd quarantine birthday to me 
DenisL_1981,"Happy 21st Birthday Jeremy McKenna (@pipesmac12). In 282 career games (reg season + playoffs) all with the @monctonwildcats, Jeremy had 143 &amp; 162 . Here’s a look at his 1st in the @QMJHL | @LHJMQ on Sept 23rd 2016 vs @HFXMooseheads. #DefendTheDen #SummersideSniper"
381Makeup,Happy 23rd birthday to me 
1solidnigga4sho,Happy 23rd birthday to me. Thanking the man above for letting me see another year 
tennis2018,Happy 23rd birthday to German tennis star @AlexZverev
Mikejs0,@example hi. Please say happy 23rd birthday to our daughter Emily. She's your biggest fan.
breadthatsticks,Happy 23rd birthday!!!!!!! 
Nade_Jr,"Guys my birthday is on the 23rd November (Yes, still far). Please don’t “Happy womb escape” me. I did not escape!! Mother gave birth to me. So Happy Birthday, HBD or Yambekelwa evalo lyoye, Nade is just fine. THANK YOU."
mmythx,JMJ's 23rd Happy Birthday 
Joshh_Harrisonn,"Happy 23rd birthday to not only my best mate, my brother. Shame we aren’t in awakenings today like the last 2 years, hopefully your next birthday your home with all the boys for a massive piss up. Missing u mukka x "
alan_severn,"No worries, I'm not back to work at King's Mill Hospital until tomorrow night so plenty of time to try and spread some cheer wish Courtney a very Happy 23rd Birthday from myself and my missus Maxine (she's at work in a mental health unit today) and keep yourself safe buddy "
Mikejs0,"@example hi. Can you say happy 23rd birthday to our daughter,Emily, your biggest fan! She's seen you loads right from the beginning! "
BrendMacAFCFan,Happy 23rd Birthday.
BrendMacAFCFan,Who else history will you still next. Happy 23rd Birthday
LumiChuBrand,Happy birthday brother
