username,tweet
ikenny010,MBANWUSI TWINS. APRIL 24TH Wishing them HAPPY BIRTHDAY From: Kenny 
CaityStoutt,Happy 24th birthday to my best friend and my love. I am so blessed to have you by my side. Here’s to many more birthday celebrations together! 
fazzy388,Happy 24th Birthday my fiancé Your birthday is one of the days I look forward to cos it means we get to spend the whole day together..and this year..yeah..during MCO Hahahahah! #covidbirthday #NazwanSharifturns24 – at Damai Park
GuapoMarley,It’s my 24th BIRTHDAY &amp;amp; Happy 4/20 #KobeYear #Happy420 @SnoopDogg @wizkhalifa @SkubaBaby @gherbo @torylanez @bobmarley @damianmarley
MaseenKhan1,"Happy birthday brother... Secondly Govt. Has decided to celebrate this friday as ""Yaume Tauba"" Plz start a trend....... Friday 24th,of April ""YAUME TAUBA"""
cocomamii_,@c0ntagiouss happy birthday Mel 
justliketaet,Happy 24th Birthday to one of my besties @mintaejelly thank you for keeping up with me since the 4th grade!! I love you 
Dewinn_Sax,"HAPPY MF BIRTHDAY TO MY MF ACE, MY ROCKET LOVER, MY BEST FRIEND @Kekeliciousss_ . Baby I’m more excited for your birthday today than you are and it’s because I know what’s to come this year be selfish in these next few seasons. You deserve it! Happy 24th bae #MambaMentality"
Lindslays_,Happy birthday babe. Have a great day. @DaliKhanyile
BekahCutler,Deactivated my fb so will say it on here... HAPPY 24th BIRTHDAY TO ONE OF MY BESTIES @DruryRated I hope you have an abso incred day and can’t wait to celebrate when covid buggers off! Love ya big time x
DonnybrookD4,Happy Birthday Martha.... Hope you have a great 24th year From Dublin 
ditaaaak,Happy 24th birthday Wede 
HaileyyCom,It his 24th and everyone plz show him all the love. He deserves all the positivity today. Happy birthday to my comfort zone. Thank you for keeping me around forever. Can’t wait to die with you. You are in my head and it weird so plz stay around. 
OrishaofLove,It’s my 24th birthday Happy 4/20 everyone . If you’re in the giving spirit my cash app is $C2018. Help me virtually celebrate another solar return.
titiimamas,Happy 24th birthday to me blessed 
dindafrn,"happy 24th birthday, panutankuu!!! all the best for u!!! "
Imaladyyyyyy,"Sana maraming blessing pa ung dumating sayo. Pagpatuloy mo lang yang mga kabutihang ginagawa mo ngayon. Ang maging isang SK Chairman ay hindi biro so keep it up bro! Enjoy ur day and may God bless you, HAPPY HAPPY 24th BIRTHDAY!!! @RealMiggyT "
amc0510,"Happy 24th birthday, my love. Miss you more than words can describe "
bizarrelyfunny,"Happy 74th Birthday to Tim Curry!! Inspiration for my Pennywise, and perhaps one day even Frank-N-Furter. As one of the most talented actors/performers he brings everything to every role he plays &amp; is also an absolutely fantastic human being. Hoping he has an excellent bday "
_jordanathomas_,"no better way to start off my 24th year than my friends throwing me a surprise party on Animal Crossing, voice chatting to sing me Happy Birthday, and my friend’s baby SCREAM CRYING through the whole thing. iconic and chaotic, just how I want this year to be. "
_ArianaHemmings,11:11 to be happy n healthy! And be a mommy n wifey someday
avamommy__,HAPPY 24TH BIRTHDAY TO A TRUE QUEEN 
BreAna_Wildey,Great way to celebrate my 24th! Thanks to all the people who wished me a happy birthday! 
mcatarinaa,"I’m in absolute tears of joy with how today went. I was not expecting this AT ALL! To all my friends and fam that wished me a happy birthday and the ones that took time out of their day to come see me, thank you and I love y’all sm thank you for making my 24th so special"
_ArianaHemmings,@cloudlybutera WE ARE BIRTHDAY TWINS ITS MY BIRTHDAY TOO! HAPPY BIRTHDAY LOVE 
BetweenBroskis,"Happy birthday to one of our deepest friends, fellow squawk member and past guest on the show. Big 24th bday shout out to @mcatarinaa !!! In honor of her special day relisten to episode 008 which was recorded during around her bday last year!"
Aki10529895,"Happy 24th birthday, Hinata! !"
Tinmaster334,@DermotKennedy Hey Dermot my girlfriend Claire is a huge fan of yours. Her birthday is May 24th and I’m trying to do something special for her while we’re in quarantine. Any chance you can wish Claire a happy birthday?
Officialclido,Happy birthday man 
LukeBasham88,Hi @antmiddleton I know your an extremely busy man but if you can take 5 mins to wish @jessie_evansX Happy Birthday I know it would be much appreciated. I know as she celebrates her 24th Birthday she will be celebrating it reading your new book and watching you tonight. Thanks
Wescos,Sooo does that mean we’re wearing Leo Season Birthday Suits?! Yea!!! Happy 24th Birthday!!!
emgreen_94,It’s my birthday next week but I’ve started counting backwards now so happy 24th birthday to me woo hoo!
sandilemdluli3,Another year and many more. Happy 24th Birthday to me. There is More to come my way https://www.instagram.com/p/B_LdFEPDP8x/?igshid=1kz3k03p2nzra
loganfmahaffey,"We invited all of our F•R•I•E•N•D•S to celebrate Brennen’s 24th birthday WHILE still following social distancing requirements happy birthday babe! We love you. Also, it was Darbi’s idea to throw a surprise “Friends” birthday party, so I have to give her credit "
catcocharo,"Kim Tae Ri, what a beauty and great actress. We’ll wait for your comeback. Happy birthday on the 24th #KimTaeri"
Teraymariee,Happy 24th Birthday To The LOML you may not be home but it’s still a celebration for you baby I got fucked up for you lastnight free You till it’s backwards I love you Yayo !!!! 
YoHawkBaby,"Tyler Smith's surprise virtual 24th birthday was a hit! HAPPY BIRTHDAY Tyler! May your birthday wish come true and may God bless you with many, many more! Love you, Tyler! #virtualbirthdayparty #tylersmith… https://www.instagram.com/p/B_LWpIply7v/?igshid=1s16z3zj0aq9a"
BSWBlessings,Singing and shouting HAPPY 24TH Birthday to our Beautiful and Amazing Daughter. We are so proud of the woman you have become and all the amazing things that you have been doing. We miss you and we pray you have the most beautiful day of you life. @_naesosweet #WECANBSW
mamakel25,Happy 24th Birthday to my beautiful daughter micahhshayee what a blessing it has been to be your Mom. And an even bigger blessing to be MiMi to your babies. I love you with everything… https://www.instagram.com/p/B_LV-j1pw8PSdTgtASpiNHbfmk1mijv126wBuE0/?igshid=1bvler3x65nqv
MniraAlderaan,Happy 24th birthday twinsies 
casnarl,Happy early birthday!! Mines on the 24th so almost mine as well
SuskaIV,Also Happy 24th Birthday Dylan. Let that sink in...24...and still beefing with adults on twitter. I’ll pray for you.
_ArianaHemmings,"@Im__AnnMarie it's my birthday today, can I get a 'happy birthday' from u ilysssm"
_ArianaHemmings,@ArianaGrande ik u wont see this but it's my birthday and I'd love to get a 'happy birthday' from u ilysm
raps_today,Happy Late 24th birthday to Ski Mask the Slump God 
drjaythomasjr,@_Jasabelle Happy 24th Birthday to you!
BappyRayhan8,"#Happy_Sparkling_24th_Birthday To The One Of My Most Favourite Exceptional &amp; Extraordinary Super Cute, Pretty, Beautiful, Adorable, Sweet, Smiley And Lovely Argentine Singer, Dancer, Actress &amp; Model @orisabatini.....#Oriana_Gabriela_Sabatini !!!!!!!!!!"
cvmajb,@jarredchristmas I'm putting together a video of birthday messages for Caitlin (hula hoop rap at Edinburgh and recently did your big bag of sugar joke) who is ten this Friday (24th). Any chance you could do a quick video saying happy birthday that I could add to the mix?
_AAWS_,"Let's all go out and sing Happy Birthday to Ben Fogel. I mean, it's not his birthday until November, but let's do it anyway. How does the 24th suit you?"
Kyrschel,"Happy 24th birthday Trevor! You are an amazing brother!! I wish we lived closer together! And I can't wait for you to meet Rose! You're funny, kind, selfless and have the best personality! I love talking to you on… https://www.instagram.com/p/B_K8OGsDtdI/?igshid=drb0pe00e7n5"
CentenoCheche,Happy 24th Birthday Self 
MonicaAmbrose1,"Before I was blessed with a daughter of my own, I was blessed with a beautiful little sister who I love so much and I am so very proud of her! Happy 24th birthday Deja! My other young/tall… https://www.instagram.com/p/B_K6jaeh8AYgmteP1kUxH8O_Hi37MmnaZ26JCc0/?igshid=m9en3o8071lt"
MSdanijwRIGHT,Happy Birthday @NickGroff_ Have a great day. My bday is on the 24th. #aprilbirthdays
teresadodderer,Happy 24th Birthday to this incredible beauty! You are such a precious gift &amp; I am so honored to be your mama!! Love you so very much! 
1965EPerez,"Happy 24th birthday to my daughter Megan, keep following God and dream big, there’s lives out there you will impact. Love you Meggers "
delaciano,Happy 24th Birthday Bae Miggy. (Luis Miguel Evangelista Tolentino) 
anjbisquera,It’s another 365 days of existence. Thanks to the Lord of all creation for the grace to be alive. Happy 24th Birthday To Me #happybirthdaytome #24thbirthday
Hot_Shawarma,"Biko, Happy 24th Birthday in advance "
lesley_peycha,"Happy 24th Birthday @andrewpaul96 Nice to be able to spend your birthday with you...first time in 6 years! #silverlining #coronabirthday #stayathome @Collingwood, Ontario https://www.instagram.com/p/B_KxLOtFk2zvNT_r4BF8FDBK1ThNJNvd9mRnDU0/?igshid=3glqva0anf3c"
BradleyinDallas,Happy 24th Birthday to my first born!!!! What an incredible woman she’s become... actually she’s always been incredible woman.... even as a little girl. Wise and mature beyond her years You make me so happy and… https://www.instagram.com/p/B_KwaH2Dpv_/?igshid=eiuksz4f2qaq
BradleyinDallas,Happy 24th Birthday to my first born!!!! What an incredible woman she’s become... actually she’s always been incredible woman.... even as a little girl. Wise and mature beyond her years You make me so happy and… https://www.instagram.com/p/B_Kv_Q8jFIM/?igshid=tf70n8o32tuw
curstinkay,Happy 24th birthday to me &amp; happy born day to my debut ep Phases! Please stream &amp; share! Available on all platforms now! 
opalpat,Happy birthday wish you the bestest of 24th น่ารักๆแบบนี้ให้ชั้นได้หวีดไปเรื่อยๆเลยนะ55555555 #HappyTARNday #Alizband
isa_G01,Happy 24th Birthday Shae always so beautiful inside &amp; out!! #soulsister
VenkataSrinath1,"Here is the Common DP to celebrate Bharat-Ratna, Legendary @sachin_rt Birthday on 24th April #HbdSachin Advance Happy Birthday wishes to Legend SACHIN TENDULKAR #HappyBirthdaySachin #SachinBirthdayCDP"
AlaqueD,Happy 24th Birthday Sirod @MusgroveSirod
VantasselTyler,"i woke up today, and my heart hurt a little extra. happy 24th birthday russell. godspeed"
reece_dinsdale,"Happy Birthday for the 24th, Marilyn. I know your girls are thinking of you! Stay strong, stay safe. x "
sarabara2013,Happy 24th birthday to my amazing fiancée! I hope all of your birthday wishes come true! I love you! #CoronaBirthday2020 Hopefully next year we can actually go out and celebrate!! https://www.instagram.com/p/B_KgMUdn13S/?igshid=ee15mxg2rk9a
AliieDoh,"@pamfoundation hello! I wonder if you could do me a big favour please and say happy birthday to my dad? His name is sandy and he is a huge fan. He turns 49 on April the 24th. If you can, I’ll print it and put it into his card. Thank you "
gangsnribs,Wishing Xavier Parham our first born a happy 24th birthday! Proud of you Mijo! 
Rjfresch,"Happy 24th Birthday jaredfresch Even in quarantine, it will be a fun day on zoom. I wish you all the best today and days to come. Love you. https://www.instagram.com/p/B_KVOKHlLCp/?igshid=1jzz760jm61xm"
WillieMcAlpine,"A very happy 24th (24th? I can't believe it!™) birthday to my lovely stepdaughter Violet, who has turned into a remarkable young woman since I first met her at the age of seven. (She was seven, if I'd been seven that would be sci-fi.) I'm sure it's all down to my influence."
its_hanhan,Happy 24th Birthday to my baby 
SteveHo49648677,Happy birthday to our special daughter Eleanor (Ellie). Happy 24th birthday with lots of love from your mum &amp; dad xx
JanelleThompp,Up...thinking about you. Happy 24th Birthday to my bonus brother Shemar. I can’t believe it’ll be 5 years in August that you’ve been gone. I love you baby boy. Rest in power 
ChrisRamOU,"Mine is in a few Days, the 24th. Happy Birthday James!"
kk_banuelos,"I can’t go to bed without publicly wishing my fav a happy birthday! Got me feeling all the feels. Anyone who knows me, knows that I absolutely adore you. I will always be grateful that you are in my life, so here’s to you @keanumilton! Happy 24th and to many more "
BigHomieTaps,Happy 24th Birthday Sharon 
millsymillsy1,Happy 24th birthday to my gorgeous @estelle_mills19 - oh the memories. Long may they last. Keep making me proud x 
Karring32914569,Today’s my birthday and I’ve entered it feeling depressed as hell. Happy 24th Karrington 
eaglelion209,"of cos coronavirus babes, happy 24th birthday darling enjoy yo day n stay safe stay at home"
nabeelahAdnan,happy 24th birthday ziera have a good one 
boozybryce,Happy 24th Birthday Stoaks!!! @THESLUMPGOD
cocomamii_,Happy Birthday 
Eddysimboti,@SMudawarima happy 24th birthday wish you many more usvike ku 
loreenV016,Happy 24th Birthdays sissy @unvarcs
rathurtchachi26,@juniorbachchan hey AB can you please make my birthday amazing during this lockdown by wish me happy birthday on April 24th it would mean the world to me
Melissa_Evans91, Happy 24th Birthday to my beautiful @madi_dee_123 I love you and I am so proud to be your mother. Enjoy a few memories of the past and I’m excited to see what the future holds for you!! 
AngaricaLucina,I love you So so much! Happy 24th Birthday! Today was the best day! I’m so happy you loved your presents #WWE
prakash03318701,@Ludmilla Happy Birthday 24th April Gandhi
219BoyYogioo,Happy Birthday to one of the 3 most SOLID females I know &amp; love a lot @DreaBabyy I’m thankful to have somebody like u in my corner happy 24th I love you so much 
MrSostre,Happy 24th birthday big dog #igotthis
JorgioDon,No happy 24th birthday to my Dude @_xLorenzo
cocomamii_,@ManLikeNesi Happy Birthday 
C_Whiteman_51,Happy 24th Birthday!! 
Dawn30056007,Happy birthday Marah!! I had my birthday in Quarantine too on March 24th!! We'll have plenty to remember about this birthday for the rest of our lives!!!
DPTAgency,Help us wish “Smoove” a Happy 24th Birthday! @DrFinessee
laurenplatfordx,"Happy 24th birthday to my bestest friend ♡ counting down the days till we can have a catch up, a big glass of gin and for Mila to finally meet her auntie gem. words cannot describe how much I love you. @gemmakeeblex"
pandasmasher101,I share a birthday month with you!!!! Mines on the 24th!!!! Happy birthday cant wait for the final season!!!!!
kimmmnelson,Happy 24th Birthday!!! I love you babe xoxo #KobeYear24
LakeetaThomps12,Happy 24th Birthday To My Nigga KySen &amp; I Love You And I Miss Your Crazy Ass But Free You Until They Free You My Homie #ItsYourDayAriesSeasonAyeee 
michaelfabbri11,Happy 24th Birthday to my niece in Australia. Can’t wait to go watch the Tigers @mcg with you soon @Melbourne Cricket Ground (MCG) https://www.instagram.com/p/B_JDNcbBZg8XiUuuF16cdg3K8ssFRuAzSyq-B40/?igshid=ls5ta1mtunge
davedugan43,"Happy 24th Birthday to my sister @sarahdugan1 ! You’re a kind, beautiful person, and deserve to be celebrated today! I’m so happy for the person you’ve grown up to be. You’re doing great work for the kids of… https://www.instagram.com/p/B_JBtaLHWoU/?igshid=1gdf0cnvth4f7"
aRJPryn,Happy 24th birthday @itsjashgonzales nasabi ko na sa chat yung message ko gusto lang kita batiin dito 
KirklandFahey21,Happy 24th Birthday @THESLUMPGOD #legend
Steph_Hew,A thought his birthday was the 24th for some reason. Happy Birthday mate 
TomMHaynes1,"Thanks James, Happy Birthday to you! I recently lost my brother in November of last year. His Birthday is the nineteenth of April, my wife's the 16th., &amp; my daughters is the 24th. of April. Good Health &amp; much wisdom to you!"
hopeckowalewski,Happy 24th Birthday to our dear @hKowalewski who greeted us in her graduation cap &amp; gown. We haven’t seen her in the flesh for 9 weeks. We kept our distance but used garage as a wind block. I’m glad she has her roommates to celebrate with all day! We love you! #MyGirl #Family
Ian_Farrar,@gary_mutimer happy birthday Gary! 
XRealCity,Happy 24th birthday to the one and only Ski Mask the Slump God 
MartyHealth,Can’t get anyone over to my better half’s 40th Birthday on the 24th She went to a lot of effort for mine and invited dozens to a surprise party I feel a right tosser Any free ‘Happy Birthday Lisa’ messages ? ill keep and store any messages I do get #CoronaVirus #Lockdown x
archeuscreated,"Bit the bullet and grabbed the rest of what I need (for now), to start getting some more engraving practice in. Happy early 24th birthday to me "
rlas1978,Happy birthday! My 60th is the 24th.
AmbitionQueen__,"I could tell when he posted a pic her for her 24th birthday talkin about ""happy 24th kiddo"" like who tf says that to they gf on her bday I said yep its def over "
LyndabCaldwell,Happy 24th Birthday Robert “Rah Rah” Caldwell... Love you so much... 
lisakap,"Happy 24th Birthday to Carly! We are so proud of all your accomplishments, the caring and empathetic woman you have become. You inspire us as you just started your nursing career in a… https://www.instagram.com/p/B_Igv0KJjvZS6BPKGi5IztVB1ha_WgBpQKQGVo0/?igshid=i3hrf82634kf"
theCookieMane,"Happy Happy 24th Birthday to my sands, best friend, and fav poodle @__destined_. May God bless you with many more "
imsoright2,Happy Birthday.. Mines the 24th.. gonna be 57 
always_shy_FU,Happy 24th birthday to the bestest boyfriend of 4 1/2 years @Timothy_24
yamilesx,HAPPY 24th BIRTHDAY TO ME! 
Jordan48086342,Happy 24th birthday to King Vader 
goldenpanther12,My bd was the 4th! Our 44th anniverssry is the 24th!! And I am retiring end of month!!!! What a way to celebrate! Geez!! Happy Birthday to you! Cheers!
FlexRapFacts,Happy 24th birthday to Ski Mask The Slump God! 
allis0nr__,Happy 24th birthday to @Lunatic496 
JaIgiz,"Everybody wish happy birthday to @THESLUMPGOD. homie has yet to make a song that isnt a banger. have a good 24th bitthday man, you deserve it. "
K__Legend,"To the 24th year of my life, I don’t know if I should thank you or not, but you are definitely the most awkward year of my life. At the beginning, you were hopeless , but cheerful at the end. Anyway, Happy 25th birthday to me."
FootballTshepo,"Happy birthday @ScouserLady18, hope you had a good lockdown day. Mine was supposed to be next week Friday, but I've postponed it to the 24th of May."
_delahh,"Happy 24th birthday @adrianamcamposs to another year of growth, evolving,&amp; learning wisdom through every experience you go through.I love you, the beautiful soul that you are today and continue to grow into . It’s been my pleasure watching you grow. To My Person I love you "
amieraamanii,Happy 24th birthday my dear. May you have an amazing year filled with love and blessings. Good health. ILYMN 
Caelaen0228,@niqueipoooo Happy 24th birthday :)
Sennsational_,"May 17, 2019 - Washington, DC - Deathrace For Love Tour - Happy 24th Birthday Ski @THESLUMPGOD"
hesgodIy,happy 24th birthday to my stokeley 
TabssYt,Happy 24th Birthday to @THESLUMPGOD I hope you have an amazing birthday.
__rapalert,Happy 24th birthday to Ski Mask the Slump God. 
SKIXXX999,HAPPY 24th BIRTHDAY @THESLUMPGOD
jongiedae,200419 - Happy Birthday to us both @zhoumi_419 We are both blood type B Arians what a coincidence. Mind our temper and keep the outgoing and adventurous traits on happy 24th happy 34th 
itsjashgonzales,"Happy 24th Birthday, self! I love you! "
pixiesunshine,Happy 24th birthday @felizdahvidad I am so grateful you are my son! Love you so much! https://www.instagram.com/p/B_ILjEol74m/?igshid=zilyixc2je0o
Jaybee1519,Happy Birthday Mark!! Its also my son's 24th birthday today!! What a great day to be born. Thanks to your parents for giving us all the gift of you @MarkTremonti
FugitiveClub,Happy 24th birthday to Ski Mask the Slump God! 
Nursin4livin,Happy 24th Birthday to our other Beauty with Brains Cheyenne !! Our Beauty is in Grad School Majoring in Mental Health Counseling (C/O 2021 TSU). We are so proud of you! We love you! 
MelissaMAG21,Good morning and happy 24th birthday http://youtu.be/BIUYuU-loa8 I hope you have an amazing day!! I love you so much. Here’s a little throwback video for your bday that highlights some of your journey on YouTube as an influencer &amp; a musician @WeeklyChris 
DailyRapFacts,Happy 24th birthday to Ski Mask the Slump God 
ClearyBaseball,Happy 24th birthday to former Cougar @johnleemlb
Ooh_its_Moni,Happy 24th Birthday!!! Love you son tipsy__izzy #happybirthday #proudmom #ilovemyson #firstborn #saturdayvibes #texas https://www.instagram.com/p/B_IHbj5A6BW/?igshid=1nqwiqnv0p7if
r1chardeldridge,Happy 24th Birthday.
kl_swiz,"Deffo!! If I hadn’t used my own initiative and started distancing before the 24th March I could quite literally be one of those statistics right now, crazy! Happy birthday btw! "
robkebob,Yes happy birthday Vic . All good horse people born in April I turn 65 next fri the 24th. Really enjoy the stories u tell on ur show w/ Nancy have a great one
H2OGuap,"happy 24th birthday to da goat @THESLUMPGOD dude’s an inspiration for millions, have the best day ever"
IrishDude10,"Happy 24th Birthday brotha, miss you dearly. Keep flying high and keep watching over all the homies. Love you Matt "
aurianna_xo1,"To the man who always has my heart. Good or bad times. I’m always gonna love you, happy 24th birthday pumpkin. "
ddemanuels,Happy 24th Birthday to my son Chance! We’re has the time gone! We are very proud of all the hard word you have done. Just a few more weeks and you will graduate from Bradley! New chapters in your life this year… https://www.instagram.com/p/B_H9Db0lk2I/?igshid=crqt5wtggykr
DaysTwins,"Happy 24th Birthday to #MNTwins infield prospect Andrew Bechtold (@Bechtold5). The Twins 5th-round pick in 2017 after winning a national championship at Chipola College, he won a ring with the 2017 E-Twins. Spent 2019 between the @CRKernels &amp; @MightyMussels."
chelseykassa,KOBE YEAR! SCREAMING HAPPY 24TH BIRTHDAY TO MY BEST FRIEND AND SISTER FOR LIFE @martynakoziel 
Riah_da_one,"@THESLUMPGOD HAPPY 24TH BIRTHDAY, ALSO CAN'T WAIT ON SOME NEW MUSIC, I NEED SOMETHING TO DO WITH MY LIFE"
bocathingz,HAPPY BIRTHDAY SHAMSA I LOVE U SM
Captsjc,If you see this @LongridgeGCSD Special Education Teacher today (virtually of course) wish her a happy 24th Birthday @brooke_chatts
DawnBly68,"HAPPY 24th BIRTHDAY to our wonderful son @LewisBlytheArts have the best day possible, we miss you very much &amp; sad we can't see you today but we WILL have celebrations soon "
ChessifyMe,"Happy 24th Birthday to Russian GM Daniil Dubov, the 2018 World Rapid Chess Champion. Here's a nice puzzle from his game against Anton Korobov at the #WRBC2018. Black to move."
9953533303,"@DelhiPolice @DCPWestDelhi Respected Sir, In this crucial time of crisis, you are taking out precious time of yours to make people happy on their special days. May god bless you always. Even my birthday is on 24th April,just wondering if i could also get a special treatment "
crissgrodriguez,"Happy ""24th"" Birthday to this fucking GODDESS!!! IKAW BA YAN APHRODITE??? AHHH!!! I hope you had a great day even though you're locked tf up lmao. See you after corn teen @alexingtonrae"
genehehexd,Happy 24th birthday!
mcfcjayne,"Happy 7th birthday Caitlin! Love Mum, Dad and Scarlett xxx (24th April)"
CameronBexfiel4,Ok so in June it’s my birthday! And I recently discovered I have the same birthday as @tanamongeau can we get her to notice me as a birthday present? Thought I’d start now in case it takes a while. Therefore Happy Early birthday @tanamongeau! Can I get one back 24th June gang!aha
AnisaKitty,It hasn’t arrived cuz she only ordered it yesterday but my sister got my a Camofrog Amiibo card for my birthday! Happy 24th birthday to me :D #birthday #AnimalCrossingNewHorizons
MickaelaPersson,Happy 24th birthday to me 
AlanisVibing,Can we appreciate this man for a second? Happy 24th birthday Stokeley &lt;3 @THESLUMPGOD
tidivne19,Happy 24th birthday to #skimasktheslumpgod @THESLUMPGOD
PSV,There's a reason our fans call him... 𝐓𝐇𝐄 𝐆𝐎𝐀𝐓 Happy 24th birthday @DenzelJMD2 #PSVWeStandTogether
xtessafca,"Eventhough we live 35miles away now, she's still in school & we both have jobs; we still make this friendship work and I am VERY grateful for that! Happy 24th birthday @LisaBoelsma! Thank you for tolerating me. Cheers to new adventures and more years of friendship! "
cookgillian64,Happy 24th Birthday Maxine It’s a Lockdown Birthday this year - one for your scrapbook ! Our Family Birthday Day Out postponed for now but something to look forward to . 
MontzerratA1,Happy Birthday to the best streamer I know @WeeklyChris. May your 24th be magical and heres to many more. 
moss_sophie,@CTFCofficial My brother-in-law is a senior season ticket holder. He lives alone. It's his 70th Birthday 24th April 2020. My hubby &amp; I live in Bath in self isolation. It would mean a lot if some players frm the club could drop by to wish him a happy birthday. DM for details. Thx
yllwcrwfrd,@weeklychris happy birthday angel i adore you so much and i hope your 24th year treats you amazingly 
theslumpgawdis,HAPPY BLESSED 24TH BIRTHDAY BADDIE ! @THESLUMPGOD YOU ARE SOooOOoo loved ҉.♡‧₊˚ ╭◜◝ ͡ ◜◝╮ ╭◜◝ ͡ ◜◝╮. ҉ ( •‿•。 )♡( •‿•。 ) ♡ ╰◟◞ ͜ ◟◞╭◜◝ ͡ ◜◝╮ ͜ ◟◞╯♡ ҉ . ҉ ҉( •‿•。 ) ♡ ♡ ╰◟◞ ͜ ◟◞╯ . ҉
