username,tweet
becaponi,"Fun Fact 1: Today, the 22nd of April, is my bestest friend's birthday. Fun Fact 2: This year is 22 birthdays celebrated as besties! That's a lot of birthdays and a whole lotta love for this woman. HAPPY… https://www.instagram.com/p/B_SVX3wj6HA/?igshid=1syrmsonoimro"
JamboEveryone,"Happy 22nd birthday to Disney’s Animal Kingdom. All of these pics are from 1998, the year @Joe_Rohde and his team opened the park up. You can see how different the Safari looks and the chital deer that used to be… https://www.instagram.com/p/B_SVPhvjsXR/?igshid=1ijr5aoy8xg1x"
____armani,HAPPY 22ND BIRTHDAY TO MY BESTIE! Love u 4L 
mousterpiece,"Happy 22nd birthday, Disney's Animal Kingdom. None of us can be there today, so I wrote this instead. "
BMogano,"@thulegagu Thank you so much for the cake, my birthday is a memorable one because of you... God Bless "
kansangamanda,Happy birthday dear
twiceulogy,"happy 22nd birthday, chaeyoung!! #SweetStrawberryChaeyoung #HappyChaeyoungDay #SoftButNotKind @JYPETWICE"
CHS_BR,"April 22nd | HAPPY BIRTHDAY FROM BEAR NATION! Please join us in wishing Josh Gutowski, Ethan Fitzgerald, Ryan Stanford, Giancarlo Carreras, Joseph Serpas, Harrison Thomas, Andrew Keller Jr., Owen Hollier, Carson Cooper and Michael Alley Jr. a HAPPY BIRTHDAY! "
kansangamanda,Happy belated birthday
hautnahdabei,"Happy birthday Today, on the 22nd April 2020, my 23rd birthday, and the day of earth — I celebrate life. For the first time, away from my family in my home country Germany, and in the middle of a global crisis.… https://www.instagram.com/p/B_SUBxdlovA/?igshid=ep3e8x90x6wq"
DisneyDude_71,"Happy 22nd Birthday to the place I call home, Disney’s Animal Kingdom! #animalkingdom #WaltDisneyWorld #expeditionEverest #RiversOfLight"
its_4tySe7en,"April, 22nd. Happy birthday to my beloved brother 20 years since you have passed away, I still miss you every day "
_silentacoustic,"lol I can’t believe i can’t remember if it’s the 22nd or 23rd. It’s so unlike me. Either way Happy Birthday, Friend. "
InGodIDoTrust,"Happy Lennin's Birthday everybody! Vladimir Lenin Born: April 22, 1870, Ulyanovsk, Russia I'm sure that April 22nd was picked for ""Earth Day"" by coincidence."
livingforapink,HAPPY 22ND BIRTHDAY BABYYY #HappyChaeyoungDay #채영이처럼새콤달콤귀여워 #KindButNotSoft
ekodanielnews,I'm 22nd of April too my Star... I wish you all that God has ordained for you. Happy Birthday in long life and prosperity.
jake422fat,Alright it’s April 22nd which means it’s my birthday. Also it’s Jack Nicholson birthday and I just found out yesterday it’s also @Jon_Anik ‘s Daughters Birthday so happy Birthday to her and Jack now I’m gonna start my birthday drinking.
SundownISD,"Wednesday, April 22nd - HAPPY BIRTHDAY to 4th Grader Tenley Wylie! Have a great day!"
zachwdw14,"Happy 22nd Birthday to @WaltDisneyWorld ‘s Animal Kingdom , it opened on April 22nd 1998 #animalkingdom #WaltDisneyWorld"
little_Jess2,TAURUS QUEEN!!!! Happy Birthday Chels!!! I hope you have an amazing day (even thought it’s in quarantine). I love you girly and I miss you and I am dying to see you and your babies! Happy 22 on the 22nd! 
IthacaSchool,"Happy Wednesday, April 22nd. Today we want to wish our G/T Director, Mrs. Jill Plonka, a very happy birthday! "
ViciousVibrato,"I wanna make some happy tweet about my birthday or whatever, but I’m sad af tbh. Anywho, I’ve officially been alive for a quarter of a century...so that’s cool."
witfromwhitt,Happy 22nd Birthday to Animal Kingdom! And Happy Earth Day! 
LawrenceRoots,Happy 22nd Birthday #AnimalKingdom! @WaltDisneyWorld @Rootsey92 #EarthDay #EarthDay2020
salsanne,"Happy 22nd Birthday to @WaltDisneyWorld @AnimalKingdom I can’t wait for the parks to reopen, so I can book my trip and visit it again! For now, I’ll just have to look back at my pics and dream!! °o° #Takemeback #Myhappyplace #DisneyDNA"
graceybsmith,"Happy 22nd birthday to my best friend. Thank you for everything you’ve done for me, for all the laughs and all the times I needed you most. You’re the absolute best thing that’s happened to me. I love you endlessly. @fireman_tan"
RealLifeSnow,Happy 22nd birthday to Animal Kingdom 
MindYaBITNEZZ,"Happy 25th birthday to I!! We love you, me. Accepting all gifts since I can’t go outside. CashApp: $MackingHanging "
MissGagliano,Here are your April 22nd LPE announcements! Happy birthday to Katie!! 
themeparkalex,Happy 22nd birthday to the best theme park on earth 
TimeoutSPORTS3,Happy 22nd Birthday To Harry Giles! #Kings #DukeintheNBA
Viral_Ben,"At 9pm 22nd April, we are calling on the whole country to sing Happy Birthday from our windows and doorsteps. Let our song bring good cheer not just to #SexyLenin but to the whole nation #singforsexylenin."
Anna_Elem_Prin,Birthdays for April 22nd...Happy Birthday to Serenity and Leilanah!!! We hope you have a great day!! @andybixler @Anna_Elem_Prin @Anna_Principal @AnnaMSchool @hlwuebker
ImportersGifts,27” Custom Latex Balloon ——— Happy Quaratine 22nd Birthday Santana ——— #balloons #vaughan #importersgifts #woodbridge #importersgiftsvaughan #customballoons #importersgiftswoodbridge #quarantinebirthday2020… https://www.instagram.com/p/B_SNYgHDNwT/?igshid=2cttypdq8c5v
MrsAde6,Happy birthday to you @Omonioboli you deserve the best. You are a great actor 22nd of April
mitchlafon,On This Day - April 22nd 1950. Guitarist &amp; talk box aficionado Peter Frampton truly comes alive as he is born in the UK Doobie Wah! Happy Birthday @peterframpton
msgeniehistory,Happy birthday!!!!!! Sharing with Oppenheimer too? Used to think 22nd April was a boring one- NO MORE 
DDJumare,"Lol! Happy '22nd' birthday dear Allah Ya karo shekaru masu yawa masu amfani, ameen."
MedinaAlumni,Happy National Jelly Bean Day and Happy Birthday on April 22nd from the Medina Boosters to our MHS Alumni: @lol_giraffes @catarina_cline1 @ChrisMullens77 @hi_im_hales @PijorPijor
BMogano,Thank you 
tarahchieffi,"Happy Earth Day and Happy 22nd Birthday to Animal Kingdom! For your gift, I’d like to volunteer my services to perform in Festival of the Lion King. Anytime you need me, I’m just a phone call away. #callme – at Disney's Animal Kingdom"
BMogano,Thank you 
susie_easton,"Happy 50th Anniversary of #EarthDay and Happy *Golden* 22nd Birthday, #DisneysAnimalKingdomThemePark!!! @WaltDisneyWorld @DisneyParks – at Disney's Animal Kingdom"
mackenzietaymar," HAPPY 22nd BIRTHDAY ANIMAL KINGDOM! On April 22, 1998, Earth Day, @Joe_Rohde commissioned AK to us all. He gave us an entirely new way to experience animals, and the magic that comes along with loving the… https://www.instagram.com/p/B_SLO8-ARfy/?igshid=43a13fjejjxi"
BMogano,"Happy birthday to you, may the good Lord bless you with many more fruitful years to come"
SarahMade22,Happy 22nd Birthday Miss @daijhavu love you the most. we have no choice but to stan. hope you have the best day 
THEORIGINALM80,Happy 22nd Birthday Ariel Maria 143! 
Shadesofmartilo,"Wait o, how many people dey do birthday for this 22nd of April? Happy birthday sha.. Follow for Follow."
TeamMould,Happy 22nd Birthday #AnimalKingdom!!! I remember the year it opened.. man that park was hot with its baby trees. Cant wait to get back!! #disneyworld #EarthDay
Mucha_fabulous,Happy 22nd Birthday to Disney’s Animal Kingdom! FOLK大好きメンバーで、FOLKが見たいなーーー。 早くパークが再開して、普通に旅行に行けますように！ #HappyBirthday #disneysanimalkingdom #disney #WDW #WaltDisneyWorld
AmbreyHouk,Happy 22nd birthday to my birthday twin @hannah_glisson you are just the right amount of fun and crazy! love you!! (here’s a tb because we are old now) #22
SportITood,"Happy 22nd birthday to @HGiiizzle, 366 days legal! Can’t wait to see you on the court again soon."
AfterTheJumpNBA,#RT @NBA: Join us in wishing @HGiiizzle of the @SacramentoKings a HAPPY 22nd BIRTHDAY! #NBABDAY #SacramentoProud
AdewoleOlamid11,I am a year plus. Happy Birthday to me. 22nd of April. 
MZaoban,HAPPY BIRTHDAY TO ME 22nd of April 
ollyzay,22nd April +1 Happy Birthday Blessing to me #22ndApril
flakkygees,"We hardly appreciate what we have in Nigeria, if you do it’s doesn’t take 2 minutes to wish King Mikel a HAPPY BIRTHDAY IPPIS | 22nd of April | earthquake | wizkid | Scarlet | Dagrin10years "
MichaylaDennis,"Happy 22nd birthday to my favorite Bigfoot enthusiast, my honorary Brit, and fellow ghost hunter. I’m sorry we can’t celebrate properly (drunk Liz style) bc of quarantine, but don’t worry we’ll get lit as soon as we can! from one Taurus to another, love you girly! "
Hmgaro,"It's already 22nd of April, the day I born. Happy birthday to me. "
simmie_cakes,22nd of April Happy Birthday to y'all. Dont forget that we still Delivering cakes to your doorstep during this lockdown. Kindly send a Dm/whatsapp message to the number in bio. Kindly help retweet. DELIVERY AVAILABLE 
Mucha_fabulous,Happy 22nd Birthday to Disney’s Animal Kingdom 大好きなパーク 最近の旅行では、1日1回は行くぞ！って勢いで、毎日DAKばっか行ってる気がする（笑） それくらい大好きだっ #HappyBirthday #disneysanimalkimgdom
drtoivonen,Happy 22nd birthday @Travis_Toivonen Hope you have a great day!
TouringPlans,Happy 22nd Birthday to Disney's Animal Kingdom! We can't wait to celebrate with you again! Do you have a favorite memory about this park? 
pitchforkcosmo,"It's Lenin's birthday today. Let's throw him a surprise. At 8pm 22nd April, we are calling on the whole country to sing Happy Birthday from our windows and doorsteps. Let our song bring good cheer not just to Lenin but to the whole nation! "
akahope98,Happy 22nd birthday to my beautiful blessing from God! You are my heart! Love you sweet potato! #birthdaygirl #claflin2020
MalfunctionMegg,HAPPY 22ND BIRTHDAY TO ANIMAL KINGDOM forever beautiful 
PraiseBlossom1,22nd of April Not everyone gets to have their birthdate trend... Happy Birthday to me 
ojonny,"April 22nd! One of my fav days! Happy 20th Birthday to my son , Jackson Thomas Frampton Oswald! Happy 70th Birthday to @peterframpton ! Happy 50th Earth Day to !! !"
MaureenHausler,"Happy, happy 22nd birthday to you, @jrmatthaus You will always be my baby, I love you so much! I wish we could celebrate together, for now.. check your Venmo Keep being the awesome man you are!!"
fd_mardoqueu,"A Happy 23rd Birthday to @JillRoordNL and Have a Wonderful Day! (April 22nd, 1997) #WeAreTheArsenal #FIFAWWC #womeninfootball #teamflowsports "
BlackcardNG,Happy birthday @oxladeofficial #legend #away #oxygen also born on April 22nd of April 
ConfettiPixie,"but my heart still belongs to the original. I missed you so much bbgirl birthday is October 22nd 2018. she's exactly 18 months old today! happy half-birthday Sheena, I love you "
Jiheyofficial,Today is 22nd of April and it's my Baby's birthday..Kindly wish her a happy birthday for me 
wurldpurple,Happy birthday too us #22nd of April 
NBA,Join us in wishing @HGiiizzle of the @SacramentoKings a HAPPY 22nd BIRTHDAY! #NBABDAY #SacramentoProud
fd_mardoqueu,"A Happy 25th Birthday to @cjbottnz and Hae a Wonderful Day! (April 22nd, 1995) #FIFAWWC #WomeninFootball "
ZeusDevon,Wish me a happy birthday... Today 22nd of April is my birthday. 0158341975 GTB. Incase you have something to drop. Thank you.
NashaYusry,"Happy birthday to me , (22nd April) and also #happyearthday2020 yeah, i know.. I love both Sebastian and Kaname-sama"
littlekasperkid,"Happy 22nd birthday to my favorite place. Happy 2 year anniversary to my fellow rangers and research assistants. Happy 2 years to me being back at Dak. But, most importantly, happy Earth Day #dak… https://www.instagram.com/p/B_SEbshD9LE/?igshid=uq9j4b5gpcdx"
ZeusDevon,Please wish me a happy birthday. Today 22nd of April is my birthday.0158341975. GTB. Incase you have something to drop Thank you.
Nadicta_smiles,"""22nd of April"" Happy belated birthday to me,Twitter FAM say a prayer for me,it's better late than never #wizkid #22ndApril"
ZeusDevon,Please wish me a happy birthday... Today 22nd of April is my birthday. 0158341975 GTB. Abeg incase you get something to drop. Thanks
Forevronke,22nd of April happy birthday to me 
ZeusDevon,Please wish me a happy birthday... Today 22nd of April is my birthday. 0158341975 GTB. Abeg incase you have something to drop
Bigeref,Happy 22nd birthday to my precious daughter!!! Our baby is truly amazing and strong!!! You enjoy your day and remember..... You control You!!!! And we celebrate You!!!!! God blessed us 22 years ago!!! Love Mommy and Daddy!!! 
BayoXavier,"22nd of April is my son's birthday, too! Happy Birthday, @Alex_Xander66 "
Kego27848479,22nd of April My birthday happy birthday to me #22ndApril
wing_hu,@JustChrisSabat hey Mr. Sabat good morning! Today it's Wednesday of April 22nd &amp; it's your birthday! Happy birthday Mr. Christopher Robin Sabat! 
TheFrogHoller,HAPPY BIRTHDAY! See more April 22nd Musical Birthday Notes at http://TheFrogHoller.com #PeterFrampton #PaulCarrack #Ricochet #HeathWright #GlenCampbell #singer #songwriter #musician #birthdays #thefrogholler
ConnollyYM,"22nd April, 1870, Vladimir Lenin is born. Happy Birthday, you live on through our work and struggle. ""Soviet power is the road to socialism that was discovered by the masses of the working people, and that is why it is the true road, that is why it is invincible."" "
flashygrace,Happy 22nd birthday to this bad bitch @ashley_fraga #sistasista 
SHarperwells,Just a quick shout out to all you lucky 22nd-April-ers. Happy Birthday @JancisRobinson Francis c/o @purelymedicinal and welcome @winsordobbin
lukegordon67,Hey my username is coastacofeeeeeee5 and my birthday is on the 22nd of may and my dream pet is a neon shadow but I would love if it happened because I don’t have a lot of good pets so it would make me really happy and I hope you see this please and thank you Luke
lukegordon67,Hey my username is coastacofeeeeeee5 and my birthday is on the 22nd of may and my dream pet is a neon shadow but I would love if it happened because I don’t have a lot of good pets so it would make me really happy and I hope you see this please and thank you Luke
lukegordon67,Hey my username is coastacofeeeeeee5 and my birthday is on the 22nd of may and my dream pet is a neon shadow but I would love the mega neon unicorn because I don’t have a lot of good pets so it would make me really happy and I hope you see this please and thank you Luke
scattysmum,"Happy birthday Rants is an Aries/Taurus cusp.. Hitler (20th), HM &amp; me (21st), Lenin (22nd). Stubborn doesn't begin to describe it. Nobody messes with us!!!"
rednallc,Many happy returns to your 18 year old!!! All the best birthdays are 22nd... my youngest turns 11 today.
KayDeeDavsol,22nd of April is the birthday of The Boss. Happy Birthday Bossman One and only Big Bro of life 
HMV_Metal,"Happy Birthday Mantas (59) April 22nd, 1961. http://youtu.be/QaHFATDIJ8E"
AwuaTerngu,22nd April The best thing on this day. Happy birthday @kaka
geekeelly,Another 22nd of April French Montana Wey dey spend money money like Wizkid • Mr Sanusi is + 1 • Mafo • Uniabuja Birthday Corner • Welfare Papa to sure Happy Birthday wish you wealth with good health. #UniversityChallenge #EarthDay2020 #UNIABUJAVSABUZARIA
taehyungiggf,happy birthday...you are just after me..i was 19th april and you are 22nd april..happy birthday dear..enjoy your day..
ITPA2020,"The ITPA would like to wish a happy birthday today (April 22nd) to Michael Rogier, driver of “Horseshoes and Hand Grenades” in our 9500#Limited Pro Stock (4.1) class. Happy birthday, Michael !! "
kennyokolugbo,22nd of April is My girls birthday Ed Mana carried you on this day 30 years ago Congratulations Many happy returns. 
splendourondmic,"We were supposed to go to a studio, take a killer picture to celebrate your transition into adulthood. But #COVIDー19 happened. Happy birthday Grace. You're everything a younger sister should be. I'll make the sun stand still for you girl. I love U. #EarthDay2020 22nd of April "
Trudywaa,Happy birthday April 22nd babe
Hephta,On this day “22nd of April” my baby boy was born! He’s 3 today! Happy birthday Champ! Williams Taiwo Fikayomi (WTF) I love you big Gee 
autonick5289,Happy Birthday! My daughter @smileyscorpius is 21 today! All the best young ladies were born on 22nd April! 
akinakinkanju,22nd of April Happy birthday to me 
SunskyVentures,22ND OF APRIL. Happy birthday to you #dargin #22ndApril
kristaJohnston_,"This person here is the love of my life. He is the reason I get up in the morning. The reason for my happiness. The reason I am the person I am today. He is so completely and utterly perfect, it actually makes me cry (happily) Happy 22nd birthday my baby. You're my sunshine "
lostlivvy,"happy 22nd birthday animal kingdom, this is apparently one of the only tweets where I tweeted the words “animal kingdom” "
9ce_photography,Last one Happy birthday to me Please retweeeeeeeeeet #wizkid 22nd of April 
EmpressMarthar,"To all the 22nd of april born, Happy birthday!!!! I wish you all a prosperous new year. @selfmade_alade and co... "
Brandedshotz,Happy birthday to the young CEO of Presh E Apparel #brandedshotz #pursuitofportraits 22nd of April #EarthDay #earthquake #wizkid #TREASURE
BFBSCinemas, Happy Birthday Jack Nicholson born 22nd April 1937 His best ever performance Tell us yours...? #bornthisday #WednesdayVibes
sameasforever,Waking up on April 22nd isn’t quite the same this year; but still thankful for everything I have been blessed with. Happy Birthday to me!!
Lebogang_lee_M,Admin wish me a happy birthday tuu 
vishsa252,@neha_aks Wishing you a very Happy Birthday Neha Ji. 22nd April makes you an Aries or Taurus?
yzetcuevas,Happy 22nd Birthday To my fortnite bestie @Outstandng_ ! Even though you ALWAYS say your internet is trash and I know your lying I still wanna wish you a good one sandy cheeks #quarantinebirthday
o_oluwasayo,22nd of April. World sis day. Happy birthday Darling Sister Oluwaseun 
handonballinger,@ColleenB123 happy 22nd birthday have an amazing day #HappyBirthdayColleen
_aquailbird,Happy birthday Mr Tan! @m0m0kz Masih belom dapat pillion you seyy haha kiddong enjoy your 22nd bb! 
JennySlimm,Happy birthday Dr Mfon Much love blood April 22nd 
Boufdadi,"April 22nd baby, Today's yr birthday right? Happy birthday..."
johnsonibukunsa,"Today is 22nd of April and it my birthday, you can also wish me a happy birthday."
ib_hari,"It's ""22nd of April"" and it's my birthday happy birthday to me..."
omonikoro,"Ladies and gentlemen of the jury, what shall be done into such a one? In other news, it is the 22nd of April. Happy birthday street_fisherman!!! https://www.instagram.com/p/B_R0ijeg_P1/?igshid=1jvvgbxdh6eez"
LollySaliu,Yeee!!! I got balloons!!! Happy birthday to me!! 22nd April it is Say a prayer for meee if this reaches ur TL 
bluestrust,"22nd APRIL BORN ON THIS DAY Former/Current Players/Managers Stanley Charles ""Stan"" Davies 1898 - Died 1972 Happy Birthday to Robin Gregory Stubbs 1941 Marcus Bignot 1974 Jayden Reid 2001 Daniel Djurovic 2003"
ac_bdays,"Phoebe was born on April 22nd, which is today! Happy birthday Phoebe!! #ACNH"
oga_dannie,I got balloons today Happy birthday to me 22nd of April | Nnamdi Kanu | #wizkid | 59 in Lagos | #Dagrin10yrs | ASUU
Jojolouise2204,Happy 22nd birthday to my amazing sister @GemmaWakefield2 Absolutely gutted we can’t be together today on our birthday! I love Sharing my birthday with you We’ll have such a big party when this is all over xxxx 
maryb__2,Happy birthday 22nd of April 
katsukinnie,omg its finally the 22nd this is such an important day dont let me forget to wish my dearest friend a happy birthday later ive been waiting for ages
DuncanAbigaba,22nd April is the birthdate for @kizzabesigye1 @wekesa_amos and @iDEASUG. What a great day! Happy birthday gentlemen. Many more returns!
KhaajalShree,22 on 22nd April . . . Happy Birthday Kunjumon Sachu I want Oreo cheesecake nothing else chu @SmugleKing Love you forever #Cousins4lyf
GeraldFerdinan6,22nd of April.. happy Birthday kiddo...Lil Sis.. . love U so much 
hollustylish,Happy birthday to my beautiful sister CEO DEVEE world #22nd of April 
Tobiisticks,Happy Birthday @__Jiggymann More life Bxtch 22nd of April 
leeediah,22nd of April is really a special day! Happy birthday to the Love of my life! A King 
Jessi_CoCo1,Happy Birthday to you . @harold_calion 22nd of April 
_Laughie,"Forget 59 in Lagos, Thor, Momah said she pushed on this day!! 22nd of April Happy birthday to me! "
valenciamyy,"*long caption in my facebook account* HAPPY 22ND BIRTHDAY, SELF! Thank you so much, Lord God! https://www.instagram.com/p/B_RwY9Pjb2CAD_p75y3rnBDZ-uJHedn5JjebdQ0/?igshid=13yvvwl5nr59y"
sophvanvugt,happy 22nd birthday to Disney’s Animal Kingdom! can’t wait to go back there one day 
bitveng,"Please follow, I'll follow back #IPPIS #Loki #Thor #Happy birthday beautiful #22nd of April #ASUU #Kendrick #Lamar"
AshPiontkowski4,It’s my loves 22nd b-day! Happy Birthday gorgeous! I’m so lucky to have you in my life babe. ILY! #22 
AustinFound23,@omgkeirney HAPPY 22nd Birthday 
RichyDisney," Happy 22nd birthday at Disney’s Animal Kingdom. One of the greatest cohesive achievements of WDI. Creating some of the most immersive lands &amp; experiences you can have in a park. “A kingdom we enter to share in the wonder, gaze at the beauty, thrill at the drama, and learn” "
always__alexis,Happy 22nd birthday to my lover @Sayy_whaaatt
AlexPorter67,"Happy 22nd Birthday to my gorgeous daughter Sarah.... sorry it’s a shit time at the mo, but I’m sooo proud of you. Love you lots xxx @sarahjane434"
CyberNoise,#OnThisDay 22nd April HAPPY BIRTHDAY Arthur Baker @arthurhbaker https://www.cybernoise.com/info/people.php?271 | https://www.cybernoise.com/info/on_this_day.php?2020-04-22
kindacrazymarie,@sglanoc I know i already told you happy birthday but where i live its finally april 22nd so again happy birthday m !! i hope you had a great day even in quarantine you are so amazing!!! i wish you many more birthdays! happy birthday! 
bridgetfeehan13,Happy 22nd birthday to the most beautiful and gorgeous person ever. I hope you have an awesome day and get all the presents you want. I hope you get spoilt because you totally deserve it. I hope you get Taylor swift presents for your birthday. Enjoy your special day beautiful. 
ricapp1820,Happy 22nd Birthday @rappleton2 have a great day x https://www.instagram.com/p/B_RqMJwJffYeDcP_Zz0czrVmWxYfFFBDbPw-s40/?igshid=5w222ye2ko1k
RussellGrantcom," Celebrating your #Birthday today, 22nd April..? Here’s your special day #Horoscope Happy Birthday #Taurus FREE Natal Horoscope based on your Birth Information! https://tinyurl.com/RGABDay #birthdaytoday #horoscopes #astrology #happybirthday"
13thbradleycat,Is there any Birthday cats today. If so comment with a picture of your cat and name. So we can all wish a happy 22nd April birthday to them. #CatsOfTwitter #birthday #catsofinstagram
WendyMe92383614,@LauraaApril - this is my my daughter - it’s her 22nd birthday - she’s a paediatric nurse but has volunteered to go to adult ICU from tomorrow. Today she should have been in Cyprus visiting us but no she’s home alone in her flat. Let’s get her happy birthday messages please.
ruba_fay,"@Rwn_aa4 April 22 It’s RAWANi 22nd BIRTHDAY Happy birthday to you ,Happy Birthday to you You are the best one i had ever met , I love you so much I wish you every blessing for today and for the year to come "
100yearcoconut,"Born ON THIS DATE 22nd April Happy Birthday to former U’s Gerry Baker (CUFC 1965- ) 81 today, Ivan Hollett (70-72) 80, Dion Dublin (88-92) 51 and Demba Traoré (00-02) 38 http://www.100yearsofcoconuts.co.uk http://www.cuhalloffame.org.uk #CamUTD @CambridgeUtdFC @DionDublinsDube"
ZenithCR,"Born April 22nd 1950, happy birthday to #PeterFrampton"
kansangamanda,The balloons are so heartwarming to watch . Happy birthday to me 
KingsNationCP,Join Kings Nation in wishing Harry Giles III a happy 22nd birthday! #Kings
lauralizabeth98,happy 22nd birthday you slut @hudz0n_reyes love ya 
BMogano,"Thank you so much, may God bless you "
gaysianoodle,HAPPY BIRTHDAY @lixiezfreckles IDK IF OUR TIMES ARE DIFFERENT BUT ITS BARELY THE 22ND OVER HERE SO SORRY IF IM LATE. 
BMogano,Happy birthday to you
BMogano,I sent them via DM
chalgra,"Didn't know you were 22nd too Happy birthday dear, wishing you long life and prosperity, blessings upon blessings and all the good things of life"
BMogano,Please do
iamyvonnejegede,Happy birthday to these gorgeous women. 22nd April is indeed a beautiful day. God bless you both immensely @omonioboli mrs_komes https://www.instagram.com/p/B_RiuKTA_X3/?igshid=er0qgbldezcz
liddlelils,Happy 22nd birthday to ma’ luva 
yongieism,HEY its the 22nd which means its my favorites birthday!!!!!!! happy birthday best friend!!!! 16 years we have known each other and I don't regret a single second. i wish we could hang out today :/ maybe we should video chat? anyways pls wish @kyoongdom a happy birthday!!! love u! 
JENO_month,HAPPY BIRTHDAY INOSUKEEE its 22nd here in my place im very happy about this YASSSSS HAPPY BIRTHDAY INOSUKEEE 
Lebogang_lee_M,Happy birthday Twin 
PlatinumLucario,"Happy 22nd Birthday, Mikayla!!! ^^"
take2radio,On April 22nd - We would like to wish @ingorademacher a very happy birthday! Enjoy your special day! Stay safe and blessed #ingorademacher #birthday #birthdayboy #celebrate #bornonthisday #actor… https://www.instagram.com/p/B_RdsDlDrHT/?igshid=1ffuqnjn9xisx
nottco,"Happy 70th Birthday @peterframpton , born 22nd April 1950. #photooftheday #RockArt Michael Putland / Mark Weiss"
keelystro,"Happy 22nd birthday, my love. I hope your day is as perfect as you! Can’t wait to celebrate your day with you. I love you, a lot a bit. "
BroadwaysAway,Happy 22nd Birthday Animal Kingdom and Happy Earth Day #earthday #earth #happybirthday #happy #animalkingdom #animals #broadwaysaway #disney #disneyworld #waltdisneyworld #happy #beautiful #travel @Disney's… https://www.instagram.com/p/B_Ra3bqDEZs/?igshid=1espwosihzxa1
hikari_IOvOI,"Happy birthday, P’Note. I was so happy to meet you on 22nd Feb during Fluke’s graduation day. Thank you very much for taking good care of Fluke. You really work hard and put effort to arrange his work and life. You treat Fluke so well. You are the best manager! @Note0075"
KeithBrookman,"APRIL 22ND Happy Birthday to former Bristol Rovers players Robin Stubbs &amp; Marcus Browning, born on this day in 1941 &amp; 1971 respectively. Rovers league debuts on this day; Malcolm Dalrymple (1972), Paul Nixon (1989) Pics; Browning &amp; Nixon "
kimchizian07,Happy birthday fellow 22nd born 
kansangamanda,Happy birthday dear 
kansangamanda,Happy birthday twin
moodyman1956,Born #OnThisday 22nd April 1950 Peter Frampton #HumblePie #TheHerd https://en.wikipedia.org/wiki/Peter_Frampton https://youtube.com/watch?v=I4x3yFVV-LI&amp;feature=player_detailpage… Beautiful Song. Enjoy. @peterframpton @RockLegends I should be seeing him at St Davids Hall @StDavidsCardiff 29th May but who knows now? Happy Birthday Peter 
AleOfATime,oh I think I knew you were 22nd? (And Lenin of course). Happy birthday for 2(?) hours
BMogano,Thank you 
BMogano, 
BMogano,Thank you 
BMogano,Thanks
MagallanJoshua,"Happy 22nd birthday to my beautiful wife!!! Thank you for being the best mother/ wife you can ever be! I hope to make this special day as special as you babygirl, you deserve it @abigailalmanza0"
vhsmoonlight,"@datencityangel IT’S APRIL 22ND WHERE I’M AT, SO HAPPY BIRTHDAY!! WELCOME TO ADULTHOOD!! "
WhoisHenny,"@raynebbow happy 22nd birthday QUEEN, I hope you have a wonderful birthday, I appreciate you more then you can imagine. Thank you for all the laughter, smiles and happiness! DRINK UP BEAUTIFUL"
caitlynn_cordle,"Happy 22nd birthday baby I hope you have a wonderful day, and let’s get as drunk as the last pic. I love you forever #feelin22"
Vunny66185522,Happy 22nd Birthday self!! 
kansangamanda,Happy birthday to my Twins @ha_tri_ck @IamLea_Mirabel @Betta_Pikkin @enatosky @klm_lag @anapuna_ @obnna @emole3545 @MiAmorGh @Cutezarah3 @vic_icon @yonish19 @pheranmifundz @TimtaylorB @Eldeenihimself @AderinwaleDave @real_jhaymez A follow won't be a bad gift wfb 
shesperfectnow,it’s not the 22nd for me but happy birthday to my girl wellington 
cha_raw_,Wednesday 22nd God still good to me Happy birthday to me 
DEBKANCHAN,"@TusharG happy birthday to your Dada Today, 22nd April 2020, is the 75th birthday of one of the most remarkable living Indians: Gopalkrishna Gandhi, public servant, diplomat, writer and scholar,. A thread on his work follows."
NicholasMawand2,Happy birthday friends of 22nd April #wednesdaymorning
ZippyFlamingo,Happy Birthday! Even though it’s not the 22nd yet for me
HOTorturedSouls,"House of Tortured Souls wishes Jack Nicholson a very Happy Birthday. The iconic and legendary actor celebrates his birthday today April 22nd, born 1937. jacknicholsonofficial #jacknicholson #theshining #wolf… https://www.instagram.com/p/B_RPK9lF_ch/?igshid=1vw86go5uxskz"
miiillss,Happy Earth Day &amp; 22nd birthday to my lil bro 
HOTorturedSouls,"House of Tortured Souls wishes Jeffrey Dean Morgan a very Happy Birthday! @JDMorgan celebrates his birthday today April 22nd,born 1966. #jeffreydeanmorgan #twd #thewalkingdead #neagan. #watchmen #horrorfan… https://www.instagram.com/p/B_ROyLhFhD_/?igshid=lz9hbtkz73y2"
DelilahESalasV,"Thank You for everyone who wished me a Happy 22nd Birthday, all though this Coronavirus ruined ALL of my plans I definitely appreciate my family for putting on something special for me and for all my friends turning… https://www.instagram.com/p/B_ROcucJ3pS/?igshid=1g97fxxnpp7y3"
Sincerelyy_Miaa,Y’all go tell my dawg @gwatkinss happy birthday. She 22 on the 22nd
ronnie_walker_3,Wishing my “baby” a happy 22nd birthday! I love you more! @River11Qb
Harriet_Messie,It’s her birthday!!!!! Happy 22nd!!!! @TarynJaskulke7
b_claire99,"Omg we share a birthday, I knew there was a reason I liked you happy 22nd!"
