username,tweet
ian_rivers,Aww Happy Birthday you young thing you. I had my 52nd two days ago.
DaysTwins,"Happy 52nd Birthday to former #MNTwins 3B Tom Quinlan. He was the Blue Jays 27th round pick in 1986 from Hill Murray HS. He played 14 games for the Blue Jays (1990, 92), 24 games for the 1994 Phillies. He went 0-6 with 3 strikeouts in 4 games for the 1996 Twins."
BUNKERTOR100,"Happy 52nd Birthday to me! #happybirthday #birthday @Lummus Park, Miami Beach https://www.instagram.com/p/B-PJjoGgN2aZveftCfEmVSVU6u_xoaezktttLI0/?igshid=75qk4qhldas2"
TwinsAlmanac,Happy 52nd birthday to 1986 @HillMurray1 graduate and @MrHockeyAward finalist Tom Quinlan. He was drafted by both the @NHLFlames and @BlueJays out of high school. He wrapped up his major league career with the #MNTwins in 1996.
coopincanada,Happy 52nd Birthday to former Toronto Blue Jays infielder Tom Quinlan! 
akilakaflie,"Happy 52nd birthday mama. I promise to be kind, loving and strong, just like you. I love you, but Allah loves you more. "
DLRbrts," Wishing a very Happy 52nd Birthday to Ashley Hoskin, who was born on 27.03.1968 In terms of memorable solo goals for Burnley, this one (v Swansea City in February 1987) takes some beating #FlashbackFriday #BurnleyFC #twitterclarets"
PopCultureAve,Happy 52nd Birthday to singer @kennychesney what's your favorite song by the singer?
DeniseThetford2,Today in 1968: @kennychesney begins his very first #TripAroundTheSun! Happy 52nd birthday to the #CaribbeanCowboy!
dodgers_cards,Happy 52nd birthday to Jose Vizcaino. Vizcaino was signed by the Dodgers as an 18-year old and debuted with LA in 1989. He ended up playing 5 years with the club in 2 different stints. He would ultimately play with 8 different teams over an 18 year MLB career. 
US933,RT to wish @kennychesney a Happy 52nd Birthday! #ListenLive http://player.listenlive.co/53771
Lawrence_Larson,Happy 52nd birthday to country singer @kennychesney I'm so glad I got to see Kenny when he performed live in Oklahoma City at the @ChesapeakeArena in May of 2019. I managed to capture this moment. #kennychesney
youngchesney7,Good! One of my favorite days of the year happy happy 52nd birthday Kenny!!!! 
bugadew,Happy 52nd Birthday Kenny!!
Swanman919Swan,"Happy 52nd Birthday Twin! I had an emergency to deal with yesterday, but I want to take the time to honor my twin sister, Dana Swan whose birthday was yesterday! My sister Dana is special, she would give you the… https://www.instagram.com/p/B-NBQKtFlaS/?igshid=4rx65pdcozj3"
GMA,"HAPPY BIRTHDAY @kennychesney! In honor of his 52nd birthday, we compiled a few of our favorite moments from the country star. https://gma.abc/2xuI2Qs"
KATCountry,"Happy 52nd birthday to @kennychesney! Check out the new video for Kenny's latest song, ""Here and Now""! #KennyChesney #HereAndNow"
KimAnneTrue1,HAPPY belated 52nd birthday
Graves440,"Happy 52nd birthday to my father, the best husband, father and welder I could’ve ever asked to grow up with."
1065WYRK,Happy 52nd birthday island man! @kennychesney
faithworkx,Happy 52nd Birthday Pastor! We love and appreciate you!!!! 
931KatyCountry,Happy 52nd birthday to @kennychesney! He looks like he is 42!! What is your favorite tune from Kenny?
spfcdotorg,"Happy 52nd birthday, @James_Iha!"
Country929,Happy 52nd Birthday going out to @kennychesney!
ninny0410,Smashing Pumpkins - Mayonaise https://youtu.be/MElfYleGIVU via @YouTube Happy 52nd Birthday James Iha (guitarist)!
ninny0410,Kenny Chesney - Get Along (Official Music Video) https://youtu.be/-LI8X-GhFA8 via @YouTube Happy 52nd Birthday Kenny Chesney!
SallyKe76379624,@kennychesney Happy 52nd birthday i hope u have a great day
SMarieFetzer,Happy 52nd Birthday @kennychesney
dev_discourse,#NancyPelosi - 52nd #HouseSpeaker of the United States turns 80 today. Wishing you a long and prosperous life ahead. Happy Birthday @SpeakerPelosi
youngchesney7,Happy 52nd birthday to my favorite Tennessean @kennychesney I love u beyond words!!!!! @noshoesradio your amazing!!
rangersfcnewsn1,Sjc Boxing & Ringside Report Wishes Retired Boxer Michael Rush a Happy 52nd Birthday 
mick_hydes,@laurenlaverne hey Lauren my wife Connie locked in on 52nd birthday yesterday with our greyhound Milburn whilst I'm working in a Glasgow Hospital. Please play Happy House - Siouxsie &amp; the Banshees. Mick Hydes - Paisley
frodo_lives14,Watching a new hope for my moms 52nd birthday! Can I get a happy birthday for her @HamillHimself ?
LilleV1985,Happy 52nd Birthday @kennychesney sending love from Philadelphia Pa. Posted withregram • @kennychesney #hereandnow video. tomorrow. 10am CT @Cinnamon Bay https://www.instagram.com/p/B-IjxErj5p3/?igshid=186nkdykjik4i
_JohnChambers,Virtual birthdays aren't so bad...happy 52nd birthday @BLStonehouse Glad the whole family could get together to celebrate. @bcstonehouse @StonehouseK @StonehouseDavid
woody9six,"Happy Birthday Jeff! Today is my 52nd birthday, so a toast to us and the rest of us celebrating during this chaotic time. I'm celebrating with some Fishbone... "
JasonBeck82,Happy birthday to the following @BCSportsHall Honoured Members today: -Pat Turner (59th - 1961) Team Member - 1984 Canadian Olympic Men's Eight Rowing -Megan Delehanty (52nd - 1968) Team Member - 1992 Canadian Olympic Women's Eight Rowing Bios: https://bcsportshall.com/honoured-members/
AMERICANA_ACT2,Happy 52nd Birthday to Damon Albarn Ray with Damon Albarn Village Green Preservation Society meets Modern Life is rubbish 
kea_big_sexyass,Happy 52nd birthday to my mama!!!! 
mick_hydes,@maryannehobbs hey Mary Anne my wife Connie locked in on 52nd birthday with our greyhound Milburn whilst I'm working in a Glasgow Hospital. Please play Happy House - Siouxsie &amp; the Banshees. Mick Hydes - Paisley
mick_hydes,@laurenlaverne hey Lauren my wife Connie locked in on 52nd birthday with our greyhound Milburn whilst I'm working in a Glasgow Hospital. Please play Happy House - Siouxsie &amp; the Banshees. Mick Hydes - Paisley
cema_q,"Happy Birthday, @DamonAlbarn! 23 de Março - Aniversário do Damon Albarn, vocalista do @Blurofficial e @Gorillaz, que completa 52 anos. #Blur #Gorillaz #2D #DamonAlbarn #52nd #HappyBirthdayDamonAlbarn!"
AMERICANA_ACT2,Happy 52nd Birthday to Damon Albarn Ray with Damon Albarn Modern Life is rubbish is the Blur album you can hear Ray’s influence on Damon the most. #RayDavies #DamonAlbarn #TheKinks #Blur @blurofficial @Damonalbarn
KinKsDanTheFan,Happy 52nd Birthday to Damon Albarn Ray with Damon Albarn Modern Life is rubbish is the Blur album you can hear Ray’s influence on Damon the most. #RayDavies #DamonAlbarn #TheKinks #Blur
Buggniacbugg,"#DamonAlbarn #HappyBirthdayDamonAlbarn Happy 52nd birthday This genius is to be congratulated every day, the guy is handsome, talented, dresses well, participates in social causes what a real man is ♡ I love you Damon "
MorningMatch,"Happy birthday, Locomotora! Former Real Madrid and Spain captain, Fernando Hierro, celebrates today his 52nd birthday. From all of us, we wish the boss a happy birthday. #football #soccer #fernandohierro #RealMadrid #Spain #morningmatch"
TPuszczewicz,Happy 52nd birthday to #DamonAlbarn. The frontman for #Blur and #Gorillaz
mnralphie,"Happy 52nd Birthday to musician, singer, songwriter, and record producer, Damon Albarn! #DamonAlbarn"
zeal_africa,Happy 52nd birthday to Captain Matthew Ekeinde and happy 24th marriage anniversary to him and star actress @realomosexy. #couplegoals #anniversary #marriage #weddings. https://zeallive.blogspot.com/2016/10/omotola-jalade-ekeinde-and-hubby.html…
giuseppesfrego2,"Wishing a happy 52nd birthday to musician, singer, songwriter, producer, founding member of BLUR and GORILLAZ - the great DAMON ALBARN! #DamonAlbarn #ricordiamodomani #Blur #Gorillaz"
tmonmusic,"Wishing a happy 52nd birthday to musician, singer, songwriter, producer, founding member of BLUR and GORILLAZ - the great DAMON ALBARN! #DamonAlbarn #Music #Birthday #OnThisDay #BornToday #HappyBirthday #BornOnThisDay #Blur #Gorillaz #MusicHistory #Today #OTD @FreebyrdWil"
UFOIKS,HAPPY 52ND BIRTHDAY DAMON ALBARN !! &lt;33 
LaLigaEN, Fernando Hierro is celebrating today! Happy 52nd Birthday to a @realmadriden legend! #LaLigaSantander #StayHome
ELASTlCA,"today is justine’s longterm ex-boyfriend, damon albarn’s 52nd birthday! justine dated him in the 90s and they were often called as ‘britpop royals’. both of them worked with each other and wrote couple of songs about their relationship and break-up. happy birthday damon "
alec_behan,"Happy 52nd Birthday to musician, singer, songwriter, and record producer, Damon Albarn! "
Lusdis1,"Happy Birthday, Damon! Thank you for everything. Love your song and your person so much. Stay healthy and happy! Wish you a happy 52nd Birthday! "
AVCranford,Happy 52nd Birthday to my Momma! 
RockNRollPics, Happy 52nd birthday Damon Albarn 
IlySkywalker,Happy 52nd birthday to this legend. May he remain the cool weirdo he is &amp; may he bless this world with his music for many years to come. #Happybirthdaydamonalbarn
TheMusikCube,"#TheMusicQube2020 ""Song of the Day"": @BlurOfficial - Song 2. (1997) https://www.youtube.com/watch?v=SSbBvKaM6sk #TheMusicQube2020 Fact: Wishing @DamonAlbarn a very happy 52nd birthday!!! Hope you are enjoying a terrific day Damon!!!"
AJBrady_Sports,".@TheMusikCube ""Song of the Day"": @BlurOfficial - Song 2. (1997) https://www.youtube.com/watch?v=SSbBvKaM6sk @TheMusikCube Fact: Wishing @DamonAlbarn a very happy 52nd birthday!!! Hope you are enjoying a terrific day Damon!!!"
LayAmorMsqda,"Happy 52nd birthday, Papa Don-Don "
FansDamon, HAPPY 52nd BIRTHDAY DAMON ALBARN! #DamonAlbarn
ianroy27,"Happy 52nd Birthday, #DamonAlbarn #blur #gorillaz https://www.instagram.com/p/B-E32npg_k6/?igshid=v8viggc2zums"
subashish93, Happy 52nd Birthday to @realmadrid legend Fernando Hierro @LaLiga @ChampionsLeague Copa del Rey #HappyBirthdayFernandoHierro
humbuq,happy damon albarns 52nd birthday to me 
agirlwithnoblog,"happy 52nd birthday, old man @Damonalbarn"
ninny0410,Blur - The Universal https://youtu.be/BrbxWOMpwfs via @YouTube Happy 52nd Birthday Damon Albarn OBE (lead vocals)!
StarTimesClub,Happy 52nd birthday to Real Madrid legend -- FERNANDO HIERRO 
BroadcastMoose,"Happy 52nd Birthday to Legend, Fernando Hierro, have a great day my friend "
lancscricket," Happy 52nd birthday, @Athersmike! #RedRoseTogether"
blurmckenna,"Happy 52nd birthday, genius! @Damonalbarn"
sirswampthing,Happy 52nd Birthday Mike Atherton Most times dismissed by same bowler in Test matches 19 - MIKE ATHERTON by GLENN McGRATH 18 - Arthur Morris by Alec Bedser 17 - MIKE ATHERTON by COURTNEY WALSH 17 - MIKE ATHERTON by CURTLY AMBROSE 16 - Graham Gooch by Malcolm Marshall
tyaendrawila29,Happy 52nd Birthday DAMON ALBARN. 23rd March 1968. @Damonalbarn @blurofficial @gorillaz
Laurynaldredx,"@grahamcoxon it’s damon’s 52nd tomorrow, will you wish him a happy birthday?"
dodgers_cards,"Happy 52nd birthday to Ramon Martinez. Martinez was the Dodgers’ ace for several years but was particularly brilliant in 1990. That season, he struck out 18 Braves in a game and won 20 games overall, earning him an All Star selection as well as a 2nd place finish for Cy Young. "
tenderisgraham,Happy 52nd birthday you cute bastard @Damonalbarn
ernestsewell,"Today, March 22, is my 52nd birthday. It’s also Stephen #Sondheim’s 90th. I love his music, his genius, and we can all use a little Company today. Also Happy Birthday to @ReeseW, @WilliamShatner."
ninny0410,Embrace - Ashes (Official Video) https://youtu.be/EtQ9l0oQmXE via @YouTube Happy 52nd Birthday Mickey Dale (keyboardist)!
TomBrawlStars,@Dani_Supercell happy 52nd birthday 
jroutledge_,Happy 52nd birthday.
sjsharkshistory,Happy 52nd Birthday to #SJSharks alumni forward Johan Garpenlov. Sharks Magazine vol.11/no.7
BroadcastMoose,Happy 52nd Birthday former @Arsenal &amp; @CelticFC midfielder Martin Hayes have a great day my friend
ninny0410,Sister Hazel - Champagne High https://youtu.be/3oLcDhIWxuY via @YouTube Happy 52nd Birthday Andrew Copeland (rhythm guitarist)!
sirswampthing,"Happy 52nd birthday Allen Jakovich Kicking 6 goals in a V/@AFL game when your brother is playing on the opposition team 1x: Gary Ablett snr, Sav Rocca, Sam Reid (SYD) 2x: ALLEN JAKOVICH @melbournefc"
MrSamuelAllen,"@fakingstarwars @LinkVoximilian @JediNewsUK @Rebels_TK421 Happy 52nd Birthday to @ellisgreg, he voiced Valen Rudor in #StarWarsRebels. Follow him also on Facebook https://www.facebook.com/jonnytoes. May he have a good one."
buckytwins,Hi Noah! Your birthday is on my parents 52nd anniversary! I hope you have the best birthday and maybe can celebrate bigger at a later date. Anyway HAPPY BIRTHDAY TO YOU!
RedReveal,"Happy 52nd Birthday, Gary Walsh! #MUFC"
gidpod,Happy 52nd birthday to one of my greatest racers today. #LittleJohn #JohnKocinski
bgmotogp,Happy 52nd Birthday #JohnKocinski 
ninny0410,The Wannadies - Might Be Stars https://youtu.be/IFdBX_jn9Zg via @YouTube Happy 52nd Birthday Fredrik Schönfeldt (bassist)!
BroadcastMoose,Happy 52nd Birthday former @Arsenal &amp; @England star @PaulMerse have a great day my friend
Gunnersc0m,Happy 52nd Birthday to @PaulMerse Here's Merse scoring the only goal in a 1-0 win at Anfield on the way to Arsenal becoming Champions in 1991 #AFC
cezarnoeiah,happy 52nd &amp; 1st birthday in heaven daddy 
JemaimahMaria,"My dad HAPPY 52nd BIRTHDAY! Alam mo bang wala na akong kakampi sa bahay? I'm sorry, I can't visit you today because of the COVID19 but imysm. Love, Cheska "
RepDonnaMcLeod,"Even though we are living through on #unpredictable and #unprecedented times #coronavirus , I am grateful for the opportunity to be celebrating my 52nd year of life. Happy Birthday to my #Legislative #colleagues @repvioladavis and #representative @doreenrcarter"
illinilegends,"• Happy 52nd Birthday on Thursday to @IlliniFootball and @IlliniTrackXC alum Elbert Turner. Today, he is Production Supervisor at Kraft Foods Group in Columbia, S.C."
illinilegends,"Happy 52nd Birthday on Thursday to @IlliniFootball and @IlliniTrackXC alum Elbert Turner. Today, he is Production Supervisor at Kraft Foods Group in Columbia, S.C."
DMAIJTHERAPPER,Happy 52nd birthday to my mother &amp; also happy birthday to her twin @Official_Tink
cultkits,"Happy 52nd Birthday to that mad bastard, Termuri Ketsbaia "
toonarmy_com,"Happy 52nd Birthday to the one and only Temur Ketsbaia He was an absolute nutter, but we loved him for it #NUFC"
ThatKevinWoron,"Happy 5th Rosie! It’s my 52nd birthday on the 18th! This is Misty, she’ll be celebrating with us. "
peoriachiefs,Happy 52nd birthday to Pat Gomez who started 17 games for the Chiefs in 1987 with 95 strikeouts in 94 innings. He made his MLB debut with San Diego in 1993 and pitched 71 times in the Majors with the Padres and Giants over 3 seasons. #PTownProud
TRCheerSquad,"Since it’s the 18th in Japan, I’d like to wish the original sexy man, Miki Shinichiro, a happy 52nd birthday! May Kojiro focus episodes be in your future. #ロケット団応援団 #ロケット団 #anipoke #アニポケ"
DaysTwins,"Happy 52nd Birthday to former #MNTwins 1B/OF Dan Masteller. Drafted in the 11th round in 1989, debuted in 1995. Played 71 games and hit .237 with 12 doubles, 3 HR. First homer was walkoff vs Jack McDowell and the Yankees. Second was game-tying, pinch hit, 9th inning vs Lee Smith."
CKgroupie,"Tomorrow is my 52nd birthday and I'll be spending it very ill and isolated with probably #COVID19 at home. Don't do this normally and he won't see it anyway but a ""happy birthday"" from @SamHeughan for this peaker here would be really sweet."
TwinsAlmanac,Happy 52nd birthday to 1995 #MNTwins 1B/OF Dan Masteller. He hit three career home runs. The first was a walk-off against former Cy Young winner Jack McDowell. The second was a game-tying tater off Hall of Fame closer Lee Smith. And the third was off All-Star Kevin Appier.
snshnecstro,"You deserve more than just this cake, you deserve the love and you deserve everything. Thank you for making things easier for everyone and for constantly reminding us that everything just keeps moving forward. Happy 52nd birthday papa, praying for your good health, we love you! "
jamaicansdotcom,Happy 52nd Birthday to Nadine Sutherland. What is your favorite Nadine Sutherland song? Here is an interview we did with Nadine. - 
BFTP4780,"Happy 52nd Birthday to musician #JinSchaffer! Schaffer is best known as guitarist olfor the metal band Iced Earth. @Ely, Iowa https://www.instagram.com/p/B9xFnaKjlUm/?igshid=5ntijfhdkz6s"
werewolf_254,Happy 52nd birthday Betty 
jeffknet,Happy 52nd birthday! @mark_mcgrath. Back in 2001 I did a phoner with him where we talked hockey and how he was an LA Kings fan and more specifically a #LucRobitaille fan. When I met him after the show I surprised him with one of Luc’s hockey cards. #mergeradio933
originaldigitha,Decently Hot Damsels (52) - Sabrina Salerno - In her 1st Single BOYS when she was 19..today celebrating her 52nd Birthday!..Happy Birthday Sabri..on behalf of all your BOYS! @SabrinaSalerno @samkarenfox @olivianewtonjohn @Fergie @shakira @NICKIMINAJ @katyperry @ArianaGrande
davidakin,Happy 52nd birthday to Labrador MP @YvonneJJones !
ninny0410,"Iced Earth-Melancholy https://youtu.be/GjZxiHWPrZ4 via @YouTube Happy 52nd Birthday Jon Schaffer(rhythm guitar, vocals)!"
ninny0410,Every Morning - Sugar Ray https://youtu.be/3cqU1pFRqYE via @YouTube Happy 52nd Birthday Mark McGrath!
SMarieFetzer,Happy 52nd Birthday @mark_mcgrath
BFTP4780,Happy 52nd Birthday to actress #MeganFollows! Follows is best known for the miniseries “Anne of Green Gables”. https://www.instagram.com/p/B9uvlCpjaoO/?igshid=ot65qxsrqc57
estesdichtl2020,"Happy 52nd Birthday @nkuedu! Here’s to the past, present, and future! "
FredrikFnChopin,I thought it was your 54th birthday Brett? Happy 52nd Birthday!!
DungenessRNLI,A big happy 52nd birthday to our station poster boy Jon Morgan! #RNLIvolunteers #RNLIkit
t1m1964,"Good morning, and happy 52nd birthday"
mnralphie,Happy Belated 52nd Birthday to Aaron Eckhart! #AaronEckhart
RDistrict7810,Today marks Rotaract's 52nd anniversary! Happy 52nd Birthday to Rotaract in the world! #ExpandingOurReach #ThinkDifferent7810 #JoinRotaract Check out how Rotary is becoming the bridge for young professionals and students through Rotaract: https://www.rotary.org/1968-expanding-our-reach-rotaract?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=postfity&amp;utm_content=postfity68950
Allegedly_G,Happy (belated) 52nd birthday to Senator Tammy Duckworth. 
siopaoseventeen,Happy Birthday my two lovely angels Iloveyou to infinity and beyond @52Nd Engineering Brigade Manolo Fortich https://www.instagram.com/p/B9q5K5QDQ-s/?igshid=1xtma925vr61h
RctKyambogo,Meanwhile it's a double celebration because it's also #Rotaract 's 52 nd birthday and we at the #Buffalonation with great pleasure wish the entire #Rotaract fraternity a happy 52nd Happy birthday DRR @ssenda_ Happy birthday #Rotaract #RotaractAt52 #WorldRotaractWeek
jimugisha,Celebrating a moment with the most serving staff in the department of Estates and works @MbararaUST happy 52nd birthday bwana Charles 
AntoniaSimons2,Absolutely disgusting! I have seen children from Italy come off the bus straight into schools! Chinese should be held accountable! Happy birthday wash your hands is rubbish! 111 we rang after a hour 52nd in the Q come on Boris! Have we learnt nothing from Italy!!?
edna45678928,Happy Blessed 52nd birthday Aaron Eckhart and have a blessed birthday and God Bless you Aaron!!
hallaboutafrica,"Happy 52nd birthday, Mauritius. After gaining Independence from Britain on 12 March 1968, the island paradise languished for decades before progressive administrations put in place economic and social policies that will soon make Mauritius Africa's 1st high income country. "
JBKRobin,Happy 52nd birthday to Aaron Eckhart. Love his role and acting in The Dark Knight. https://www.instagram.com/p/B9pDR8thX1u/?igshid=1l4o4s3i8xv6y
PopHorrorNews,"Happy 52nd birthday to Aaron Eckhart, star of THE DARK KNIGHT, BATTLE: LOS ANGELES, THE CORE, INCARNATE, SUSPECT ZERO, I, FRANKENSTEIN and more! "
HiDarknesspod,"Mah people!!! All rise for Gotham's own White Knight, the man who gives duality a whole new meaning, today we wish Aaron Eckhart(Harvey Dent/Two-Face) a very happy 52nd birthday!! "
deanocity3,"Happy 52nd birthday to former @Coventry_City midfielder/forward Sean Flynn not blessed with the greatest of skill but gave 100% and scored some important goals during his City career played over 100 games scoring 10 goals,last heard of running a caravan site in Cornwall,"
__CoolAssChick,@Danrich12_ happy 52nd birthday dannnnnn 
hilljoanne2570,"Happy 52nd birthday, Lisa! "
Julielle168,"@Followtheblonde today is my 52nd birthday, can I get a happy birthday please."
Julielle168,@MissCindrich today is my 52nd birthday. Can I get a Happy birthday please?
TroyBlack_,"Momma’s birthday today up in heaven. Showed me so much. Happy 52nd, ma. You are the strongest guardian showed me so much in 21 years of life. You are missed daily. We will dance again one day "
connorhcafc,Happy 52nd birthday cal!
amijukeboxes,Wishing a happy 52nd birthday to @LisaLoeb! #LisaLoeb #birthday #AMIjukeboxes
EricGlovercfd9,Happy 52nd birthday to my cousin @slatonglover ! Just remember what a coach told you in Tennessee...”you are not good enough!”. Love ya bra! https://www.instagram.com/p/B9mGRobhAIbitJ9u_MdRCuOrKeC-ssBmUKLaXo0/?igshid=1sdtt5abhlkex
ninny0410,Jamiroquai - Cloud 9 (Official Music Video) https://youtu.be/fVMtKQMAZqw via @YouTube Happy 52nd Birthday Paul Turner (Bassist)!
ninny0410,Lisa Loeb & Nine Stories - Do You Sleep? (Official Video) https://youtu.be/n-Ca62l_X8M via @YouTube Happy 52nd Birthday Lisa Loeb!
govisy11,"Happy 52nd Birthday, my father, Edilberto . #elvinagrey #happybirthday #myfather #post #photo #love #capure #picture #photography #photooftheday #instagram https://www.instagram.com/p/B9lphmeJC3N/?igshid=1b84q2kl83o6b"
Reefie,"@Jay07570641 happy 52nd birthday mate, hope you have a great one "
SMarieFetzer,Happy 52nd Birthday @LisaLoeb
__Eiliana,"Happy 52nd Birthday, Mami "
steveyboy60,Happy 52nd Birthday Pav. Forever a geordie! 
GonadsB,Happy Birthday @PavelSrnicekUK Today would ave been his 52nd birthday. #NUFC #RIP #ENTERTAINERS @NUFC
MrSamuelAllen,"@fakingstarwars @LinkVoximilian @JediNewsUK @Rebels_TK421 Happy 52nd Birthday @PhilAnthonyRod, he voiced the Fifth Brother in the 2nd season of #StarWarsRebels. Follow him also on Instagram https://www.instagram.com/philanthonyrod/?hl=en. May he have a good one."
TimmermanHarry,Happy 52nd birthday!
EngrMiclat16,Happy 52nd Birthday Daddy ferrymiclat https://www.instagram.com/p/B9hNlwgBK30/?igshid=ziybn0djjnzn
ChrisHaas,"Pat, happy 52nd birthday!"
TerraHollis,"It's her birthday and she is beyond fabulous! Stop what you're doing and wish my sister a very happy 52nd birthday! Honey, she is aging like a fine wine! *Be sure to give her a hug and… https://www.instagram.com/p/B9g8ZCRFvLKYgqQB_YAr5Q4fAV2UfIoMMovZes0/?igshid=1jm1ut6y8wujl"
tapology,@patmiletich happy 52nd birthday! via @tapology
BroadcastMoose,Happy 52nd Birthday France World Cup winner @youridjorkaeff have a great day my friend
ninny0410,Ben Folds - Rockin' the Suburbs https://youtu.be/34u_3Z9_LUw via @YouTube Happy 52nd Birthday Robert Sledge (bassist)!
SheerioBrickes,Minsan ko lang i-flex mama ko Hahaha! Happy 52nd birthday Motheeer! 
sjsharkshistory,Happy 52nd Birthday to #SJSharks alumni defenseman and alumni assistant coach Rob Zettler. Sharks Magazine vol.11/no.3
DallasWeinzirl,Happy 52nd heavenly birthday mom sure do miss you and hope you are having a ball up there love you mamma 
ninny0410,Shawn Mullins - Everywhere I Go https://youtu.be/AOUfyH-IIEc via @YouTube Happy 52nd Birthday Shawn Mullins!
ninny0410,EXODUS War is my Shepherd LIVE @Wacken https://youtu.be/ZTdKQDtpbXw via @YouTube Happy 52nd Birthday Rob Dukes!
Troyaehi,“Keep laying down & getting up”-Dad. Happy 52nd Birthday. 
DodgersLowDown,Happy 52nd Birthday to Jeff Kent! #Dodgers #HappyBirthday
dodgers_cards,"Happy 52nd birthday to Jeff Kent. Kent spent the final 4 years of what was arguably a HOF career with the Dodgers. He was also well-known for being a world class a-hole. With LA, he alienated younger players and tried to start a riff with Vin Scully. All in all, a mixed legacy. "
mohrsmaniax,"Happy 52nd birthday, Jeff Kent! His dad was a police officer. #Giants"
Kiko_Sakata,"Happy 52nd birthday to former @MLB second baseman Jeff Kent - 5x #AllStar, 4x #SilverSlugger, 2000 NL #MVP - @Mets @SFGiants @Astros @Dodgers https://baseball.tomthress.com/Articles/2020HOF/JeffKent.php"
DodgersLowDown,"Happy 52nd birthday to the all-time 2B home run leader, Jeffrey Franklin Kent! "
MBrownstein89,"Happy 52nd Birthday, Jeff Kent. The @Mets acquired Kent in the trade that sent David Cone to Toronto in 1992. Over 498 games with the #Mets (1992-96), Kent posted a 107 OPS+, hit 67 homers &amp; drove in 267 runs. @Metsmerized #LGM"
Homerunbot1,"Happy 52nd birthday, Jeff Kent! Kent has the most HR (377) by a 2B in MLB history. — MLB Stats (MLBStats) March 7, 2020 #baseball #mlb #homerun #dfs #money #night #love"
MLBStats,"Happy 52nd birthday, Jeff Kent! Kent has the most HR (377) by a 2B in @MLB history."
cooperstowncred,"Happy 52nd Birthday to Jeff Kent, the slugger for the #SFGiants and others whose 377 HR are the most ever for a 2nd baseman. Despite his offensive resume, mediocre defensive metrics seem to be holding Kent back as a #HOF candidate. Has he been overlooked?"
Eich_AJ,"Happy 52nd birthday to Jeff Kent, one of three MLB second basemen since 1901 with at least 900 extra-base hits and 1400 RBI — the other two are Hall of Famers Rogers Hornsby and Charlie Gehringer."
commie_GLaDOS,"Today is my dad’s 52nd birthday. So, happy birthday to the man who after 52 years on this earth, still doesn’t have the wisdom and compassion to accept and support his trans daughter for who she is."
coopincanada,Happy 52nd Birthday to former St. Catharines and Toronto Blue Jays infielder Jeff Kent! 
coopincanada,"Happy 52nd Birthday to former Montreal Expos and Toronto Blue Jays pitcher and Lachine, Que., native Denis Boucher! "
pretititred,Happy 52nd Birthday supercalifragilisticexpialidocious! Akong mga chocolate asa naman? gimingaw nakos mga hapak nimo balik na bahalag sipaon pako nimo I’m only one call away ha! see you soon unnie! Love you to the moon and back! Miss you! @soyaxxxx
Mom2Savy,Happy 52nd Birthday to my cousin Inez! I hope you have a great day! Love you much! https://www.instagram.com/p/B9Z-hujp5QBHw-zw-6TUBFLSTfupr179djXOQc0/?igshid=zm1opym7uip9
mnralphie,Happy 52nd Birthday to Moira Kelly! #MoiraKelly
quadraticadder,"Happy Birthday! May you have many more orbits to go. Oh, and you are three months away from completing your 52nd orbit, if you include gestation."
alec_behan,"Happy 52nd Birthday to Moira Kelly! The actress who played Kate Moseley in The Cutting Edge, Karen in One Tree Hill, Annie in The Resident, and voiced Adult Nala in The Lion King (1994). "
dabloomfield,Happy 52nd birthday to one of my favorite guitarist... The genius Mr. Michael Romeo!! @symphonyx #michaelromeo #symphonyx #guitarist #master #guitarhero #genius #musician #songwriter
perfecteraband1,"Happy 52nd Birthday Michael James Romeo (born March 6, 1968) American guitarist and a founding member of the progressive metal group Symphony X. Romeo was ranked #91 out of 100 Greatest Heavy Metal Guitarists of All Time by Guitar World. #michaelromeo #symphonyx #symphonyxband"
tapology,@nobutictac happy 52nd birthday! via @tapology
aminder_d,"Singing Happy Birthday Twice when washing hands: 1st time: This is ok 14th time: I hate this 32nd time: I HATE THIS 52nd time: THIS IS MY JAM. *beat boxing* adding a 3rd encore, remixing in the french bonne fête, feeling deeply sad that it isn't actually your birthday."
JoshWilsonIA,"Happy 52nd birthday in heaven to the woman who taught me to be kind, to give back, and to always remember to laugh. you mom! "
ABDugoutStories,"Happy 52nd birthday to former @Braves slugger Brian Hunter! In 1998, Hunter made his way to #Alberta but it didn't go overly well. In 11 games for the @CalgaryCannons, he hit just .097 with 6 RBIs (picked up in just 3 hits). #yyc #BaseballHistory"
Rock_Pistol_Neo,"パッツィ ケンジット Patsy Kensit (V of Eighth Wonder) Happy 52nd Birthday!!! 4 Mar 1968 ..... english poprock / DanceRock / NewWave vocalist,actress&amp;FashionModel "
Rock_Pistol_Neo,"パッツィ ケンジット Patsy Kensit (V of Eighth Wonder) Happy 52nd Birthday!!! 4 Mar 1968 ..... English poprock / DanceRock / NewWave vocalist,actress&amp;FashionModel "
Lady44Sassy,Happy 52nd Birthday to the gorgeous @patsy_kensit have a great day beautiful Xx
