username,tweet
CakesAnitas,Another very happy customer today with her son’s 18th bespoke birthday cake. A vanilla sponge with strawberry conserve and vanilla buttercream customised with a fiesta car that was his gift for his 18th birthday.… https://www.instagram.com/p/B_aKBYBHMFx/?igshid=1i2fjh4rsa91s
jakyta_lawrie,"My baby boy is officially 18! I hosted a surprise 18th b-day shoutout at midnight with his friends and family via Zoom. He was totally surprised to see everyone. When you’re quarantined for your 18th birthday, you make the best out of it! Happy Birthday Daniel! "
lararpowell,HAPPY 18TH BIRTHDAY @d4sh4rr0w!!!! hope u have the best day!!! love ya!! 
gyutifulbear,"HAPPY DEBUTATION KING DENIM!!!!!!!! I HOPE YOU’LL HAVE A BLAST CELEBRATING YOUR 18TH BIRTHDAY!!!!!! WISHING YOU ALL THE BEST AND I HOPE YOU’RE ALWAYS HAPPY TXT, TAEHYUN, AND SMBN LOVES YOU!!!! ENJOY YOUR 18 BLUE BILLS HEHE HAPPY BIRTHDAY @eternaltxt #delulunimday "
HolmesHuskyAT,Happy Quarantined 18th Birthday Alexis!!! We are so proud of you and can’t wait to watch you accomplish your next set of goals!!! 
rachael_roger,@stanrwhitmore happy 18th birthday stan hope you still manage to have a fab day xx
LTHS_Counselors," Rees Watkins Today we are celebrating the birthday boy, Rees! He plans to attend @PennCollege this fall to study Diesel Technology You have such a bright future ahead of you Rees, and we hope that you are always wearing your awesome smile! Happy 18th Birthday! "
hermioningkai,"[ birthday mail! ] to: @eternaltxt happy 18th birthday, my denim! i have a lot to say to you but i will prolly dm u the rest. i hope you're always happy and know that i'll always support u and wish u well! ily from: @hermioningkai (matt), with love #deLULUnimDay"
TiffanyArtist56,"Happy birthday to one of my close friends, @FloofSpood, creator of Aifos and Ted from #TiffanyAdventuresOnColorfulIsland! Here’s your gift, Floof, I even added Ecii the Ice Bird too! Hope you like it! :) hope you have a good 18th birthday and stay safe! "
amiacambre,Happy 18th birthday to my cousin dionne &amp; love you! https://www.instagram.com/p/B_aHGnWJ9Ko3MqDyrOyHAvYZDQIPqxuby2E9rw0/?igshid=55ze76b6inab
jaschim_,"happy 18th birthday Sam 18 ka na pala akala ko 11 ka pa lang, tama na harot mag-aral ka muna, huwag ka ring manghingi ng jowa samin kasi wala kaming ibibigay sayo, isang nosi balasi naman dyan HAHAHA. I love and miss you Sam , stay mabait like me @SalicioSam"
Hannahhjjordan,@hollywilsonnx happy 18th birthday angel hope ur having a fab day even tho we’re in lockdown:( love n miss u xx
carla_beason,Happy 18th Birthday to my most laid back girl! Keep being your sweet self! We love you to the moon! 
MikeSmardon,Happy 18th Birthday Rae. I know this isn't quite the way you were expecting this day or this year to go but you will make the best of it. I know you would rather be on the track and the pitch but you have a lot of great times ahead. Love ya kiddo. #futurebison #happy18th
itssarahkallred,Happy 18th Birthday to myself 
Ruby_pitt,"happy 18th birthday Lauren, hope you are having an amazing day regardless @laurencootex"
Jayannvelasco1,Happy 18th birthday sisssterrr kerine joy uriarte sual 
MalSidInk,"Breaking hiatus for a sec to do this because it's tradition. Happy 18th Birthday, ya freak! @nawalsidd"
stephkydd,@leviwanlesss happy 18th birthday angel! Hope u have the best day xx
jodiemurrrayx,Happy 18th birthday @chloecoull hope you have the best day! Love n miss u 
jjamiekyle,if i don’t have a suprise birthday party with naked butlers on my 18th i won’t be happy
napkinlyonne,happy 18th birthday!!!!
MaeColminar,"hiiiiii i hope you notice me po, tom is my 18th birthday ddddjjjjjjj, ka birthday tayo seryooosssooo thank uuuu advance happy birthday to us "
daveromaaa,"Happy 18th Bitch, last nani nimo nga birthday, jk HAHHAHAHAHAH MORE BIRTHDAYS TO COME AND BEBEBOIS TO COME. MORE CANDLES TO BLOW, MORE TAGAY AND MA LOCKAN SA ST. CECILIA HAHAHHAHAHA love u and miss u. "
daveromaaa,"WAAAAAZUP BIIIIITCH HAHAHAHAHHAHA U THOUGHT DI KO MU GREET? char di man gyud niya naikog man ko kay ni greet ka pag birthday nako HAHAHAHAHHAHACHZ. HAPPY 18TH AGTANG. GUWANG NA KAAYO KA PWEDE NAKA MA PRISO. anyways, lemme make a thread haha @loryaang"
jessicaevenn,Happy 18th Birthday! 
etherealnomin,The happy birthday song version of gulf and mew needs to be played on my 18th birthday 
MrBelandres,@dimplelmbn Happy 18th birthday Impoy! Stay Luka hahahaha. Godbless at magbabait lalo. Stay strong sa inyo. Godbless 
farroro,HAPPY 18TH BIRTHDAY @danicathegoat HUHUBELS EYTIN NA IKAW PERO GAMAY GIHAPON PERO CUTE ENJOY YOUR DAY DAN! LAHAM KO EKAW GODBLESS! MWAH
07003softball,Celebrating our players!! Today we spotlight #24 Senior Destiny Lopez Position: LF/3B It was just her birthday!!! Happy 18th Destiny #bengalssoftball
JAS2kita,My first ever birthday with SB19 last April 16 Literal na naging eighteen ako(A'Tin) Hahaha Yung super ngiti ka Kasi Nakikita mo Yung SB19 katabi Nung Happy 18thBirthday _______ Super saya ko Lang :) #SB19VotingDay #SB19EncoreWatchParty @SB19Official
mncxdlsrys,"happy happy 18th birthday sa'yo @shielly_ann!!! ingat ka, pwede ka na makulong hehe. thank you so much sa friendship na 'to. laging ang sarap sa feeling 'pag magkausap tayo hayst. miss ko na pumunta sa bahay nyo para gumawa ng project huhu. 'wag ka mag-alala, date kita soon!! https://twitter.com/mncxdlsrys/status/1121396858490740736"
DaylanDots,Happy 18th birthday to me 
kellybms23,"As daddy would say, Happy 18th Birthday to the heir to the throne. Of all the things I want to say to you, words escape me. Simply put, we love you endlessly, we love you beyond words, we're proud of you beyond all… https://www.instagram.com/p/B_Z_AdRH3Ea/?igshid=kj5hgqccx9om"
KKlingDorado,Happy 18th Birthday @paaayyyeeee ! HAHAHAHAHA God bless you always! MissÜ! Bond soon! Ps. Muna lng di pic ko sa cp ko 
zazamocellin,Hello. My daughter is in Canada and can not get home for her 18th birthday. It would be a good idea to celebrate it she would be so happy. Thank you
ebrondario,krishaaaaa happy 18th birthday lablab @perhapslrh
KcrealcoachJ,Happy 18th birthday @25DanielJackson
Ahaffner22,happy 18th birthday callie!! Thank you for being one of the only people I know I can always turn to no matter what. I hope this is this the best year yet. 
cararinadlcrxx,HAPPY 18th BIRTHDAY @izmaxcima grabe napagod ako kakaedit ng predebut video mo THANK YOU SA PA 18 SHOTS ILABYU #MAXAT18
Chris27Chris27,Ah what a shame. Rachel wants to see that for her 18th too but darent book anything yet. Such a bad time to turn 18 - everything cancelled! Happy Birthday anyway! Xx
jaywilliamcarr,"Happy 18th birthday, Dan!"
thatokaydancer,It’s my little brothers 18th bday and I couldn’t be more proud of his accomplishments. He’s graduating and starting to become a man and I love him so much happy birthday Elmo 
Mundane_Matthew,"*rings brother* Me: ""Happy 18th Birthday mate!"" *mum comes on the phone* Mum: ""You can't say that, he wasn't born till 17:48!"" Mum, you're lucky I know what day it is"
Lemonsticles,"Hi Connor, it's my sister Emily's 18th next week and she was a massive Tracy Beaker fan when she was younger. I'm sure it'd mean a lot to her to hear a ""happy birthday"" from Mike"
rarabellss,Happy 18th birthday yzei!!!!! @pascualaaaaa!! Stay safe always! God bless u mami. I miss you naaa gala na ulit tayoooo love uuu 
Jumanacherry39,Happy 18th birthday to her I hope she has a good day 
feelingonNYtime,I was actually happy she waited because she announced Lover on my 18th birthday 
niamhhmillarr,@leviwanlesss happy 18th birthday u beautiful girl hope u enjoy it the best you can !! Love you xxx
BombergerSherry,"Happy 18th Birthday to our daughter, Morgan Bomberger. It has been a joy to watch you grow into an amazing young woman, so full of life, love, wonder, and caring. You’ve accepted the many challenges life has thrown at you and are even stronger for them. Love you! "
LucyyJollyy,@leviwanlesss happy 18th birthday pretty face&lt;3 sure you will make up for the celebrations soon xxx
BaseballCANWNT,"Happy 18th Birthday to @AlliSchroder! In 2018, Alli picked up the win as we defeated USA for World Cup , a game you can rewatch on Baseball Canada’s Facebook page right now!"
TriveHacks,Happy 18th Birthday Wishes 
pedalpushers1,Happy 18th Birthday to this guy tyler_wans . @24Hrs Summer Solstice 2014 https://www.instagram.com/p/B_Z5GFzlgfT/?igshid=71x4g4k6bvmm
Harleyfatty,@coy_bastian Happy 18th Birthday to this young man. You will do great things!!!
VictoriaVwyllie,Happy Birthday Zoe! Lockdown is hard especially on your 18th but the sun is shining for you 
ellieecampbellx,@leviwanlesss happy 18th birthday to this legend have the best day ever n hope cammy spoils u xx love n miss u lots X we have no good pics lol :( 
abbyyy__j,"happy 18th birthday @stanrwhitmore, hope u manage to make ur day as amazing as u are n i cannot WAIT to go out w you when this is all over ps can’t get over the fact these are the only photos we have together love u so much xxxxx"
jmcfrrr,HAPPY 18th BIRTHDAY Rereyn! Wish you all the best I love youuuu @esparza_rain
LALISAYUGH,"paps, happy 18th birthday , napasarap tulog ko nalate ako ng gising huhu. ano uhm... alam mo naman na i’m always here for you hehe. be always happy, paps. stay maharot and alabyu . ingat ka palagi, see you again very soon . @tantananmokooo"
niamhbethway,@leviwanlesss happy 18th birthday angel love and miss you xx 
NWVikingsCheer,"The NWG Senior Cheerleader of the day is @kaylalhancock . Kayla plans to attend college in the fall & major in Exercise Science. It is also Kayla's 18th birthday - Happy Kayla Day, we love you! Congrats to Kayla &amp; the Class of 2020. "
tmdimilia,Wishing my girl ⁦@emmadimilia⁩ an extra Happy 18th Birthday today. We love you and could not be more amazed by who you are. Keep your chin up and look ahead to what awaits you! 
AinsleyRhea,Happy 18th Birthday @cheebkek I miss ya and love ya very much I’m sorry this corona stuff gets in the way but we will hang and party soon. From taco bell nights after home football games to bingo nights at daltons I couldn’t ask for a better best friend. Have a great day 
GeoRobertsonxx,"Happy 18th birthday to my gal! hope you have the best day possible, can’t wait to celebrate with you as soon as we can love you lots @laurencootex"
Workforceonline, A big happy 18th Birthday to our popular Motor Vehicle trainee Ethan Emery from your mentor Cathy and everyone at Workforce! #Birthdayboy #Motorvehicle
benlodyyyy_,Happy 18th birthday to me. 
caseygray_83,"@taecyphered happy 18th birthday dearie hope ye have a mega day ye deserve it. Dinnae get too pished, will hopefully see ye soon for a bevvy "
laura_swails,"Happy 18th Birthday to my future Dr!! I'm so proud of you, I know you'll do amazing things!! Love you bunches! @SwailBoat"
aedyn_keith,Happy 18th birthday to this amazing girl!!! I love you so much and I miss you!!! *glow up* HAHA 2014 –&gt; 2020 
alisonengland75,Imagine missing out on birthdays due to being a sick in hospital &amp; now in isolation for your 18th- not fair! Charlotte is an incredible ambassador &amp; a big supporter of Kidscan and we wish her a massive Happy birthday! @andywhyment81 @davidwalliams @BBCRadioManc @GranadaReports
kiaaanooottt,"HAHAHAHAHAHA unya na unta ko mag greet karon nalang. Happy 18th Birthday byaanggg ingon lage ko sa mercado nalang ang venue na HAHAHAHAHA wish you all the best, long lib mo og stay safe alwaysss "
ElizabethAnker1,"Happy birthday, Leo! My boys will be 10 on May 18th. "
nicdaojenie,Happy 18th Birthday sa kaibigan ko na kinalimutan ako 
meech1102,HAPPY 18TH BIRTHDAY TO THIS BB!!! 
Moisesdotcom,Happy 18th Birthday chili! @shielly_ann
iamCoachGrubbs,Happy 18th birthday @LeviWentz !!!! So proud of you kid!
mckenzieeemx,@stanrwhitmore Happy 18th Birthday darlin Hope you manage to make the most out of your day!! Love and miss you xx
ryan2000sharon,Happy 18th birthday @lex_peters02 
moffatjodiex,"@laurencootex happy 18th birthday Lauren, hope you have a great day x"
BellusOddities,"We have celebrated our Middle Son's 18th, my 40th bday, both of my Parents bdays, AND our Anniversary during this! You've got this! Happy Birthday!"
katie_todd_1809,@antanddec @BGT it's my sister's 18th birthday on Sunday it would mean the world if you could wish her a happy birthday please
Thetalkas,Happy 18th Birthday Wishes 
katie_todd_1809,@dbuzz6589 @Joe_Sugg it's my sister's 18th birthday on Sunday. She's a massive fan and it would mean the world to me and her if you could wish her a happy birthday
_meegansmith_,"@stanrwhitmore happy 18th birthday finally!! hope you have the most special day, as best as possible, will defo celebrate properly when this is all over, love you lots and lots xoxo "
ebilfairy,Happy 18th Birthday @EliteMuffinMann 
rosielou1979,Happy birthday @samfendermusic Hope you have a great day even if it is in isolation! All the best people are born in April. My birthday was on the 18th xx
sheeyluh,"[ ] ➥ happy 18th birthday nikks!!! mbtc &amp; i hope u had a blast, i love uuu and imysm "
burgerkang__,OMGGGG HAPPY BIRTHDAY FAY!!!!!! i hope somehow u got to celebrate ur 18th!!!!! ingat ka &amp; sungjin loves you!!!
mattwal08846903,#AlPacino say hello to my little friend best actor of all time happy birthday plus shares it with my daughter happy 18th @elliewalker___ 
Kidscan_UK,"Happy 18th birthday to our ambassador Charlotte Whilst fighting Acute Myeloid Leukaemia, Charlotte spent her 12th birthday in hospital and now because of #coronavirus, she will be spending her #18thbirthday in isolation. Please wish Charlotte a Happy Birthday #lockdown"
Ynabanina,happy 18th birthday buddyy 
lottieAustin,Happy 18th birthday beautiful 
haqbull,Happy 18th birthday to my lil sis who is there in my time of ups and downs. Don't go growing up too fast ok? And i pray the very best of health and happiness of u n family always. 
_ajayee,"happy 18th birthday, thirdy ravs ng TRC! miss you pre! @yvsfryco"
EveCurran2,Happy 18th Birthday Chloe Have the best day possible can’t wait to celebrate when this is all over @chloegriggs_
teeeyuh,17 pa lagi ko HAHAHA kasamok bas Happy 18th Birthday oy
paytonwallacex,happy 18th birthday gorgeous gal hope you’re able to have the best time possible celebrating my lovely xx @chloegriggs_
shungomez_,"happy 18th birthday jonah meda! may the Lord continue to bless you&amp;your family abundantly. exposed ko lang kagandahan mo! raWR! Miss you, I love youuu!!! @josodiumh"
TheNigelAdkins,Happy 18th Birthday Harry. Make the most of the day. Best regards Nigel
hannahunger8,Happy birthday @CallumColi2 hope you have a hood 18th don’t get too drunk ;) xxxx 
bonessrugby,Happy 18th Birthday to one of our newest Senior Players Owen Dunn! Owen is the most recent youth player to transition into the senior team having passed a strength test this year. We look forward to celebrating once this is all over! #WeAreRhinos I #RhinosFamily I #SineMetu
MaryanManglapus,"HAPPY 18TH BIRTHDAY SOPHIEEEE!!! SANA ALWAYS KALANG HAPPY KASE HAPPY DIN KAME LAGI PAG NANDYAN KA YIEEEEE YUNG MESSSAGE KO SAYO SESEND KO NALANG! ENJOY YOUR DAY, LOVE YOUUUU!! GODBLESS @_itsssophia"
heyitsdanielle_,can i get a happy 18th birthday from my favorite people @annatodd @rogerkumble @aftermovie 
VeeVeeMcr,"Happy 18th Birthday, Joseph "
shannenmcnallyx,"happy 18th birthday to my fav hope u have such a good day u deserve it!! i love and miss u lots, will hopefully see u asap @stanrwhitmore"
shannenmcnallyx,happy 18th birthday beautiful hope u have the best day and i’ll hopefully see u soon!! love and miss u xxx @chloecoull
Nelzangelo1,HAPPY 18th BIRTHDAY MY SOUL iloveyouuuuu 
Symanthur,HAPPY ('18th' ) BIRTHDAY! 
LilJamesMarquez,Happy 18TH Birthday Bea! I wish you all the very best in life God bless you 
CathyQuinn13,Managed a quick visit to the end of the garden to wish my lovely grandson a Happy 18th birthday 
wacwhiz,Happy 18th birthday.... more life
ChloeMccunnie,@leviwanlesss happy 18th birthday beautiful try have the best day! Love and miss ya lots xxx
tarawatsonx,"Happy 18th birthday angel @stanrwhitmore gutted for you that it’s not gone to plan, but I hope you have the best day! "
tayorinde,Loool sweet 18th happy birthday sugar 
alessiadaniele8,Happy 18th birthday! 
jhnrsllbnlt,"Hi love @iamgoodrheanna HAPPY 18th BIRTHDAY! eto yung surprise na sinasabi ko sayo eh kahit na mag kalayo tayo dahil sa ECQ eh sana magustuhan mo yung gift ko sayo, alam mong mag eeffort ako mapa ngiti ka lang ILOVEYOU "
CotswoldLadyB,"But I also want to add @SamanthaSmiMYP - while I did just deliver you a Grade A ticking off for attacking @WMerciaPolice, for which I’m not sorry - I do genuinely hope you have a lovely 18th birthday. Lesson learned eh? Many happy returns - onwards and upwards. "
teyyyaaaaaaa,Happy 18th birthday pat!! @rdzkx wish u all the best 
wingsoffly,"Happy 18th Birthday @KingSSKingdom. Not writing lines, khud samajh lena "
TriveHacks,Happy 18th Birthday Wishes 
meganwattersss,"Happy 18th birthday @Ruairidhairlie have the best day that you can, see you soon xx"
PearsonLayla,"@stanrwhitmore happy 18th birthday u babe! hope you have a lovely day even tho we’re in lockdown hope i’ll see you real soon, love n miss u "
MrdsAira,"Happy 18th Birthday my hmm pakipot!!! I love you 4 years of friendship,,hindi ganon kadali dahil sa mga away, tampuhan, walang pansinan HAHAHA sa dulo tayo parin mag kakasama/ikaw pa rin kasama ko sa tawanan, iyakan, late papasok, sa absent HAHAHAHA lalo na sa katarantaduhan "
madlinesalvana,"HAPPY 18TH BIRTHDAY, BEA!! "
NorwichCityWFC,Wishing a very happy 18th birthday to @rosiegeorge_ 
AbigerllII,Happy 18th Birthday @annejelynnn Bless youuu!! 
Erin_Liney,@stanrwhitmore happy 18th birthday Stan!! Hope you have a lovely day and I’ll hopefully see you out for a drink soon 
Ruariam,Loooool happy 18th + birthday babe
ccailiin,happy birthday 18th @stanrwhitmore !! hope you have the best day all things considering love n miss u so much darlin x
nataliapiet1640,Happy 18th birthday!! @stanrwhitmore . Can’t wait for all this to be over and so we can celebrate!! Have a fab day cause you definitely deserve it!! Miss you heaps! 
hodgy20,@mitchel77410724 Happy 18th Birthday pal Sure you'll get for a pint with your old man soon
AvaRoger,"@stanrwhitmore happy 18th birthday u absolute babe hope u have the best day ever and can’t wait for drinks with u once this isolation is over , love u xxxxx"
ashlyn_inglis6,Massive happy 18th birthday to ma gal !! Sadly we’re not with you celebrating today but we’ll definitely make up for it when this is over. love &amp; miss you a bunch 
mrskc1982,This is a long shot ....it's my daughter Abbies 18th birthday today and is gutted all celebrations are on hold would you possibly wish her a happy birthday it would make her quarantine birthday amazing thank you! Kim x
TashaMcrobie,Everyday should be your day. I love you loads! Enjoy your big 18th birthday! HAPPY BIRTHDAY 
MndzShe,"Happy 18th birthday Sab wes God bless you, enjoy stay safe, stay dark "
liezlabustan,Happy 18th birthday @faeabarca !!!!!!!!! see thread for more cuteness 
drum_cycle,"Happy 18th Birthday to our fabulous #volunteers MaryAnn and Margaret Ann who have been with us since we started our Kids Bike Club, outstanding ladies who are a credit to their family and the #community - we hope you have a lovely day girls! #birthdaygirl #bikelife #staysafe"
MndzShe,Ok Wes birthday nasad nimo balik2 nalang Happy 69th happy hbd Idk murag bug at jud imong mga gina experience last month til now maybe pero ok dinako mag drama muhilak palang kag basa ay pero bitaw kaya nmo na kay Lowes mn ka miss u Wessss yak ew @LouiezMagnaye p 18th 
ellieniicol,happy birthday u absolute BABE have the best 18th u can lmao and will see u after for a drink 100% !!!!! lots of love to u @stanrwhitmore
robbiesshaw,"happy 18th birthday to you @stanrwhitmore !!! hope you have the most incredible day spent with your family, we’ll be sure to celebrate both now and when we both move to ggow!!! love u lots n lots n i’ll see u soon "
LucyDover2,Happy 18th birthday to my favourite Tory... I will never stop being proud of you @SamanthaSmiMYP
OhMyJosh1022,Happy 18th Birthday Iris @SB19Official #SB19 #SB19VotingDay #SB19WinsMusicRankExtra
_polaaa12,"@stanrwhitmore Happy 18th Birthday Stan Hope you can still make a fab day of it, can’t wait to see you out!! Enjoy the tb I found on my iPad hahahhaa xx "
hyacinenava,Happy 18th Birthday Partner!! Love u and keep safe aight @shnnyyyn
himalaya_kutzen,"Before this night ends and tomorrow begins..imma take a minute to make a shout out to my senior, my #3, my son, a BIG HAPPY 18th BIRTHDAY .. I know you wanna celebrate your 18th birthday and we will Love you… https://www.instagram.com/p/B_Zfn47HryD/?igshid=1fynxz3peunoa"
LarmourKaren,Happy 18th Birthday Jadyn. 
KayleighMcKell,@leviwanlesss happy 18th birthday beautiful hope you have an amazing day xx
Mahhhhtyouu,Happy 18th Birthday Ghorl!! Staymaganda lang as always at bawas na ang pag aattitude ha HAHA ingat ingat na pwede na makulong eh HAHA chos. wish you all the best for you!Enjoy your birthday kahit naka ecq pa HAHA wag na din malungkot. Take care! Happy Birthday ulet! @_itsmecams
vialoveskz,Happy 18th Birthday Maddi 
LindaDunlop8,Happy 18th birthday to our amazing daughter. It’s fair to say 2020 has been an awful year for us so far but enjoy today and we will celebrate in style once this is over. We are so proud of you x 
BigDaveTsv,"Happy Birthday to your niece! Close rello of mine had his 18th recently... at home, no friends."
AxraMaeh,@Rhmylncb HAPPY 18TH BIRTHDAY POKPOK KEEPSAFE ILOVEYOU!!! 
crynie1,@mitchel77410724 happy 18th birthday mate shite times the now but try get a belated one when this is over. 
rotahyacinth,happy 18th birthday @_DA_Briones!!!
joely_fake,It's @poetofbastille 's 18th (and Doom Days' 1st) birthday today!! Can we all wish them a happy birthday? @bastilledan @Kyle_JSimmons @Woodythedrum @willyfarquarson @CharlieBarnes
abigailfraser_,happy 18th birthday @chloegriggs_ hope you still have an ace day despite lockdown xxx
DebzPurdy,Happy 18th Birthday Dan x
HelenVernon,Happy 18th Birthday Darius
gieairevalc,"Who would've thought I'd find a soulmate in my grade 7 seatmate? To my soul sister, you've always been there through all my battles, my best laughs and my worst cries. Happy 18th Birthday, God knows how much you mean to me. I'll always love and treasure you @pangilinankk, muah "
BrookSportAgent, Happy 18th birthday @selma_s_grage have a great day!! 
elliemaddenxo,@Ruairidhairlie happy 18th birthday dude hope you have the best day possible &amp; Lauren spoils you x
DannyOSnap,Happy Birthday Jack from America I hope you have the best 18th birthday ever 
charvotte,happy 18th birthday to me :)
iCONjeLLy," Happy 18th birthday, Bubba I LOVE YOU KYLAN #auntiejeejeelovesyou @Heaven https://www.instagram.com/p/B_ZT-tgFkm_/?igshid=xs49r3iak0oo"
_princessresaba,Happy 18th Birthday @itsabrilaaa_ Wish you all the best!! Bond us soon ng uno God bless you and Keepsaffeeee alwayyyssss 
amxumali,"happy 18th quarantine birthday to d two of my faves yk sibs how much i love u both!! cheers to more chika after this ecq, see u sibs. miss u both ket gago talaga madalas @keyemsalazar @peacheskayeeee"
mumof6daughters,"The best photos to share are ones they’ve taken themselves. So here’s a few. Happy 18th birthday to our second daughter ella154 Watching you become an adult has been a delight. From a nightmare toddler, tomboy… https://www.instagram.com/p/B_ZSywiHd4V/?igshid=1qprm2ryii4qu"
ahgase_here,HAPPY 18TH BIRTHDAY 
geewhy71,Happy 18th Birthday Owen! Wow...does time ever fly! Can’t wait to see what is next for you in life! We are truly blessed to call you our son! 
42seohan,HAPPY 18TH BIRTHDAY MADDI ILYSM WELCOME TO LAME ADULT LIFE AHHH
lifestyle_kt,happy 18th birthday!
W5Murphy,Happy 18th birthday to my youngest daughter Jadyn hope you have a fantastic day Princess love you loads xxx 
inmyheadlarry,HAPPY BIRTHDAY 
maikanicolette,"HOYYY HAHAHAHA HAPPY 18TH BIRTHDAY,SANA OL LEGAL HAHAHAHAHA GODBLESS @kylabyuuu"
seulbies,HAPPY 18TH BIRTHDAY TO BAESJANEI I LOVE U SO MUCH @sanriokook #asjanei18thbirthdaybash
stfuclarity,"Happy 18th birthday, baby! I love you so much and I’m so glad we are together for as long as we have been &lt;3 "
virimartinez__,Happy 18th birthday BENNNIBOOO EVEN THO YOU ARE ALWAYS GONNA BE A MINOR TO ME &lt;3 @swxyxben
taptroupe,"IT'S APRIL 25TH 2020, HAPPY BIRTHDAY KATIA AND HAPPY 18TH ANNIVERSARY TO LOST KINGDOMS ON THE NINTENDO GAMECUBE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! "
vncmrgrtt,"Happy 18th birthday mamshi miss ko na kayong dalawa, lab u guys @atashalee_ @_teragramm"
bruslagahid,"happy 18th birthday jojie!!! gimingaw kaayo ko nimo. i wish i could spend this day with you regardless, i hope you still have the best day ever ps samok kaayo ka pero you’re the only girl i want annoying me "
TA3C0RE,HAPPY 18TH BIRTHDAY OLIVE @kookbrry
LydneyHub,Happy 18th Birthday Dan! 
kikay_kayeee,"Happy 18th Birthday my younger sister. At dahil nasa tamang edad ka na, siyat siyat na! We love you Nicapot "
_kathelineee,di ko lam kung maiinis ako dun sa mga bumati sakin ng 'happy 18th birthday'
REMLOUIES,happy 18th birthday dan!!! hope you a have a great time &amp; stay safe!
BluJ76,Here’s a Birthday present for you @isthatfritos. Happy 18th Birthday!! Hope your day is great! 
nktaraya,"Happy 18th Birthday frenny enjoy your day!!! See u soon, luv u @iamslvdrlsng"
MrHTabc123,"Happy 18th Birthday, to our amazing son! X X X "
florenccccce,Happy 18th Birthday Shaina!!! Salamat sa alcohol at iba pa chZ HAHAHAHA Good luck next sy and sa college!! Sana hararani pa tukawan ta pag g12 HAHAHA rumdom ko pa su na influence taka kan coffe corp hHKSHAHA 
fireloerd,"one of the most precious, prettiest and purest girls ive ever met char hahahahaa happy 18th birthday i know u wont do bad things pero we promise na e bail namo ka if ever u know my speech na WE U BISH @EarthaeaSkye"
CarolinaKidd12,Happy 18th birthday to my son @Llanddo1 I love you more than you could possibly imagine. I didn’t understand what unconditional love was until u came into my life. You’re a man now. I couldn’t be more proud of u. I’ll ALWAYS be here for you no matter what.
YOAdriennekv23,Happy 18th birthday JB! So proud of you and excited for your future. 
ronda70565722,Happy 18th Birthday Mariah! 
mumof6daughters,18 years ago today. Happy 18th birthday @blackbeltella #18thbirthdayinlockdown
MaykelPunzal,HAPPY 18TH BIRTHDAY BES @arcelynpaynor
thelovt,Great Happy 18th Birthday Wishes 
Mridgafkidd,Happy 18th birthday to my son Llandyn. I love you more than you could possibly imagine. I didn’t understand what unconditional love was until u came into my life. You’re a man now. I couldn’t be more proud of u. I will ALWAYS be here for u. Enjoy ya day son. 
jude_vossnm,"Happy, happy 18th birthday to my pride and joy ⁦@JB_White_⁩ . I love you so much. You’re my heart. Thank you for bringing me joy and happiness. I’ll always be there for you. "
Tia11183993,Happy Birthday baby happy 18th my love charity 
CjaaIbni,Eid'milaaad kalasahan ko happy 18th birthday Inshaallah maglugay pa in pag bagay ta kaat Iloveyou always!! @zaidaarabain1
Joebenriola0926,"Happy 18th birthdayyy bessy, wishh u all the best at sana mas lalo pa tayong maging close as in mas close pa sa nanay ko chouR..,, mbtc have a great birthday kahit quarantine "
JvzxnWvttz_,When it’s my 18th birthday ima get Lil Nas X to say happy birthday to me
distracted_mom,"Since it’s her 18th birthday, I reserve the right to completely embarrass her. Happy happy birthday Kyra! "
princessdyreen,happy 18th birthday goodiegood!! ano plano naten jan later? haha char nawa’y wag ka makulong!! panatilihing maayos at masayahin. got u alw hehe loveu!!! wala ko mahanap na pics naten hmp!! @iamgoodrheanna
ugh_itskenzi,Happy 2nd birthday to the @chocchildrens MHIC!! Thank you for everything you did for me. You got me to my 18th and I will be forever grateful 
potatohjowdeh,HAPPY 18th BIRTHDAY TO MY SOULMATE we've been together (as friends ) for like 2 years now and those 2 years were really fun thanks to you @MinAgust_twt i think i accidentally unfollowed u lmaoooo
hnymlnz,HAPPY 18TH BIRTHDAY @shnnyyyn GOD BLESS MWAPS!! LABYU ALWAYS 
Riionnaa,Happy 18th birthday to my favorite person ever! I can’t wait to make more memories with you! I hope you enjoy your dayyy I love youu! 
iamirishjoyvi,"Happy 18th birthday ninang denden @Denicejaysel stay humble and kind, love ka namin ni bebe dos cute mo sa 1st pic hahahahaha"
inmrdvr_04,Happy 18th Birthday @KylaMarieCarpio 
delisaya_h,Happy 18th Birthday To Me !! 
justjeraa,hi bubby!!!!! i miss you :(( nag 18 kana pala huhu & di kita na bati pero belated happy 18th birthday to ü. sana mameet kita &amp; more chikahan pa sana ulit. love u always &amp; tc!!
lilapain,"so un, narealize ko na I spent all birthdays at home, and I was planning to change that for my 18th but due to (in)CO(mpetence of PH gov’t)VID19 I no longer can. So here’s to another birthday without a dine out or a party with friends. Un medyo sad pero okay lang. Happy pa rin."
Katia_Rayanna,You Too A Taurus ??? Happy Birthday Love !!!! 
grantboyer413,happy 18th birthday?????
qtchills,Today marks @Stellxur 18th birthday. thank you for everytang truly appreciate u bro happy birthday
